type,airport,runway,timestamp,timestamp_iso,lat,lon,track_deg,icao,registration,aircraft_type,description,db_flags
landing,LGA,22,1678839501.17,2023-03-15T00:18:21Z,40.778263,-73.874298,255.9,ab35cb,N821NN,B738,BOEING 737-800,0
takeoff,LGA,22,1678839501.17,2023-03-15T00:18:21Z,40.778263,-73.874298,255.9,ab35cb,N821NN,B738,BOEING 737-800,0
takeoff,LGA,13,1678839635.37,2023-03-15T00:20:35Z,40.772556,-73.860491,120.9,a1c57e,N213JQ,E75L,EMBRAER ERJ-170-200 (long wing),0
takeoff,LGA,31,1678839762.01,2023-03-15T00:22:42Z,40.772301,-73.857437,340.3,a3b05d,N337FR,A20N,AIRBUS A-320neo,0
landing,LGA,13,1678840128.35,2023-03-15T00:28:48Z,40.77776,-73.873474,98.4,aa4d77,N763JB,A320,AIRBUS A-320,0
takeoff,LGA,31,1678840534.3,2023-03-15T00:35:34Z,40.773045,-73.859164,300.9,a022c6,N108DQ,BCS1,AIRBUS A220-100,0
takeoff,LGA,31,1678840663.35,2023-03-15T00:37:43Z,40.772789,-73.85854,300.9,a44a6d,N376DN,A321,AIRBUS A-321,0
takeoff,LGA,13,1678840842.13,2023-03-15T00:40:42Z,40.772382,-73.860116,123.8,aca79d,N914XJ,CRJ9,BOMBARDIER Regional Jet CRJ-900,0
landing,LGA,22,1678841061.53,2023-03-15T00:44:21Z,40.776804,-73.876346,213.8,a42e13,N369DN,A321,AIRBUS A-321,0
takeoff,LGA,31,1678841076.44,2023-03-15T00:44:36Z,40.772587,-73.858124,300.9,a3cd58,N344NB,A319,AIRBUS A-319,0
landing,LGA,13,1678841161.21,2023-03-15T00:46:01Z,40.775013,-73.869003,165.9,ab5dd4,N831UA,A319,AIRBUS A-319,0
takeoff,LGA,13,1678841174.48,2023-03-15T00:46:14Z,40.775,-73.869012,165.9,ab5dd4,N831UA,A319,AIRBUS A-319,0
takeoff,LGA,13,1678841376.59,2023-03-15T00:49:36Z,40.771912,-73.860947,143.4,a42e13,N369DN,A321,AIRBUS A-321,0
takeoff,LGA,31,1678841520.13,2023-03-15T00:52:00Z,40.772266,-73.857437,331.9,a654cb,N507JT,A320,AIRBUS A-320,0
takeoff,LGA,13,1678841544.42,2023-03-15T00:52:24Z,40.77253,-73.860428,120.9,ac2bb9,N88328,E75L,EMBRAER ERJ-170-200 (long wing),0
takeoff,LGA,31,1678841851.09,2023-03-15T00:57:31Z,40.772708,-73.8584,300.9,a43423,N370DN,A321,AIRBUS A-321,0
landing,LGA,13,1678841978.0,2023-03-15T00:59:38Z,40.777747,-73.873522,78.8,a42b32,N368NB,A319,AIRBUS A-319,0
takeoff,LGA,31,1678842147.95,2023-03-15T01:02:27Z,40.772324,-73.857498,326.2,a3d7a7,N347DN,A321,AIRBUS A-321,0
landing,LGA,13,1678842265.3,2023-03-15T01:04:25Z,40.772417,-73.861739,120.9,a47d11,N389DN,A321,AIRBUS A-321,0
takeoff,LGA,13,1678842277.5,2023-03-15T01:04:37Z,40.772015,-73.861023,135.0,a47d11,N389DN,A321,AIRBUS A-321,0
takeoff,LGA,13,1678842317.04,2023-03-15T01:05:17Z,40.772312,-73.861526,120.9,a42b32,N368NB,A319,AIRBUS A-319,0
landing,LGA,13,1678842396.95,2023-03-15T01:06:36Z,40.777622,-73.872421,112.5,a96ba2,N706JB,A320,AIRBUS A-320,0
takeoff,LGA,13,1678842414.64,2023-03-15T01:06:54Z,40.776921,-73.870947,123.8,a96ba2,N706JB,A320,AIRBUS A-320,0
landing,LGA,22,1678842508.57,2023-03-15T01:08:28Z,40.777187,-73.876022,213.8,a3866d,N326US,A320,AIRBUS A-320,0
landing,LGA,22,1678842813.97,2023-03-15T01:13:33Z,40.777247,-73.872632,194.1,aa5237,N764US,A319,AIRBUS A-319,0
landing,LGA,31,1678842825.98,2023-03-15T01:13:45Z,40.776741,-73.866821,303.8,ab975c,N846NN,B738,BOEING 737-800,0
