type,airport,runway,timestamp,timestamp_iso,lat,lon,track_deg,icao,registration,aircraft_type,description,db_flags
takeoff,JFK,31L,1684886614.99,2023-05-24T00:03:34Z,40.634285,-73.780792,303.8,aa7fa1,N776DE,B738,BOEING 737-800,0
landing,JFK,13L,1684886802.77,2023-05-24T00:06:42Z,40.647938,-73.769409,143.4,a8de33,N6701,B752,BOEING 757-200,0
takeoff,JFK,13L,1684886821.67,2023-05-24T00:07:01Z,40.646839,-73.768921,160.3,a8de33,N6701,B752,BOEING 757-200,0
landing,JFK,31R,1684886911.02,2023-05-24T00:08:31Z,40.649677,-73.775024,270.0,c00fab,C-FFYG,E75S,EMBRAER ERJ-170-200 (short wing),0
takeoff,LGA,31,1684886954.84,2023-05-24T00:09:14Z,40.776169,-73.868057,300.9,a20d01,N231JB,E190,EMBRAER ERJ-190-100,0
landing,JFK,04R,1684891319.89,2023-05-24T01:21:59Z,40.630665,-73.769916,39.4,ad2095,N945JT,A321,AIRBUS A-321,0
takeoff,JFK,04R,1684891319.89,2023-05-24T01:21:59Z,40.630665,-73.769916,39.4,ad2095,N945JT,A321,AIRBUS A-321,0
takeoff,JFK,22R,1684892596.97,2023-05-24T01:43:16Z,40.646473,-73.766479,208.1,a9bd9a,N727AN,B77W,BOEING 777-300ER,0
landing,JFK,31L,1684893213.96,2023-05-24T01:53:33Z,40.629885,-73.770338,334.7,a3dbd0,N348JB,E190,EMBRAER ERJ-190-100,0
takeoff,JFK,04R,1684893225.96,2023-05-24T01:53:45Z,40.630703,-73.769958,22.5,a3dbd0,N348JB,E190,EMBRAER ERJ-190-100,0
landing,JFK,22L,1684893438.9,2023-05-24T01:57:18Z,40.629269,-73.769198,250.3,a96c96,N706TW,B752,BOEING 757-200,0
takeoff,JFK,22L,1684893438.9,2023-05-24T01:57:18Z,40.629269,-73.769198,250.3,a96c96,N706TW,B752,BOEING 757-200,0
landing,JFK,04L,1684894129.9,2023-05-24T02:08:49Z,40.636929,-73.775635,22.5,c00b93,C-FEJY,E75S,EMBRAER ERJ-170-200 (short wing),0
landing,JFK,22L,1684894214.91,2023-05-24T02:10:14Z,40.632866,-73.765106,225.0,a25238,N249JB,E190,EMBRAER ERJ-190-100,0
takeoff,JFK,22L,1684894216.83,2023-05-24T02:10:16Z,40.632786,-73.765289,233.4,a25238,N249JB,E190,EMBRAER ERJ-190-100,0
takeoff,JFK,04L,1684894223.87,2023-05-24T02:10:23Z,40.641472,-73.772095,25.3,c00b93,C-FEJY,E75S,EMBRAER ERJ-170-200 (short wing),0
takeoff,JFK,31R,1684894359.93,2023-05-24T02:12:39Z,40.650467,-73.776855,292.5,a8a785,N657JB,A320,AIRBUS A-320,0
landing,JFK,04L,1684894364.89,2023-05-24T02:12:44Z,40.640441,-73.772803,36.6,a35ab8,N315PQ,CRJ9,BOMBARDIER Regional Jet CRJ-900,0
landing,JFK,31L,1684894865.09,2023-05-24T02:21:05Z,40.625742,-73.770837,270.0,780a28,B-LJF,B748,BOEING 747-8,0
takeoff,JFK,31L,1684894865.09,2023-05-24T02:21:05Z,40.625742,-73.770837,270.0,780a28,B-LJF,B748,BOEING 747-8,0
landing,JFK,22L,1684895361.91,2023-05-24T02:29:21Z,40.629653,-73.768137,244.7,4bb149,TC-LJI,B77W,BOEING 777-300ER,0
takeoff,JFK,22L,1684895370.92,2023-05-24T02:29:30Z,40.629327,-73.768949,250.3,4bb149,TC-LJI,B77W,BOEING 777-300ER,0
landing,JFK,31L,1684895464.29,2023-05-24T02:31:04Z,40.638195,-73.789454,306.6,aa4195,N760AN,B772,BOEING 777-200,0
landing,JFK,22L,1684895491.99,2023-05-24T02:31:31Z,40.631154,-73.765796,208.1,a033ae,N112AN,A321,AIRBUS A-321,0
takeoff,JFK,22L,1684895491.99,2023-05-24T02:31:31Z,40.631154,-73.765796,208.1,a033ae,N112AN,A321,AIRBUS A-321,0
takeoff,JFK,22R,1684895501.93,2023-05-24T02:31:41Z,40.649496,-73.764142,208.1,a35ab8,N315PQ,CRJ9,BOMBARDIER Regional Jet CRJ-900,0
landing,LGA,04,1684895681.07,2023-05-24T02:34:41Z,40.771637,-73.880615,30.9,a781d7,N583JB,A320,AIRBUS A-320,0
takeoff,LGA,04,1684895780.36,2023-05-24T02:36:20Z,40.777393,-73.874802,30.9,a781d7,N583JB,A320,AIRBUS A-320,0
landing,JFK,04L,1684896114.96,2023-05-24T02:41:54Z,40.638325,-73.774567,25.3,a883bd,N648JB,A320,AIRBUS A-320,0
takeoff,JFK,04L,1684896114.96,2023-05-24T02:41:54Z,40.638325,-73.774567,25.3,a883bd,N648JB,A320,AIRBUS A-320,0
landing,JFK,31L,1684896120.89,2023-05-24T02:42:00Z,40.62965,-73.770432,306.6,a05f95,N123HQ,E75L,EMBRAER ERJ-170-200 (long wing),0
takeoff,JFK,31L,1684896120.89,2023-05-24T02:42:00Z,40.62965,-73.770432,306.6,a05f95,N123HQ,E75L,EMBRAER ERJ-170-200 (long wing),0
landing,JFK,22L,1684896301.38,2023-05-24T02:45:01Z,40.635441,-73.762527,208.1,40675e,G-VNYC,A333,AIRBUS A-330-300,0
takeoff,JFK,22L,1684896302.31,2023-05-24T02:45:02Z,40.63512,-73.762787,208.1,40675e,G-VNYC,A333,AIRBUS A-330-300,0
landing,JFK,22L,1684896485.78,2023-05-24T02:48:05Z,40.634136,-73.763565,208.1,86953e,JA794A,B77W,BOEING 777-300ER,0
takeoff,JFK,22L,1684896487.71,2023-05-24T02:48:07Z,40.633472,-73.764069,208.1,86953e,JA794A,B77W,BOEING 777-300ER,0
landing,JFK,22L,1684896637.66,2023-05-24T02:50:37Z,40.633965,-73.763702,208.1,a4c6b3,N407AS,B739,BOEING 737-900,0
takeoff,JFK,22L,1684896640.05,2023-05-24T02:50:40Z,40.633232,-73.764282,208.1,a4c6b3,N407AS,B739,BOEING 737-900,0
landing,JFK,04R,1684896699.94,2023-05-24T02:51:39Z,40.630428,-73.770126,28.1,a4c6b3,N407AS,B739,BOEING 737-900,0
takeoff,JFK,04R,1684896701.87,2023-05-24T02:51:41Z,40.630531,-73.770081,22.5,a4c6b3,N407AS,B739,BOEING 737-900,0
landing,JFK,04R,1684897089.98,2023-05-24T02:58:09Z,40.627418,-73.77246,16.9,a4959a,N395CM,B763,BOEING 767-300,0
landing,JFK,22L,1684897187.85,2023-05-24T02:59:47Z,40.629303,-73.768949,247.5,a7da9c,N605JB,A320,AIRBUS A-320,0
landing,JFK,22L,1684897246.36,2023-05-24T03:00:46Z,40.634354,-73.763393,210.9,ab1971,N814NN,B738,BOEING 737-800,0
takeoff,JFK,31L,1684897363.49,2023-05-24T03:02:43Z,40.632042,-73.775757,300.9,a4959a,N395CM,B763,BOEING 767-300,0
landing,JFK,22L,1684897380.95,2023-05-24T03:03:00Z,40.630772,-73.766281,216.6,a414e8,N362NB,A319,AIRBUS A-319,0
takeoff,JFK,31L,1684897419.83,2023-05-24T03:03:39Z,40.629822,-73.770325,343.1,a414e8,N362NB,A319,AIRBUS A-319,0
takeoff,JFK,04L,1684897514.92,2023-05-24T03:05:14Z,40.640942,-73.772554,19.7,a7da9c,N605JB,A320,AIRBUS A-320,0
takeoff,JFK,31L,1684897596.89,2023-05-24T03:06:36Z,40.632317,-73.776276,309.4,ab1971,N814NN,B738,BOEING 737-800,0
landing,JFK,31L,1684897667.83,2023-05-24T03:07:47Z,40.62925,-73.769455,264.4,ab7376,N837MH,B764,BOEING 767-400,0
landing,JFK,04R,1684898077.89,2023-05-24T03:14:37Z,40.630339,-73.770166,25.3,a95dba,N702TW,B752,BOEING 757-200,0
takeoff,JFK,22R,1684899344.98,2023-05-24T03:35:44Z,40.649162,-73.764359,208.1,89655a,A6-EVN,A388,AIRBUS A-380-800,0
landing,JFK,31L,1684899572.22,2023-05-24T03:39:32Z,40.629292,-73.769573,270.0,adb723,N983JT,A321,AIRBUS A-321,0
takeoff,JFK,31L,1684899613.89,2023-05-24T03:40:13Z,40.63076,-73.772919,300.9,adb723,N983JT,A321,AIRBUS A-321,0
landing,JFK,22L,1684899651.42,2023-05-24T03:40:51Z,40.635879,-73.762191,210.9,a85887,N637JB,A320,AIRBUS A-320,0
takeoff,JFK,22L,1684899665.55,2023-05-24T03:41:05Z,40.633278,-73.764496,227.8,a85887,N637JB,A320,AIRBUS A-320,0
landing,JFK,22L,1684900614.84,2023-05-24T03:56:54Z,40.630677,-73.766327,213.8,aaed5a,N803DN,B739,BOEING 737-900,0
landing,JFK,31L,1684901123.22,2023-05-24T04:05:23Z,40.629269,-73.769495,272.8,aafca8,N807JB,A320,AIRBUS A-320,0
takeoff,JFK,31L,1684901138.59,2023-05-24T04:05:38Z,40.629932,-73.771087,300.9,aafca8,N807JB,A320,AIRBUS A-320,0
landing,JFK,31L,1684901845.84,2023-05-24T04:17:25Z,40.63345,-73.778381,340.3,a466c7,N383DN,B738,BOEING 737-800,0
takeoff,JFK,04L,1684901855.86,2023-05-24T04:17:35Z,40.633965,-73.778015,36.6,a466c7,N383DN,B738,BOEING 737-800,0
landing,JFK,31L,1684902296.0,2023-05-24T04:24:56Z,40.629456,-73.770096,298.1,a34878,N310SY,E75L,,0
takeoff,JFK,31L,1684902297.85,2023-05-24T04:24:57Z,40.629524,-73.770248,295.3,a34878,N310SY,E75L,,0
landing,JFK,13R,1684903928.0,2023-05-24T04:52:08Z,40.641721,-73.792966,109.7,71c250,HL8250,B77W,BOEING 777-300ER,0
landing,JFK,22L,1684904217.2,2023-05-24T04:56:57Z,40.625702,-73.770462,247.5,a3b09a,N337JB,E190,EMBRAER ERJ-190-100,0
takeoff,JFK,31L,1684904221.89,2023-05-24T04:57:01Z,40.625742,-73.771118,281.2,a3b09a,N337JB,E190,EMBRAER ERJ-190-100,0
takeoff,JFK,13R,1684904557.18,2023-05-24T05:02:37Z,40.640127,-73.793699,120.9,71c250,HL8250,B77W,BOEING 777-300ER,0
landing,JFK,31L,1684905054.06,2023-05-24T05:10:54Z,40.626382,-73.772382,340.3,a91b2b,N686TA,A320,AIRBUS A-320,0
takeoff,JFK,31L,1684905194.56,2023-05-24T05:13:14Z,40.631491,-73.77452,300.9,a91b2b,N686TA,A320,AIRBUS A-320,0
takeoff,JFK,22R,1684905550.72,2023-05-24T05:19:10Z,40.645178,-73.767497,210.9,ab7376,N837MH,B764,BOEING 767-400,0
landing,JFK,31L,1684909239.26,2023-05-24T06:20:39Z,40.635064,-73.782525,300.9,a58c35,N457AZ,B763,BOEING 767-300,0
takeoff,JFK,31L,1684909239.26,2023-05-24T06:20:39Z,40.635064,-73.782525,300.9,a58c35,N457AZ,B763,BOEING 767-300,0
landing,JFK,04L,1684917323.34,2023-05-24T08:35:23Z,40.645422,-73.769885,2.8,a4eb80,N416MC,B744,BOEING 747-400,0
takeoff,JFK,04L,1684917327.88,2023-05-24T08:35:27Z,40.645771,-73.769869,0.0,a4eb80,N416MC,B744,BOEING 747-400,0
landing,JFK,31L,1684920737.9,2023-05-24T09:32:17Z,40.629583,-73.770462,295.3,a3b50f,N338RS,B38M,BOEING 737 MAX 8,0
takeoff,JFK,31L,1684920737.9,2023-05-24T09:32:17Z,40.629583,-73.770462,295.3,a3b50f,N338RS,B38M,BOEING 737 MAX 8,0
landing,JFK,31L,1684921807.91,2023-05-24T09:50:07Z,40.632648,-73.7771,300.9,a78945,N585JB,A320,AIRBUS A-320,0
takeoff,JFK,31L,1684921807.91,2023-05-24T09:50:07Z,40.632648,-73.7771,300.9,a78945,N585JB,A320,AIRBUS A-320,0
landing,JFK,31L,1684922200.74,2023-05-24T09:56:40Z,40.629272,-73.76947,272.8,a9607d,N703JB,A320,AIRBUS A-320,0
takeoff,JFK,31L,1684922205.84,2023-05-24T09:56:45Z,40.62949,-73.770072,300.9,a9607d,N703JB,A320,AIRBUS A-320,0
landing,JFK,31L,1684923149.92,2023-05-24T10:12:29Z,40.629456,-73.770065,306.6,ab4bf7,N827MH,B764,BOEING 767-400,0
takeoff,JFK,31L,1684923152.08,2023-05-24T10:12:32Z,40.629525,-73.77026,295.3,ab4bf7,N827MH,B764,BOEING 767-400,0
landing,JFK,22L,1684923641.92,2023-05-24T10:20:41Z,40.62989,-73.767273,222.2,acd120,N925DZ,B739,BOEING 737-900,0
takeoff,JFK,22L,1684923650.16,2023-05-24T10:20:50Z,40.629397,-73.768574,241.9,acd120,N925DZ,B739,BOEING 737-900,0
landing,JFK,31L,1684924020.61,2023-05-24T10:27:00Z,40.629478,-73.770119,298.1,a94156,N696DL,B752,BOEING 757-200,0
takeoff,JFK,31L,1684924034.21,2023-05-24T10:27:14Z,40.630188,-73.771648,300.9,a94156,N696DL,B752,BOEING 757-200,0
landing,JFK,04L,1684924399.13,2023-05-24T10:33:19Z,40.634033,-73.777893,36.6,adc5ff,N987JT,A321,AIRBUS A-321,0
takeoff,JFK,04L,1684924399.13,2023-05-24T10:33:19Z,40.634029,-73.777891,36.6,adc5ff,N987JT,A321,AIRBUS A-321,0
landing,JFK,31L,1684924611.97,2023-05-24T10:36:51Z,40.629421,-73.77002,295.3,a009a4,N101NN,A321,AIRBUS A-321,0
takeoff,JFK,31L,1684924650.2,2023-05-24T10:37:30Z,40.63084,-73.773102,300.9,a009a4,N101NN,A321,AIRBUS A-321,0
landing,JFK,22R,1684924719.89,2023-05-24T10:38:39Z,40.640076,-73.774338,213.8,a3c259,N341PQ,CRJ9,BOMBARDIER Regional Jet CRJ-900,0
landing,JFK,22L,1684924720.89,2023-05-24T10:38:40Z,40.629397,-73.768559,244.7,aa5b92,N767AJ,B772,BOEING 777-200,0
takeoff,JFK,22R,1684924724.27,2023-05-24T10:38:44Z,40.639929,-73.774489,219.4,a3c259,N341PQ,CRJ9,BOMBARDIER Regional Jet CRJ-900,0
landing,JFK,04L,1684925254.02,2023-05-24T10:47:34Z,40.6409,-73.772552,30.9,a25238,N249JB,E190,EMBRAER ERJ-190-100,0
takeoff,JFK,04L,1684925254.02,2023-05-24T10:47:34Z,40.640895,-73.772554,30.9,a25238,N249JB,E190,EMBRAER ERJ-190-100,0
landing,JFK,22L,1684925791.84,2023-05-24T10:56:31Z,40.632557,-73.764786,210.9,a2adf4,N272AK,B739,BOEING 737-900,0
takeoff,JFK,31L,1684925930.44,2023-05-24T10:58:50Z,40.63298,-73.777832,300.9,a2adf4,N272AK,B739,BOEING 737-900,0
takeoff,JFK,04L,1684925955.08,2023-05-24T10:59:15Z,40.636973,-73.775597,30.9,a6b470,N531DA,,,0
landing,JFK,22L,1684926038.03,2023-05-24T11:00:38Z,40.633435,-73.764298,225.0,ac2d09,N884DN,B739,BOEING 737-900,0
landing,JFK,22L,1684926165.24,2023-05-24T11:02:45Z,40.632841,-73.76525,236.2,a15052,N184JB,E190,EMBRAER ERJ-190-100,0
landing,JFK,22L,1684926231.0,2023-05-24T11:03:51Z,40.634789,-73.763046,210.9,a61f05,N494AS,B739,BOEING 737-900,0
landing,JFK,04L,1684926258.19,2023-05-24T11:04:18Z,40.635418,-73.776794,30.9,a445b0,N3745B,B738,BOEING 737-800,0
takeoff,JFK,22R,1684926261.08,2023-05-24T11:04:21Z,40.635635,-73.777828,210.9,ac2d09,N884DN,B739,BOEING 737-900,0
takeoff,JFK,04L,1684926273.09,2023-05-24T11:04:33Z,40.638016,-73.77478,30.9,a15052,N184JB,E190,EMBRAER ERJ-190-100,0
takeoff,JFK,04L,1684926290.46,2023-05-24T11:04:50Z,40.636997,-73.775589,30.9,a445b0,N3745B,B738,BOEING 737-800,0
landing,JFK,22L,1684926351.63,2023-05-24T11:05:51Z,40.630634,-73.766495,222.2,a34c2f,N311SY,E75L,,0
