type,airport,runway,timestamp,timestamp_iso,lat,lon,track_deg,icao,registration,aircraft_type,description,db_flags
landing,JFK,22L,1688343319.92,2023-07-03T00:15:19Z,40.629742,-73.767792,230.6,4952a2,CS-TUB,A339,AIRBUS A-330-900,0
takeoff,JFK,22L,1688343326.99,2023-07-03T00:15:26Z,40.629433,-73.768555,253.1,4952a2,CS-TUB,A339,AIRBUS A-330-900,0
landing,JFK,22L,1688343434.94,2023-07-03T00:17:14Z,40.634159,-73.763458,205.3,a6c3ca,N535JB,A320,AIRBUS A-320,0
takeoff,JFK,22L,1688343453.9,2023-07-03T00:17:33Z,40.632545,-73.7659,210.9,a6c3ca,N535JB,A320,AIRBUS A-320,0
landing,JFK,04L,1688343675.88,2023-07-03T00:21:15Z,40.63401,-73.778015,30.9,a062ec,N124DU,BCS1,AIRBUS A220-100,0
takeoff,JFK,04L,1688343675.88,2023-07-03T00:21:15Z,40.63401,-73.778015,30.9,a062ec,N124DU,BCS1,AIRBUS A220-100,0
landing,LGA,22,1688345928.33,2023-07-03T00:58:48Z,40.770787,-73.882401,168.8,a8f338,N676NK,A321,AIRBUS A-321,0
takeoff,LGA,22,1688345928.33,2023-07-03T00:58:48Z,40.770787,-73.882401,168.8,a8f338,N676NK,A321,AIRBUS A-321,0
landing,LGA,04,1688346411.02,2023-07-03T01:06:51Z,40.770573,-73.8815,73.1,a752ea,N571JB,A320,AIRBUS A-320,0
takeoff,LGA,04,1688346416.46,2023-07-03T01:06:56Z,40.770822,-73.881262,33.8,a752ea,N571JB,A320,AIRBUS A-320,0
landing,JFK,31L,1688348918.78,2023-07-03T01:48:38Z,40.640842,-73.792877,340.3,3c64f4,D-AIGT,A343,AIRBUS A-340-300,0
takeoff,JFK,31L,1688348918.78,2023-07-03T01:48:38Z,40.640842,-73.792877,340.3,3c64f4,D-AIGT,A343,AIRBUS A-340-300,0
landing,LGA,22,1688349581.83,2023-07-03T01:59:41Z,40.770787,-73.882323,171.6,a3f04a,N353DN,A321,AIRBUS A-321,0
takeoff,LGA,22,1688349581.83,2023-07-03T01:59:41Z,40.770787,-73.882323,171.6,a3f04a,N353DN,A321,AIRBUS A-321,0
landing,LGA,04,1688349773.26,2023-07-03T02:02:53Z,40.770555,-73.881574,75.9,a70f11,N554JB,A320,AIRBUS A-320,0
takeoff,LGA,04,1688349773.26,2023-07-03T02:02:53Z,40.770555,-73.881574,75.9,a70f11,N554JB,A320,AIRBUS A-320,0
landing,JFK,31L,1688350534.94,2023-07-03T02:15:34Z,40.640604,-73.794698,303.8,06a127,A7-ANK,A35K,AIRBUS A-350-1000,0
takeoff,JFK,31L,1688350534.94,2023-07-03T02:15:34Z,40.640604,-73.794698,303.8,06a127,A7-ANK,A35K,AIRBUS A-350-1000,0
landing,LGA,22,1688357215.49,2023-07-03T04:06:55Z,40.770939,-73.882448,180.0,abea11,N867NN,B738,BOEING 737-800,0
takeoff,LGA,22,1688357215.49,2023-07-03T04:06:55Z,40.770939,-73.882448,180.0,abea11,N867NN,B738,BOEING 737-800,0
landing,JFK,31L,1688358020.37,2023-07-03T04:20:20Z,40.635098,-73.782608,300.9,a8df2c,N6708D,B752,BOEING 757-200,0
takeoff,JFK,31L,1688358021.94,2023-07-03T04:20:21Z,40.635146,-73.782666,306.6,a8df2c,N6708D,B752,BOEING 757-200,0
