type,airport,runway,timestamp,timestamp_iso,lat,lon,track_deg,icao,registration,aircraft_type,description,db_flags
takeoff,JFK,22L,1783036833.61,2026-07-03T00:00:33Z,40.635006,-73.762894,209.6,40797a,G-ZBLD,B78X,BOEING 787-10 Dreamliner,0
takeoff,LGA,22,1783036884.23,2026-07-03T00:01:24Z,40.784019,-73.871872,210.9,a537ed,N435YX,E75L,EMBRAER ERJ-170-200 (long wing),0
takeoff,JFK,22R,1783036905.98,2026-07-03T00:01:45Z,40.646519,-73.766464,210.9,ad734a,N966JT,A321,AIRBUS A-321,0
landing,JFK,22L,1783036970.61,2026-07-03T00:02:50Z,40.63418,-73.763534,210.9,a033ae,N112AN,A321,AIRBUS A-321,0
landing,LGA,22,1783036972.51,2026-07-03T00:02:52Z,40.775105,-73.879211,213.8,a5106e,N425YX,E75L,EMBRAER ERJ-170-200 (long wing),0
landing,JFK,22L,1783037043.79,2026-07-03T00:04:03Z,40.635285,-73.762691,209.6,44019a,OE-EAU,PC12,PILATUS PC-12,0
takeoff,JFK,22L,1783037043.79,2026-07-03T00:04:03Z,40.635285,-73.762691,209.6,44019a,OE-EAU,PC12,PILATUS PC-12,0
landing,JFK,22L,1783037044.12,2026-07-03T00:04:04Z,40.635098,-73.762833,209.6,44019a,OE-EAU,PC12,PILATUS PC-12,0
landing,LGA,22,1783037073.24,2026-07-03T00:04:33Z,40.779528,-73.87566,213.8,a1f751,N226AF,PC12,PILATUS PC-12,0
takeoff,JFK,22R,1783037085.82,2026-07-03T00:04:45Z,40.646336,-73.766602,210.9,ad7ab8,N968JT,A321,AIRBUS A-321,0
takeoff,LGA,13,1783037098.82,2026-07-03T00:04:58Z,40.779659,-73.873001,123.8,a33e5e,N308PQ,CRJ9,BOMBARDIER Regional Jet CRJ-900,0
takeoff,JFK,22R,1783037144.64,2026-07-03T00:05:44Z,40.646237,-73.76667,210.9,ad6040,N961DZ,B739,,0
landing,LGA,22,1783037161.45,2026-07-03T00:06:01Z,40.773399,-73.880646,213.8,a41722,N36272,B738,BOEING 737-800,0
takeoff,LGA,13,1783037170.94,2026-07-03T00:06:10Z,40.781483,-73.876799,120.9,a0835d,N132HQ,E75L,EMBRAER ERJ-170-200 (long wing),0
landing,JFK,22L,1783037175.93,2026-07-03T00:06:15Z,40.635521,-73.762482,210.9,a8ded6,N6705Y,B752,BOEING 757-200,0
landing,JFK,22R,1783037239.09,2026-07-03T00:07:19Z,40.634017,-73.776252,210.9,3c64f3,D-AIGS,A343,AIRBUS A-340-300,0
landing,LGA,22,1783037252.2,2026-07-03T00:07:32Z,40.774942,-73.879358,210.9,a4da13,N411YX,E75L,EMBRAER ERJ-170-200 (long wing),0
takeoff,LGA,13,1783037253.52,2026-07-03T00:07:33Z,40.781529,-73.876924,120.9,a0433b,N116HQ,E75L,EMBRAER ERJ-170-200 (long wing),0
landing,JFK,22L,1783037277.1,2026-07-03T00:07:57Z,40.636597,-73.761627,210.9,a64578,N503DZ,A21N,AIRBUS A-321neo,0
