type,airport,runway,timestamp,timestamp_iso,lat,lon,track_deg,icao,registration,aircraft_type,description,db_flags
landing,LGA,13,1696983215.43,2023-10-11T00:13:35Z,40.777668,-73.872635,104.1,a87c4f,N646JB,A320,AIRBUS A-320,0
takeoff,JFK,13L,1696983791.23,2023-10-11T00:23:11Z,40.647491,-73.772186,101.2,adbaca,N984JB,A321,AIRBUS A-321,0
landing,LGA,04,1696983859.78,2023-10-11T00:24:19Z,40.77055,-73.881531,75.9,a46310,N382DN,A321,AIRBUS A-321,0
landing,JFK,31L,1696983874.51,2023-10-11T00:24:34Z,40.635111,-73.782619,300.9,a033ae,N112AN,A321,AIRBUS A-321,0
takeoff,JFK,31L,1696983874.51,2023-10-11T00:24:34Z,40.635111,-73.782619,300.9,a033ae,N112AN,A321,AIRBUS A-321,0
landing,LGA,13,1696983973.13,2023-10-11T00:26:13Z,40.776798,-73.870712,123.8,acaf0b,N916XJ,CRJ9,BOMBARDIER Regional Jet CRJ-900,0
takeoff,LGA,13,1696983977.34,2023-10-11T00:26:17Z,40.776649,-73.870392,123.8,acaf0b,N916XJ,CRJ9,BOMBARDIER Regional Jet CRJ-900,0
landing,LGA,13,1696984151.17,2023-10-11T00:29:11Z,40.776764,-73.870636,123.8,ac92b1,N909XJ,CRJ9,BOMBARDIER Regional Jet CRJ-900,0
takeoff,LGA,13,1696984151.17,2023-10-11T00:29:11Z,40.776764,-73.870636,123.8,ac92b1,N909XJ,CRJ9,BOMBARDIER Regional Jet CRJ-900,0
landing,JFK,31L,1696984421.48,2023-10-11T00:33:41Z,40.635063,-73.782532,300.9,71be33,HL7633,B748,BOEING 747-8,0
landing,LGA,13,1696984457.12,2023-10-11T00:34:17Z,40.77673,-73.870575,120.9,a7da9c,N605JB,A320,AIRBUS A-320,0
landing,LGA,04,1696985351.03,2023-10-11T00:49:11Z,40.77087,-73.881226,36.6,a3897f,N327NB,A319,AIRBUS A-319,0
landing,LGA,13,1696985363.92,2023-10-11T00:49:23Z,40.777679,-73.87265,104.1,a39ac7,N331NW,A320,AIRBUS A-320,0
takeoff,LGA,13,1696985363.92,2023-10-11T00:49:23Z,40.777679,-73.87265,104.1,a39ac7,N331NW,A320,AIRBUS A-320,0
takeoff,JFK,13R,1696985915.91,2023-10-11T00:58:35Z,40.63488,-73.784119,120.9,4b1882,HB-JHI,A333,AIRBUS A-330-300,0
landing,JFK,31L,1696986878.63,2023-10-11T01:14:38Z,40.635076,-73.782557,300.9,a997cc,N717TW,B752,BOEING 757-200,0
takeoff,JFK,31L,1696986878.63,2023-10-11T01:14:38Z,40.635076,-73.782557,300.9,a997cc,N717TW,B752,BOEING 757-200,0
landing,LGA,13,1696987059.95,2023-10-11T01:17:39Z,40.776649,-73.870407,123.8,a373da,N321US,A320,AIRBUS A-320,0
takeoff,LGA,13,1696987059.95,2023-10-11T01:17:39Z,40.776649,-73.870407,123.8,a373da,N321US,A320,AIRBUS A-320,0
takeoff,JFK,13R,1696987084.73,2023-10-11T01:18:04Z,40.634502,-73.783249,165.9,a657f4,N508DA,A21N,AIRBUS A-321neo,0
landing,JFK,31L,1696987357.16,2023-10-11T01:22:37Z,40.632981,-73.777844,300.9,a5c5e7,N471MC,B744,BOEING 747-400,0
landing,JFK,22L,1696987739.72,2023-10-11T01:28:59Z,40.631608,-73.765547,212.3,47b1dc,LN-FNB,B789,BOEING 787-9 Dreamliner,0
takeoff,JFK,22L,1696987739.72,2023-10-11T01:28:59Z,40.631608,-73.765547,212.3,47b1dc,LN-FNB,B789,BOEING 787-9 Dreamliner,0
landing,JFK,31L,1696987871.02,2023-10-11T01:31:11Z,40.634948,-73.782323,298.1,a40d7a,N360NB,A319,AIRBUS A-319,0
takeoff,JFK,31L,1696987877.08,2023-10-11T01:31:17Z,40.635098,-73.782654,300.9,a40d7a,N360NB,A319,AIRBUS A-319,0
landing,JFK,31R,1696988749.83,2023-10-11T01:45:49Z,40.648274,-73.772101,302.3,47b217,LN-FNA,B789,BOEING 787-9 Dreamliner,0
takeoff,JFK,31R,1696988790.06,2023-10-11T01:46:30Z,40.649938,-73.775768,302.3,47b217,LN-FNA,B789,BOEING 787-9 Dreamliner,0
