type,airport,runway,timestamp,timestamp_iso,lat,lon,track_deg,icao,registration,aircraft_type,description,db_flags
takeoff,LGA,13,1787443219.2,2026-08-23T00:00:19Z,40.781669,-73.877205,123.8,ab40ce,N824MD,E170,EMBRAER ERJ-170-100,0
landing,JFK,22L,1787443266.88,2026-08-23T00:01:06Z,40.633678,-73.763916,210.9,a448fc,N3752,B738,BOEING 737-800,0
takeoff,JFK,22R,1787443281.62,2026-08-23T00:01:21Z,40.647529,-73.765671,210.9,a7bfa0,N599JB,A320,AIRBUS A-320,0
takeoff,JFK,22R,1787443350.19,2026-08-23T00:02:30Z,40.645166,-73.767513,210.9,a53d80,N437DX,A339,AIRBUS A-330-900,0
landing,JFK,22L,1787443387.6,2026-08-23T00:03:07Z,40.636242,-73.761887,209.6,40797c,G-ZBLE,B78X,BOEING 787-10 Dreamliner,0
takeoff,JFK,22L,1787443387.6,2026-08-23T00:03:07Z,40.636242,-73.761887,209.6,40797c,G-ZBLE,B78X,BOEING 787-10 Dreamliner,0
landing,JFK,22L,1787443388.09,2026-08-23T00:03:08Z,40.636054,-73.762051,209.6,40797c,G-ZBLE,B78X,BOEING 787-10 Dreamliner,0
landing,JFK,22L,1787443534.7,2026-08-23T00:05:34Z,40.633804,-73.763809,210.9,a360b7,N3169J,BCS3,AIRBUS A220-300,0
takeoff,JFK,22R,1787443536.51,2026-08-23T00:05:36Z,40.64512,-73.76756,209.7,e8027b,CC-BBG,B788,BOEING 787-8 Dreamliner,0
takeoff,LGA,13,1787443578.76,2026-08-23T00:06:18Z,40.779853,-73.873381,160.3,a320a6,N300PQ,CRJ9,BOMBARDIER Regional Jet CRJ-900,0
landing,JFK,22L,1787443612.99,2026-08-23T00:06:52Z,40.635727,-73.762299,209.6,44012f,OE-LPL,B789,BOEING 787-9 Dreamliner,0
takeoff,JFK,22R,1787443618.4,2026-08-23T00:06:58Z,40.64633,-73.766608,210.9,ab772d,N838MH,B764,BOEING 767-400,0
landing,LGA,22,1787443630.49,2026-08-23T00:07:10Z,40.775256,-73.879108,210.9,a08714,N133HQ,E75L,EMBRAER ERJ-170-200 (long wing),0
takeoff,LGA,13,1787443649.44,2026-08-23T00:07:29Z,40.779762,-73.873245,120.9,a145b7,N181PQ,CRJ9,BOMBARDIER Regional Jet CRJ-900,0
takeoff,JFK,22R,1787443695.84,2026-08-23T00:08:15Z,40.645271,-73.767441,210.9,4c0223,YU-ARD,A332,AIRBUS A-330-200,0
landing,LGA,22,1787443707.33,2026-08-23T00:08:27Z,40.776981,-73.877701,210.9,aca6c0,N914NN,B738,BOEING 737-800,0
takeoff,LGA,13,1787443716.84,2026-08-23T00:08:36Z,40.781548,-73.876923,123.8,c060c0,C-GKQP,E295,EMBRAER ERJ-190-400,0
landing,JFK,22L,1787443763.62,2026-08-23T00:09:23Z,40.639034,-73.759705,208.1,a071c8,N128DU,BCS1,AIRBUS A220-100,0
landing,JFK,22L,1787443835.27,2026-08-23T00:10:35Z,40.63404,-73.763643,210.9,acf4e8,N934DZ,B739,,0
landing,LGA,22,1787443896.26,2026-08-23T00:11:36Z,40.775642,-73.878769,210.9,abbb77,N855RW,E170,EMBRAER ERJ-170-100,0
landing,JFK,22L,1787443943.38,2026-08-23T00:12:23Z,40.637066,-73.761276,210.9,a19910,N2017J,A21N,AIRBUS A-321neo,0
takeoff,JFK,22R,1787443976.5,2026-08-23T00:12:56Z,40.646221,-73.766678,210.9,a4cd23,N4083J,A21N,AIRBUS A-321neo,0
takeoff,JFK,22R,1787444038.73,2026-08-23T00:13:58Z,40.64653,-73.766449,210.9,ab8fd0,N844MH,B764,BOEING 767-400,0
landing,JFK,22L,1787444039.24,2026-08-23T00:13:59Z,40.632866,-73.764557,210.9,a4e538,N414YX,E75L,EMBRAER ERJ-170-200 (long wing),0
landing,JFK,22L,1787444106.89,2026-08-23T00:15:06Z,40.633484,-73.764069,210.9,ac5488,N894DN,B739,BOEING 737-900,0
landing,JFK,22L,1787444187.8,2026-08-23T00:16:27Z,40.63539,-73.762582,210.9,acf54f,N934JB,A321,AIRBUS A-321,0
landing,JFK,22L,1787444295.85,2026-08-23T00:18:15Z,40.63504,-73.762833,210.9,3c64f3,D-AIGS,A343,AIRBUS A-340-300,0
takeoff,LGA,13,1787444441.69,2026-08-23T00:20:41Z,40.780284,-73.874318,120.9,a388af,N327DU,BCS3,,0
takeoff,JFK,22R,1787444484.76,2026-08-23T00:21:24Z,40.647692,-73.765531,210.9,781ebb,B-222V,B77L,BOEING 777-200LR,0
landing,LGA,22,1787444523.39,2026-08-23T00:22:03Z,40.777714,-73.877075,210.9,a46a72,N384DA,B738,BOEING 737-800,0
takeoff,LGA,13,1787444532.32,2026-08-23T00:22:12Z,40.781719,-73.877289,120.9,a5307f,N433YX,E75L,EMBRAER ERJ-170-200 (long wing),0
landing,LGA,22,1787444608.8,2026-08-23T00:23:28Z,40.778194,-73.876678,210.9,ab355c,N821JB,A320,AIRBUS A-320,0
takeoff,JFK,22R,1787444637.76,2026-08-23T00:23:57Z,40.64548,-73.767263,210.9,ab4489,N825MH,B764,BOEING 767-400,0
landing,LGA,22,1787444707.75,2026-08-23T00:25:07Z,40.776672,-73.87793,210.9,a3e07a,N349TV,B38M,BOEING 737 MAX 8,0
landing,JFK,22L,1787444739.45,2026-08-23T00:25:39Z,40.635109,-73.762787,210.9,a4dfa6,N413DX,A339,AIRBUS A-330-900,0
takeoff,JFK,22R,1787444745.38,2026-08-23T00:25:45Z,40.645992,-73.766857,210.9,a98445,N712JB,A320,AIRBUS A-320,0
takeoff,JFK,22R,1787444814.63,2026-08-23T00:26:54Z,40.644688,-73.767883,210.9,348310,EC-OLG,A333,AIRBUS A-330-300,0
landing,JFK,22L,1787444863.51,2026-08-23T00:27:43Z,40.636368,-73.761795,210.9,a3549d,N3132J,BCS3,AIRBUS A220-300,0
landing,LGA,22,1787444867.01,2026-08-23T00:27:47Z,40.775597,-73.878845,210.9,a20347,N229JQ,E75L,EMBRAER ERJ-170-200 (long wing),0
takeoff,LGA,13,1787444881.81,2026-08-23T00:28:01Z,40.780151,-73.874023,123.8,a1235b,N17229,B738,BOEING 737-800,0
landing,JFK,22L,1787444954.93,2026-08-23T00:29:14Z,40.634823,-73.763016,210.9,a9c151,N728AN,B77W,BOEING 777-300ER,0
takeoff,JFK,22R,1787444996.65,2026-08-23T00:29:56Z,40.64534,-73.76738,210.9,acb679,N918XJ,CRJ9,BOMBARDIER Regional Jet CRJ-900,0
landing,LGA,22,1787445040.7,2026-08-23T00:30:40Z,40.777025,-73.877657,210.9,a16037,N188US,A321,AIRBUS A-321,0
landing,JFK,22L,1787445115.22,2026-08-23T00:31:55Z,40.635326,-73.762604,210.9,789230,B-LXJ,A35K,AIRBUS A-350-1000,0
landing,LGA,22,1787445173.16,2026-08-23T00:32:53Z,40.776855,-73.877792,208.1,a0ba4e,N146PQ,CRJ9,BOMBARDIER Regional Jet CRJ-900,0
takeoff,JFK,22R,1787445196.65,2026-08-23T00:33:16Z,40.646118,-73.766754,209.6,7c8066,VH-ZNC,B789,BOEING 787-9 Dreamliner,0
landing,JFK,22L,1787445273.76,2026-08-23T00:34:33Z,40.631973,-73.765259,210.9,a50cb7,N424YX,E75L,EMBRAER ERJ-170-200 (long wing),0
landing,LGA,22,1787445283.45,2026-08-23T00:34:43Z,40.776432,-73.878156,210.9,adb014,N981NN,B738,BOEING 737-800,0
landing,JFK,22L,1787445358.33,2026-08-23T00:35:58Z,40.636333,-73.76181,210.9,a4ba76,N4032T,A319,AIRBUS A-319,0
landing,LGA,22,1787445424.79,2026-08-23T00:37:04Z,40.776787,-73.877838,210.9,a1fbd9,N227JQ,E75L,EMBRAER ERJ-170-200 (long wing),0
landing,JFK,22L,1787445444.41,2026-08-23T00:37:24Z,40.633749,-73.76383,210.9,3481d5,EC-OJL,B772,BOEING 777-200,0
takeoff,JFK,22R,1787445452.65,2026-08-23T00:37:32Z,40.645038,-73.767607,210.9,a39243,N3291J,BCS3,AIRBUS A220-300,0
landing,JFK,22L,1787445569.17,2026-08-23T00:39:29Z,40.633342,-73.764158,210.9,a38d8f,N328RR,B38M,BOEING 737 MAX 8,0
landing,JFK,22L,1787445662.8,2026-08-23T00:41:02Z,40.63512,-73.762772,210.9,3965a4,F-GZNE,B77W,BOEING 777-300ER,0
takeoff,JFK,22R,1787445666.9,2026-08-23T00:41:06Z,40.646004,-73.766873,210.9,a38ad5,N3271J,BCS3,,0
landing,JFK,22L,1787445795.73,2026-08-23T00:43:15Z,40.6371,-73.76123,208.1,acaf0b,N916XJ,CRJ9,BOMBARDIER Regional Jet CRJ-900,0
takeoff,LGA,13,1787445838.32,2026-08-23T00:43:58Z,40.780249,-73.874208,123.8,a39a13,N331FR,A20N,AIRBUS A-320neo,0
takeoff,JFK,22R,1787445866.38,2026-08-23T00:44:26Z,40.647075,-73.766015,210.9,a6bfa6,N534DT,A21N,AIRBUS A-321neo,0
landing,JFK,22L,1787445866.54,2026-08-23T00:44:26Z,40.636986,-73.761307,210.9,a1a0a1,N2038J,A21N,AIRBUS A-321neo,0
takeoff,JFK,13R,1787445938.81,2026-08-23T00:45:38Z,40.648155,-73.810257,108.4,a7bf69,N599FX,CL35,BOMBARDIER BD-100 Challenger 350,0
landing,JFK,22L,1787445966.97,2026-08-23T00:46:06Z,40.633381,-73.764145,210.9,a7302f,N562UW,A321,AIRBUS A-321,0
takeoff,JFK,13R,1787446006.84,2026-08-23T00:46:46Z,40.645795,-73.80506,108.4,a7bf69,N599FX,CL35,BOMBARDIER BD-100 Challenger 350,0
takeoff,JFK,22R,1787446042.71,2026-08-23T00:47:22Z,40.649094,-73.76445,210.9,a00ce0,N102HQ,E75L,EMBRAER ERJ-170-200 (long wing),0
landing,LGA,22,1787446088.32,2026-08-23T00:48:08Z,40.776421,-73.878143,210.9,a44e18,N377DA,B738,BOEING 737-800,0
landing,JFK,22L,1787446112.19,2026-08-23T00:48:32Z,40.635902,-73.762176,210.9,a1a0c4,N2039J,A21N,AIRBUS A-321neo,0
takeoff,JFK,22R,1787446115.0,2026-08-23T00:48:35Z,40.645911,-73.76692,210.9,a7f6f6,N612JB,A320,AIRBUS A-320,0
takeoff,JFK,22R,1787446173.71,2026-08-23T00:49:33Z,40.645027,-73.767622,210.9,abc29a,N857NW,A332,AIRBUS A-330-200,0
takeoff,JFK,13R,1787446202.62,2026-08-23T00:50:02Z,40.643141,-73.799239,140.6,a7bf69,N599FX,CL35,BOMBARDIER BD-100 Challenger 350,0
