type,airport,runway,timestamp,timestamp_iso,lat,lon,track_deg,icao,registration,aircraft_type,description,db_flags
takeoff,JFK,31L,1777852831.27,2026-05-04T00:00:31Z,40.62846,-73.772766,300.9,a1f46b,N225JQ,E75L,EMBRAER ERJ-170-200 (long wing),0
takeoff,JFK,31L,1777852907.62,2026-05-04T00:01:47Z,40.632191,-73.781021,300.9,a3ad6d,N336PQ,CRJ9,BOMBARDIER Regional Jet CRJ-900,0
takeoff,JFK,31L,1777852997.01,2026-05-04T00:03:17Z,40.630851,-73.778078,302.4,e8026c,CC-BBE,B788,BOEING 787-8 Dreamliner,0
takeoff,LGA,13,1777853035.81,2026-05-04T00:03:55Z,40.774612,-73.866379,123.8,abd063,N860RW,E170,EMBRAER ERJ-170-100,0
takeoff,JFK,31L,1777853116.81,2026-05-04T00:05:16Z,40.630314,-73.776871,300.9,4005bc,G-VIID,B772,BOEING 777-200,0
landing,JFK,31R,1777853173.55,2026-05-04T00:06:13Z,40.651742,-73.776954,300.9,a34978,N3102J,BCS3,AIRBUS A220-300,0
landing,JFK,22R,1777853174.56,2026-05-04T00:06:14Z,40.645775,-73.770889,182.8,a1d45a,N217JQ,E75L,EMBRAER ERJ-170-200 (long wing),0
takeoff,JFK,31L,1777853219.82,2026-05-04T00:06:59Z,40.630165,-73.776535,300.9,a437ce,N371DA,B738,BOEING 737-800,0
landing,LGA,22,1777853228.17,2026-05-04T00:07:08Z,40.776851,-73.877782,210.9,a2cffc,N280WN,B737,BOEING 737-700,0
takeoff,JFK,22L,1777853253.38,2026-05-04T00:07:33Z,40.628883,-73.771332,210.9,a4414a,N3730B,B738,BOEING 737-800,0
takeoff,LGA,13,1777853259.42,2026-05-04T00:07:39Z,40.771835,-73.858962,120.9,a09590,N137DU,BCS1,AIRBUS A220-100,0
landing,JFK,31R,1777853260.8,2026-05-04T00:07:40Z,40.652996,-73.779953,292.5,a0f44c,N1602,B763,BOEING 767-300,0
takeoff,JFK,31L,1777853282.76,2026-05-04T00:08:02Z,40.630688,-73.777703,300.9,a32bcb,N303PQ,CRJ9,BOMBARDIER Regional Jet CRJ-900,0
landing,LGA,22,1777853321.85,2026-05-04T00:08:41Z,40.77855,-73.876393,213.8,a41090,N361FR,A20N,AIRBUS A-320neo,0
landing,JFK,31R,1777853369.81,2026-05-04T00:09:29Z,40.651625,-73.776736,300.9,a7b832,N597JB,A320,AIRBUS A-320,0
landing,LGA,22,1777853413.54,2026-05-04T00:10:13Z,40.776897,-73.877782,213.8,a085a4,N13248,B738,BOEING 737-800,0
takeoff,LGA,22,1777853437.43,2026-05-04T00:10:37Z,40.773251,-73.879974,182.8,a085a4,N13248,B738,BOEING 737-800,0
landing,JFK,31R,1777853457.13,2026-05-04T00:10:57Z,40.65263,-73.778885,300.9,a53d80,N437DX,A339,AIRBUS A-330-900,0
takeoff,JFK,31L,1777853466.93,2026-05-04T00:11:06Z,40.63052,-73.777344,300.9,a96ba2,N706JB,A320,AIRBUS A-320,0
landing,LGA,22,1777853542.85,2026-05-04T00:12:22Z,40.775162,-73.879181,213.8,a4e538,N414YX,E75L,EMBRAER ERJ-170-200 (long wing),0
takeoff,JFK,31L,1777853637.52,2026-05-04T00:13:57Z,40.630119,-73.776428,299.6,ac2567,N882BL,B788,BOEING 787-8 Dreamliner,0
takeoff,LGA,13,1777853644.12,2026-05-04T00:14:04Z,40.771812,-73.85893,123.8,a01f0d,N107DN,A321,AIRBUS A-321,0
