type,airport,runway,timestamp,timestamp_iso,lat,lon,track_deg,icao,registration,aircraft_type,description,db_flags
takeoff,JFK,31L,1718582449.97,2024-06-17T00:00:49Z,40.64954,-73.815445,300.9,407dc5,G-VTOM,A339,AIRBUS A-330-900,0
takeoff,JFK,31L,1718582516.84,2024-06-17T00:01:56Z,40.649529,-73.81546,289.7,a35cba,N3157J,BCS3,AIRBUS A220-300,0
landing,JFK,31R,1718582563.19,2024-06-17T00:02:43Z,40.648599,-73.772834,300.9,a04aa9,N118HQ,E75L,EMBRAER ERJ-170-200 (long wing),0
takeoff,JFK,31L,1718582585.75,2024-06-17T00:03:05Z,40.64953,-73.815438,300.9,a03235,N111ZM,A321,AIRBUS A-321,0
landing,LGA,22,1718582663.11,2024-06-17T00:04:23Z,40.773674,-73.879929,182.8,acb2c2,N917XJ,CRJ9,BOMBARDIER Regional Jet CRJ-900,0
landing,JFK,22L,1718582665.8,2024-06-17T00:04:25Z,40.631072,-73.765968,210.9,a9ddb0,N735AT,B77W,BOEING 777-300ER,0
takeoff,JFK,31L,1718582712.98,2024-06-17T00:05:12Z,40.649529,-73.815506,292.5,a4ccba,N4080J,A21N,,0
takeoff,LGA,13,1718582749.73,2024-06-17T00:05:49Z,40.780889,-73.875597,120.9,a62f93,N498UA,A320,AIRBUS A-320,0
takeoff,JFK,31L,1718582779.55,2024-06-17T00:06:19Z,40.649506,-73.815445,292.5,aa7082,N772AN,B772,BOEING 777-200,0
takeoff,JFK,31L,1718582779.58,2024-06-17T00:06:19Z,40.647587,-73.811131,300.9,4b1881,HB-JHH,A333,AIRBUS A-330-300,0
takeoff,LGA,13,1718582782.17,2024-06-17T00:06:22Z,40.777279,-73.875107,81.6,acb2c2,N917XJ,CRJ9,BOMBARDIER Regional Jet CRJ-900,0
takeoff,JFK,31L,1718582850.63,2024-06-17T00:07:30Z,40.649554,-73.8155,295.3,400610,G-VIIJ,B772,BOEING 777-200,0
landing,LGA,22,1718582885.56,2024-06-17T00:08:05Z,40.774418,-73.879717,208.1,a7de93,N606LR,CRJ9,BOMBARDIER Regional Jet CRJ-900,0
takeoff,LGA,22,1718582894.43,2024-06-17T00:08:14Z,40.773445,-73.879959,182.8,a7de93,N606LR,CRJ9,BOMBARDIER Regional Jet CRJ-900,0
landing,LGA,13,1718582896.36,2024-06-17T00:08:16Z,40.777386,-73.875597,84.4,a448fa,N37518,B39M,BOEING 737 MAX 9,0
takeoff,JFK,31L,1718582978.89,2024-06-17T00:09:38Z,40.64953,-73.815547,284.1,394a01,F-GSQB,B77W,BOEING 777-300ER,0
landing,LGA,22,1718582993.05,2024-06-17T00:09:53Z,40.773639,-73.879982,174.4,a33a1d,N307JB,E190,EMBRAER ERJ-190-100,0
takeoff,LGA,22,1718582993.05,2024-06-17T00:09:53Z,40.773639,-73.879982,174.4,a33a1d,N307JB,E190,EMBRAER ERJ-190-100,0
takeoff,LGA,13,1718583020.99,2024-06-17T00:10:20Z,40.780163,-73.874054,123.8,ab0158,N808UA,A319,AIRBUS A-319,0
landing,LGA,22,1718583073.08,2024-06-17T00:11:13Z,40.773731,-73.879913,185.6,a53f5b,N437YX,E75L,EMBRAER ERJ-170-200 (long wing),0
landing,JFK,22L,1718583120.26,2024-06-17T00:12:00Z,40.630339,-73.766826,225.0,71be42,HL7642,B748,BOEING 747-8,0
landing,LGA,22,1718583184.17,2024-06-17T00:13:04Z,40.773697,-73.879904,182.8,a1e946,N222JQ,E75L,EMBRAER ERJ-170-200 (long wing),0
takeoff,JFK,31L,1718583184.26,2024-06-17T00:13:04Z,40.649506,-73.815567,281.2,a03b67,N114DN,A321,AIRBUS A-321,0
takeoff,JFK,13R,1718583276.62,2024-06-17T00:14:36Z,40.643828,-73.806714,123.8,a4c8de,N407YX,E75L,EMBRAER ERJ-170-200 (long wing),0
takeoff,JFK,31L,1718583280.72,2024-06-17T00:14:40Z,40.649519,-73.815406,298.1,a95dba,N702TW,B752,BOEING 757-200,0
landing,LGA,22,1718583282.76,2024-06-17T00:14:42Z,40.773491,-73.879944,185.6,a4eca6,N416YX,E75L,EMBRAER ERJ-170-200 (long wing),0
takeoff,JFK,31L,1718583332.23,2024-06-17T00:15:32Z,40.649529,-73.815628,281.2,ab40f8,N824NW,A333,AIRBUS A-330-300,0
landing,LGA,22,1718583343.02,2024-06-17T00:15:43Z,40.776572,-73.878,208.1,ac16bb,N8782Q,B38M,BOEING 737 MAX 8,0
landing,JFK,13L,1718583343.62,2024-06-17T00:15:43Z,40.651257,-73.775909,120.9,a3c2be,N341TR,B38M,BOEING 737 MAX 8,0
takeoff,JFK,31L,1718583365.63,2024-06-17T00:16:05Z,40.649356,-73.815032,303.8,a030a8,N111HQ,E75L,EMBRAER ERJ-170-200 (long wing),0
takeoff,JFK,31L,1718583382.73,2024-06-17T00:16:22Z,40.64498,-73.805372,300.9,4ba954,TC-JJT,B77W,BOEING 777-300ER,0
