type,airport,runway,timestamp,timestamp_iso,lat,lon,track_deg,icao,registration,aircraft_type,description,db_flags
takeoff,JFK,22R,1763769669.05,2025-11-22T00:01:09Z,40.645752,-73.767075,210.9,a80d40,N618JB,A320,AIRBUS A-320,0
takeoff,JFK,22R,1763769731.66,2025-11-22T00:02:11Z,40.646307,-73.766639,210.9,4063e6,G-VSXY,A333,AIRBUS A-330-300,0
landing,JFK,22L,1763769743.12,2025-11-22T00:02:23Z,40.636321,-73.761832,210.9,4cadfb,EI-HPB,A339,AIRBUS A-330-900,0
takeoff,LGA,13,1763769755.32,2025-11-22T00:02:35Z,40.778343,-73.873657,81.6,a01f0d,N107DN,A321,AIRBUS A-321,0
landing,LGA,22,1763769790.87,2025-11-22T00:03:10Z,40.777393,-73.877335,210.9,a0d6a8,N153PQ,CRJ9,BOMBARDIER Regional Jet CRJ-900,0
landing,JFK,22L,1763769892.76,2025-11-22T00:04:52Z,40.638508,-73.760147,210.9,a85119,N635JB,A320,AIRBUS A-320,0
takeoff,JFK,22R,1763769918.64,2025-11-22T00:05:18Z,40.64637,-73.766571,212.4,4080c0,G-ZBLL,B78X,BOEING 787-10 Dreamliner,0
takeoff,LGA,13,1763769952.61,2025-11-22T00:05:52Z,40.776993,-73.871124,120.9,a0d6a8,N153PQ,CRJ9,BOMBARDIER Regional Jet CRJ-900,0
landing,LGA,22,1763769958.49,2025-11-22T00:05:58Z,40.777416,-73.877319,213.8,c05c86,C-GJAZ,CRJ9,BOMBARDIER Regional Jet CRJ-900,0
landing,JFK,22L,1763769969.8,2025-11-22T00:06:09Z,40.635269,-73.762695,210.9,a6a00b,N526JL,A320,AIRBUS A-320,0
takeoff,JFK,31L,1763769973.12,2025-11-22T00:06:13Z,40.633919,-73.784821,300.9,a18e9d,N2PG,GLF6,GULFSTREAM G650,8
takeoff,LGA,04,1763769999.03,2025-11-22T00:06:39Z,40.777439,-73.872406,59.1,ad4105,N953NN,B738,BOEING 737-800,0
landing,LGA,22,1763770029.96,2025-11-22T00:07:09Z,40.777153,-73.877533,210.9,a04e00,N119DU,BCS1,AIRBUS A220-100,0
landing,JFK,22L,1763770052.35,2025-11-22T00:07:32Z,40.632271,-73.765015,210.9,3965af,F-GZNP,B77W,BOEING 777-300ER,0
takeoff,LGA,04,1763770055.99,2025-11-22T00:07:35Z,40.775539,-73.87738,33.8,c05c86,C-GJAZ,CRJ9,BOMBARDIER Regional Jet CRJ-900,0
landing,JFK,22R,1763770101.34,2025-11-22T00:08:21Z,40.633633,-73.776564,213.8,a333ae,N305UG,B38M,BOEING 737 MAX 8,0
landing,LGA,22,1763770119.38,2025-11-22T00:08:39Z,40.775574,-73.87883,210.9,acaf0b,N916XJ,CRJ9,BOMBARDIER Regional Jet CRJ-900,0
takeoff,LGA,22,1763770134.92,2025-11-22T00:08:54Z,40.77166,-73.882058,213.8,acaf0b,N916XJ,CRJ9,BOMBARDIER Regional Jet CRJ-900,0
