type,airport,runway,timestamp,timestamp_iso,lat,lon,track_deg,icao,registration,aircraft_type,description,db_flags
takeoff,JFK,31R,1695513629.02,2023-09-24T00:00:29Z,40.649368,-73.766174,282.6,c82741,ZK-NZQ,B789,BOEING 787-9 Dreamliner,0
takeoff,JFK,04R,1695513630.36,2023-09-24T00:00:30Z,40.640877,-73.762405,357.2,49526a,CS-TSJ,A21N,AIRBUS A-321neo,0
takeoff,LGA,13,1695513758.52,2023-09-24T00:02:38Z,40.777954,-73.871765,120.9,c010f6,C-FGKZ,A321,AIRBUS A-321,0
landing,LGA,13,1695514606.44,2023-09-24T00:16:46Z,40.778103,-73.872101,123.8,a7bfa0,N599JB,A320,AIRBUS A-320,0
landing,LGA,13,1695515263.84,2023-09-24T00:27:43Z,40.778212,-73.872351,120.9,ac801e,N904XJ,CRJ9,BOMBARDIER Regional Jet CRJ-900,0
landing,JFK,04R,1695517243.83,2023-09-24T01:00:43Z,40.640099,-73.759033,16.9,adf128,N998JE,A321,AIRBUS A-321,0
takeoff,JFK,04R,1695517277.79,2023-09-24T01:01:17Z,40.642822,-73.75972,16.9,adf128,N998JE,A321,AIRBUS A-321,0
landing,LGA,22,1695518453.19,2023-09-24T01:20:53Z,40.780071,-73.873611,210.9,a56661,N447UA,A320,AIRBUS A-320,0
landing,LGA,13,1695518687.98,2023-09-24T01:24:47Z,40.778678,-73.87349,120.9,abf2c2,N8691A,B738,BOEING 737-800,0
landing,LGA,13,1695518974.05,2023-09-24T01:29:34Z,40.778698,-73.873367,123.8,a2afeb,N272WN,B737,BOEING 737-700,0
landing,LGA,13,1695519848.41,2023-09-24T01:44:08Z,40.7784,-73.874268,118.1,c00b93,C-FEJY,E75S,EMBRAER ERJ-170-200 (short wing),0
landing,LGA,22,1695520019.13,2023-09-24T01:46:59Z,40.781401,-73.872538,213.8,aafda1,N807UA,A319,AIRBUS A-319,0
landing,LGA,31,1695520175.76,2023-09-24T01:49:35Z,40.779609,-73.876908,295.3,a45f8e,N381FR,A20N,AIRBUS A-320neo,0
landing,LGA,22,1695520385.15,2023-09-24T01:53:05Z,40.781913,-73.872148,168.8,ac64cf,N898UA,A319,AIRBUS A-319,0
landing,LGA,13,1695520658.6,2023-09-24T01:57:38Z,40.777712,-73.87374,120.9,ad8769,N971AN,B738,BOEING 737-800,0
landing,LGA,04,1695520769.36,2023-09-24T01:59:29Z,40.7803,-73.874939,30.9,a8c802,N665NK,A321,AIRBUS A-321,0
takeoff,LGA,04,1695520769.36,2023-09-24T01:59:29Z,40.7803,-73.874939,30.9,a8c802,N665NK,A321,AIRBUS A-321,0
landing,LGA,04,1695521106.22,2023-09-24T02:05:06Z,40.775687,-73.878734,33.8,c07966,C-GTZH,BCS3,AIRBUS A220-300,0
landing,LGA,22,1695521271.58,2023-09-24T02:07:51Z,40.778073,-73.872804,185.6,abd994,N8627B,B738,BOEING 737-800,0
landing,JFK,04R,1695521892.68,2023-09-24T02:18:12Z,40.638874,-73.760635,2.8,a095f0,N137HQ,E75L,EMBRAER ERJ-170-200 (long wing),0
takeoff,JFK,04R,1695521919.61,2023-09-24T02:18:39Z,40.640728,-73.762115,2.8,a095f0,N137HQ,E75L,EMBRAER ERJ-170-200 (long wing),0
takeoff,LGA,31,1695522147.35,2023-09-24T02:22:27Z,40.777293,-73.871743,303.8,a56661,N447UA,A320,AIRBUS A-320,0
landing,LGA,22,1695522173.69,2023-09-24T02:22:53Z,40.773251,-73.882294,216.6,a48e7b,N393FR,A20N,,0
landing,LGA,13,1695522230.82,2023-09-24T02:23:50Z,40.778755,-73.873474,120.9,adcdcc,N989NN,B738,BOEING 737-800,0
landing,JFK,04R,1695522713.54,2023-09-24T02:31:53Z,40.637249,-73.761215,28.1,aa6914,N770AN,B772,BOEING 777-200,0
takeoff,JFK,04R,1695522747.38,2023-09-24T02:32:27Z,40.639755,-73.760712,28.1,aa6914,N770AN,B772,BOEING 777-200,0
landing,LGA,04,1695523151.64,2023-09-24T02:39:11Z,40.778584,-73.874969,67.5,a84d62,N634JB,A320,AIRBUS A-320,0
landing,JFK,04R,1695523164.72,2023-09-24T02:39:24Z,40.638474,-73.760712,5.6,a44728,N375JB,E190,EMBRAER ERJ-190-100,0
takeoff,JFK,04R,1695523197.72,2023-09-24T02:39:57Z,40.640751,-73.762192,5.6,a44728,N375JB,E190,EMBRAER ERJ-190-100,0
landing,LGA,22,1695523362.56,2023-09-24T02:42:42Z,40.779714,-73.873912,210.9,a93711,N693NK,A320,AIRBUS A-320,0
landing,LGA,13,1695523448.52,2023-09-24T02:44:08Z,40.778572,-73.87468,120.9,ac33a3,N8856S,B38M,BOEING 737 MAX 8,0
landing,LGA,13,1695523606.47,2023-09-24T02:46:46Z,40.778666,-73.874833,120.9,a54650,N439UA,A320,AIRBUS A-320,0
landing,LGA,13,1695524127.98,2023-09-24T02:55:27Z,40.778736,-73.873428,120.9,a732d9,N563JB,A320,AIRBUS A-320,0
landing,LGA,13,1695524273.95,2023-09-24T02:57:53Z,40.778698,-73.873352,120.9,a5fcef,N485UA,A320,AIRBUS A-320,0
landing,LGA,13,1695524396.18,2023-09-24T02:59:56Z,40.778252,-73.874176,146.2,ac2bb9,N88328,E75L,EMBRAER ERJ-170-200 (long wing),0
landing,LGA,13,1695524486.95,2023-09-24T03:01:26Z,40.778572,-73.873062,120.9,a49f87,N39726,B737,BOEING 737-700,0
takeoff,LGA,04,1695524686.46,2023-09-24T03:04:46Z,40.773102,-73.882706,47.8,a45f8e,N381FR,A20N,AIRBUS A-320neo,0
landing,LGA,13,1695524783.0,2023-09-24T03:06:23Z,40.778212,-73.872336,120.9,c05d08,C-GJFZ,CRJ9,BOMBARDIER Regional Jet CRJ-900,0
landing,LGA,13,1695525079.19,2023-09-24T03:11:19Z,40.77834,-73.874224,126.6,a33eb5,N308TB,B38M,BOEING 737 MAX 8,0
landing,LGA,04,1695525248.75,2023-09-24T03:14:08Z,40.775608,-73.87886,33.8,a977d4,N709UW,A319,AIRBUS A-319,0
landing,JFK,04R,1695525410.33,2023-09-24T03:16:50Z,40.638622,-73.760712,2.8,a186ad,N198JB,E190,EMBRAER ERJ-190-100,0
takeoff,JFK,04R,1695525444.53,2023-09-24T03:17:24Z,40.640591,-73.761795,2.8,a186ad,N198JB,E190,EMBRAER ERJ-190-100,0
takeoff,LGA,04,1695525690.08,2023-09-24T03:21:30Z,40.77317,-73.882477,39.4,a48e7b,N393FR,A20N,,0
landing,LGA,13,1695525777.78,2023-09-24T03:22:57Z,40.778375,-73.874208,123.8,ad7ece,N969NN,B738,BOEING 737-800,0
landing,LGA,13,1695525999.49,2023-09-24T03:26:39Z,40.778375,-73.874239,120.9,a24ce0,N24736,B737,BOEING 737-700,0
landing,LGA,13,1695526267.34,2023-09-24T03:31:07Z,40.781891,-73.872131,165.9,a339b4,N307DX,A321,AIRBUS A-321,0
landing,LGA,13,1695526476.57,2023-09-24T03:34:36Z,40.778189,-73.872273,120.9,a3b111,N337NW,A320,AIRBUS A-320,0
landing,LGA,22,1695526621.35,2023-09-24T03:37:01Z,40.779751,-73.873932,213.8,a3cd58,N344NB,A319,AIRBUS A-319,0
landing,JFK,31R,1695526934.87,2023-09-24T03:42:14Z,40.645741,-73.766541,300.9,a0232a,N108HQ,E75L,EMBRAER ERJ-170-200 (long wing),0
takeoff,JFK,31R,1695526934.87,2023-09-24T03:42:14Z,40.645741,-73.766541,300.9,a0232a,N108HQ,E75L,EMBRAER ERJ-170-200 (long wing),0
landing,LGA,22,1695527017.73,2023-09-24T03:43:37Z,40.781742,-73.872253,188.4,a32e86,N304DN,A321,AIRBUS A-321,0
landing,JFK,31R,1695529742.92,2023-09-24T04:29:02Z,40.65358,-73.784546,261.6,a01f73,N107HQ,E75L,EMBRAER ERJ-170-200 (long wing),0
takeoff,JFK,31R,1695529742.92,2023-09-24T04:29:02Z,40.65358,-73.784546,261.6,a01f73,N107HQ,E75L,EMBRAER ERJ-170-200 (long wing),0
landing,JFK,31R,1695529771.93,2023-09-24T04:29:31Z,40.653683,-73.784302,284.1,a33afd,N307TA,B38M,BOEING 737 MAX 8,0
takeoff,JFK,31R,1695529771.93,2023-09-24T04:29:31Z,40.653683,-73.784302,284.1,a33afd,N307TA,B38M,BOEING 737 MAX 8,0
landing,JFK,13R,1695529867.67,2023-09-24T04:31:07Z,40.638874,-73.792908,120.9,47880d,LN-RKT,A333,AIRBUS A-330-300,0
takeoff,JFK,13R,1695529947.59,2023-09-24T04:32:27Z,40.635727,-73.785965,120.9,47880d,LN-RKT,A333,AIRBUS A-330-300,0
landing,JFK,04R,1695529970.92,2023-09-24T04:32:50Z,40.639217,-73.760712,354.4,a3133c,N298AK,B739,BOEING 737-900,0
takeoff,JFK,04R,1695529970.92,2023-09-24T04:32:50Z,40.639217,-73.760712,354.4,a3133c,N298AK,B739,BOEING 737-900,0
landing,JFK,04R,1695530070.85,2023-09-24T04:34:30Z,40.638817,-73.759933,28.1,a33e85,N308RD,B38M,BOEING 737 MAX 8,0
takeoff,JFK,31R,1695530218.88,2023-09-24T04:36:58Z,40.647743,-73.762543,300.9,a33e85,N308RD,B38M,BOEING 737 MAX 8,0
landing,JFK,04R,1695530235.88,2023-09-24T04:37:15Z,40.639481,-73.760666,354.4,aa7f65,N776AV,A20N,AIRBUS A-320neo,0
takeoff,JFK,04R,1695530238.85,2023-09-24T04:37:18Z,40.639721,-73.760681,348.8,aa7f65,N776AV,A20N,AIRBUS A-320neo,0
landing,JFK,22R,1695534188.94,2023-09-24T05:43:08Z,40.637695,-73.776215,210.9,0c6061,9Y-TTO,B38M,BOEING 737 MAX 8,0
takeoff,JFK,22R,1695534220.82,2023-09-24T05:43:40Z,40.635464,-73.777954,210.9,0c6061,9Y-TTO,B38M,BOEING 737 MAX 8,0
landing,JFK,13R,1695534693.11,2023-09-24T05:51:33Z,40.636803,-73.788315,112.5,3c4594,D-AALT,B77L,BOEING 777-200LR,0
takeoff,JFK,13R,1695534729.85,2023-09-24T05:52:09Z,40.634697,-73.783707,120.9,3c4594,D-AALT,B77L,BOEING 777-200LR,0
takeoff,JFK,13R,1695535113.39,2023-09-24T05:58:33Z,40.637329,-73.789551,118.1,8682da,JA740J,B77W,BOEING 777-300ER,0
landing,LGA,04,1695548727.27,2023-09-24T09:45:27Z,40.773208,-73.882401,33.8,a8352b,N628NK,A320,AIRBUS A-320,0
landing,JFK,31R,1695549133.84,2023-09-24T09:52:13Z,40.645935,-73.758652,312.2,a9c151,N728AN,B77W,BOEING 777-300ER,0
takeoff,JFK,31R,1695549137.83,2023-09-24T09:52:17Z,40.646109,-73.75907,295.3,a9c151,N728AN,B77W,BOEING 777-300ER,0
takeoff,LGA,13,1695549307.69,2023-09-24T09:55:07Z,40.780656,-73.875004,120.9,a8352b,N628NK,A320,AIRBUS A-320,0
takeoff,LGA,13,1695549699.33,2023-09-24T10:01:39Z,40.780621,-73.875,120.9,a84d62,N634JB,A320,AIRBUS A-320,0
takeoff,LGA,13,1695549917.4,2023-09-24T10:05:17Z,40.780426,-73.874573,120.9,a11eb7,N171US,A321,AIRBUS A-321,0
takeoff,LGA,31,1695550063.02,2023-09-24T10:07:43Z,40.776901,-73.870926,300.9,a32e86,N304DN,A321,AIRBUS A-321,0
takeoff,LGA,31,1695550120.09,2023-09-24T10:08:40Z,40.778352,-73.874255,315.0,ac2bb9,N88328,E75L,EMBRAER ERJ-170-200 (long wing),0
takeoff,LGA,13,1695550120.28,2023-09-24T10:08:40Z,40.780518,-73.874802,120.9,c07966,C-GTZH,BCS3,AIRBUS A220-300,0
landing,JFK,04R,1695550225.85,2023-09-24T10:10:25Z,40.639183,-73.760681,0.0,abdb35,N863NN,B738,BOEING 737-800,0
takeoff,JFK,04R,1695550226.93,2023-09-24T10:10:26Z,40.639324,-73.760662,2.8,abdb35,N863NN,B738,BOEING 737-800,0
takeoff,LGA,31,1695550528.53,2023-09-24T10:15:28Z,40.777714,-73.873734,272.8,a49f87,N39726,B737,BOEING 737-700,0
takeoff,LGA,31,1695550596.15,2023-09-24T10:16:36Z,40.777725,-73.87355,264.4,a2afeb,N272WN,B737,BOEING 737-700,0
takeoff,LGA,31,1695550614.93,2023-09-24T10:16:54Z,40.777747,-73.8736,267.2,abf2c2,N8691A,B738,BOEING 737-800,0
takeoff,LGA,31,1695550695.53,2023-09-24T10:18:15Z,40.777828,-73.873932,315.0,a33eb5,N308TB,B38M,BOEING 737 MAX 8,0
takeoff,LGA,04,1695550821.64,2023-09-24T10:20:21Z,40.778154,-73.874052,348.8,a3b111,N337NW,A320,AIRBUS A-320,0
landing,JFK,31R,1695551367.81,2023-09-24T10:29:27Z,40.648315,-73.763901,300.9,a2d573,N282AK,B739,BOEING 737-900,0
takeoff,JFK,31R,1695551370.82,2023-09-24T10:29:30Z,40.648448,-73.764189,300.9,a2d573,N282AK,B739,BOEING 737-900,0
takeoff,LGA,31,1695551423.75,2023-09-24T10:30:23Z,40.776909,-73.870931,303.8,a7bfa0,N599JB,A320,AIRBUS A-320,0
