type,airport,runway,timestamp,timestamp_iso,lat,lon,track_deg,icao,registration,aircraft_type,description,db_flags
takeoff,LGA,13,1709164926.58,2024-02-29T00:02:06Z,40.780277,-73.874283,120.9,acb827,N919AN,B738,BOEING 737-800,0
landing,LGA,22,1709164935.04,2024-02-29T00:02:15Z,40.77372,-73.87992,185.6,a4462e,N3748Y,B738,BOEING 737-800,0
landing,JFK,22L,1709165048.67,2024-02-29T00:04:08Z,40.632957,-73.764496,210.9,780232,B-LJB,B748,BOEING 747-8,0
takeoff,JFK,22L,1709165048.67,2024-02-29T00:04:08Z,40.632957,-73.764496,210.9,780232,B-LJB,B748,BOEING 747-8,0
landing,LGA,04,1709165087.84,2024-02-29T00:04:47Z,40.776036,-73.876752,73.1,a00ce0,N102HQ,E75L,EMBRAER ERJ-170-200 (long wing),0
takeoff,LGA,04,1709165087.84,2024-02-29T00:04:47Z,40.776036,-73.876752,73.1,a00ce0,N102HQ,E75L,EMBRAER ERJ-170-200 (long wing),0
takeoff,LGA,13,1709165088.03,2024-02-29T00:04:48Z,40.781995,-73.877891,120.9,ac1a72,N8792Q,B38M,,0
landing,LGA,22,1709165135.15,2024-02-29T00:05:35Z,40.773581,-73.879936,185.6,a528d6,N431WN,B737,BOEING 737-700,0
takeoff,LGA,13,1709165149.17,2024-02-29T00:05:49Z,40.782053,-73.878016,120.9,a38641,N326SY,E75L,,0
landing,LGA,22,1709165240.28,2024-02-29T00:07:20Z,40.771974,-73.881808,210.9,a3ac7a,N336DX,A321,AIRBUS A-321,0
takeoff,LGA,04,1709165252.92,2024-02-29T00:07:32Z,40.781776,-73.878647,354.4,a8fe5d,N679NK,A321,AIRBUS A-321,0
landing,LGA,22,1709165366.2,2024-02-29T00:09:26Z,40.774178,-73.879837,194.1,ac2bb6,N88325,E75L,EMBRAER ERJ-170-200 (long wing),0
landing,LGA,22,1709165458.18,2024-02-29T00:10:58Z,40.774814,-73.879436,210.9,a3245d,N301PQ,CRJ9,BOMBARDIER Regional Jet CRJ-900,0
takeoff,LGA,13,1709165531.28,2024-02-29T00:12:11Z,40.782063,-73.878036,120.9,a1f0b4,N224JQ,E75L,EMBRAER ERJ-170-200 (long wing),0
takeoff,LGA,13,1709165641.98,2024-02-29T00:14:01Z,40.781948,-73.877731,123.8,ac159a,N878RW,E170,EMBRAER ERJ-170-100,0
landing,LGA,22,1709165663.24,2024-02-29T00:14:23Z,40.773514,-73.879929,185.6,acaf0b,N916XJ,CRJ9,BOMBARDIER Regional Jet CRJ-900,0
takeoff,LGA,13,1709165676.26,2024-02-29T00:14:36Z,40.7822,-73.878296,109.7,a4ddca,N412YX,E75L,EMBRAER ERJ-170-200 (long wing),0
landing,LGA,22,1709165740.45,2024-02-29T00:15:40Z,40.773388,-73.879944,182.8,a53f5b,N437YX,E75L,EMBRAER ERJ-170-200 (long wing),0
takeoff,LGA,13,1709165792.76,2024-02-29T00:16:32Z,40.782085,-73.878052,123.8,ac801e,N904XJ,CRJ9,BOMBARDIER Regional Jet CRJ-900,0
takeoff,LGA,04,1709165824.61,2024-02-29T00:17:04Z,40.775986,-73.876907,53.4,a53f5b,N437YX,E75L,EMBRAER ERJ-170-200 (long wing),0
landing,JFK,22L,1709165859.18,2024-02-29T00:17:39Z,40.632446,-73.766186,241.9,4ca9cb,EI-LRD,A21N,AIRBUS A-321neo,0
takeoff,JFK,22L,1709165859.18,2024-02-29T00:17:39Z,40.632446,-73.766186,241.9,4ca9cb,EI-LRD,A21N,AIRBUS A-321neo,0
landing,LGA,22,1709165869.7,2024-02-29T00:17:49Z,40.773354,-73.879959,180.0,a07f60,N131EV,CRJ9,BOMBARDIER Regional Jet CRJ-900,0
landing,JFK,22L,1709165949.3,2024-02-29T00:19:09Z,40.632551,-73.764829,210.9,4ca87c,EI-EJG,A332,AIRBUS A-330-200,0
takeoff,JFK,22L,1709165949.3,2024-02-29T00:19:09Z,40.632551,-73.764829,210.9,4ca87c,EI-EJG,A332,AIRBUS A-330-200,0
takeoff,LGA,04,1709165972.16,2024-02-29T00:19:32Z,40.777433,-73.874692,61.9,a07f60,N131EV,CRJ9,BOMBARDIER Regional Jet CRJ-900,0
landing,LGA,22,1709165978.02,2024-02-29T00:19:38Z,40.775454,-73.878937,210.9,a35254,N313DU,BCS3,,0
takeoff,LGA,13,1709166034.84,2024-02-29T00:20:34Z,40.782085,-73.878098,118.1,a37765,N322SY,E75L,,0
takeoff,LGA,04,1709166081.47,2024-02-29T00:21:21Z,40.776083,-73.876612,75.9,a35254,N313DU,BCS3,,0
takeoff,LGA,13,1709166222.6,2024-02-29T00:23:42Z,40.781227,-73.876266,123.8,a56dcf,N449UA,A320,AIRBUS A-320,0
landing,LGA,22,1709166237.14,2024-02-29T00:23:57Z,40.773499,-73.879936,185.6,a01f0d,N107DN,A321,AIRBUS A-321,0
landing,LGA,22,1709166382.04,2024-02-29T00:26:22Z,40.773837,-73.879904,185.6,a04aa9,N118HQ,E75L,EMBRAER ERJ-170-200 (long wing),0
landing,LGA,22,1709166588.73,2024-02-29T00:29:48Z,40.773371,-73.879951,182.8,acb679,N918XJ,CRJ9,BOMBARDIER Regional Jet CRJ-900,0
landing,LGA,13,1709166610.32,2024-02-29T00:30:10Z,40.776339,-73.869745,123.8,a1e58f,N221JQ,E75L,EMBRAER ERJ-170-200 (long wing),0
takeoff,LGA,13,1709166610.32,2024-02-29T00:30:10Z,40.776339,-73.869745,123.8,a1e58f,N221JQ,E75L,EMBRAER ERJ-170-200 (long wing),0
landing,LGA,22,1709166663.81,2024-02-29T00:31:03Z,40.776257,-73.878281,213.8,a5e3e4,N479PX,CRJ9,BOMBARDIER Regional Jet CRJ-900,0
takeoff,LGA,13,1709166747.98,2024-02-29T00:32:27Z,40.776676,-73.870463,123.8,acb679,N918XJ,CRJ9,BOMBARDIER Regional Jet CRJ-900,0
landing,JFK,31L,1709166770.44,2024-02-29T00:32:50Z,40.646074,-73.805637,288.2,a40d3a,N360KN,BE30,BEECH 300 Super King Air,0
takeoff,JFK,31L,1709166770.44,2024-02-29T00:32:50Z,40.646074,-73.805637,288.2,a40d3a,N360KN,BE30,BEECH 300 Super King Air,0
takeoff,LGA,13,1709166786.9,2024-02-29T00:33:06Z,40.781937,-73.877731,123.8,a0835d,N132HQ,E75L,EMBRAER ERJ-170-200 (long wing),0
landing,LGA,22,1709166800.35,2024-02-29T00:33:20Z,40.773662,-73.879936,185.6,a50900,N423YX,E75L,EMBRAER ERJ-170-200 (long wing),0
takeoff,LGA,04,1709166868.57,2024-02-29T00:34:28Z,40.775431,-73.877298,67.5,a50900,N423YX,E75L,EMBRAER ERJ-170-200 (long wing),0
landing,LGA,04,1709166948.16,2024-02-29T00:35:48Z,40.776048,-73.876736,73.1,ace7aa,N930WN,B737,BOEING 737-700,0
takeoff,LGA,04,1709166975.6,2024-02-29T00:36:15Z,40.77721,-73.875137,39.4,ace7aa,N930WN,B737,BOEING 737-700,0
landing,LGA,22,1709167002.68,2024-02-29T00:36:42Z,40.775838,-73.87864,213.8,a5fc87,N485PX,CRJ9,BOMBARDIER Regional Jet CRJ-900,0
takeoff,LGA,04,1709167092.23,2024-02-29T00:38:12Z,40.776157,-73.876053,61.9,a5fc87,N485PX,CRJ9,BOMBARDIER Regional Jet CRJ-900,0
landing,LGA,22,1709167181.09,2024-02-29T00:39:41Z,40.773569,-73.879936,185.6,a34878,N310SY,E75L,,0
landing,LGA,22,1709167310.91,2024-02-29T00:41:50Z,40.775974,-73.878403,196.9,aa0aab,N746UW,A319,AIRBUS A-319,0
takeoff,LGA,31,1709167396.46,2024-02-29T00:43:16Z,40.78047,-73.877048,300.9,c02e9b,C-FRQW,E75S,EMBRAER ERJ-170-200 (short wing),0
takeoff,LGA,13,1709167412.82,2024-02-29T00:43:32Z,40.781776,-73.877396,123.8,acc3f7,N921XJ,CRJ9,BOMBARDIER Regional Jet CRJ-900,0
landing,LGA,22,1709167434.8,2024-02-29T00:43:54Z,40.773755,-73.87992,182.8,a14b1a,N18243,B738,BOEING 737-800,0
landing,JFK,22L,1709167458.22,2024-02-29T00:44:18Z,40.632557,-73.765793,241.9,a6aaba,N529DT,A21N,AIRBUS A-321neo,0
takeoff,JFK,22L,1709167458.22,2024-02-29T00:44:18Z,40.632557,-73.765793,241.9,a6aaba,N529DT,A21N,AIRBUS A-321neo,0
takeoff,LGA,13,1709167514.16,2024-02-29T00:45:14Z,40.781855,-73.877595,123.8,a20347,N229JQ,E75L,EMBRAER ERJ-170-200 (long wing),0
landing,LGA,22,1709167530.86,2024-02-29T00:45:30Z,40.774128,-73.879889,196.9,a34729,N310DN,A321,AIRBUS A-321,0
takeoff,LGA,22,1709167538.0,2024-02-29T00:45:38Z,40.773534,-73.879951,185.6,a34729,N310DN,A321,AIRBUS A-321,0
takeoff,LGA,13,1709167637.78,2024-02-29T00:47:17Z,40.782154,-73.878189,120.9,a36553,N318JB,E190,EMBRAER ERJ-190-100,0
landing,LGA,22,1709167663.34,2024-02-29T00:47:43Z,40.773639,-73.879936,182.8,ac4a44,N891NN,B738,BOEING 737-800,0
takeoff,LGA,04,1709167756.96,2024-02-29T00:49:16Z,40.776089,-73.876755,67.5,ac4a44,N891NN,B738,BOEING 737-800,0
landing,LGA,22,1709167800.78,2024-02-29T00:50:00Z,40.773732,-73.87992,185.6,a33a1d,N307JB,E190,EMBRAER ERJ-190-100,0
takeoff,LGA,31,1709167801.59,2024-02-29T00:50:01Z,40.77911,-73.875809,300.9,a4da13,N411YX,E75L,EMBRAER ERJ-170-200 (long wing),0
takeoff,LGA,13,1709167865.68,2024-02-29T00:51:05Z,40.781995,-73.877876,120.9,a3a8ba,N335DN,A321,AIRBUS A-321,0
takeoff,LGA,04,1709168004.46,2024-02-29T00:53:24Z,40.782028,-73.878387,59.1,a61173,N490PX,CRJ9,BOMBARDIER Regional Jet CRJ-900,0
takeoff,LGA,13,1709168041.85,2024-02-29T00:54:01Z,40.776315,-73.869698,120.9,a33a1d,N307JB,E190,EMBRAER ERJ-190-100,0
