type,airport,runway,timestamp,timestamp_iso,lat,lon,track_deg,icao,registration,aircraft_type,description,db_flags
landing,JFK,13L,1728086487.35,2024-10-05T00:01:27Z,40.649111,-73.771133,120.9,4952a9,CS-TUI,A339,AIRBUS A-330-900,0
takeoff,JFK,31L,1728086552.4,2024-10-05T00:02:32Z,40.645527,-73.806558,300.9,acda41,N927XJ,CRJ9,BOMBARDIER Regional Jet CRJ-900,0
takeoff,JFK,31L,1728086566.1,2024-10-05T00:02:46Z,40.648624,-73.81633,292.5,ab15c2,N813NW,A333,AIRBUS A-330-300,0
takeoff,JFK,31L,1728086593.65,2024-10-05T00:03:13Z,40.649472,-73.815578,272.8,adc5ff,N987JT,A321,AIRBUS A-321,0
landing,LGA,22,1728086601.02,2024-10-05T00:03:21Z,40.773617,-73.879929,182.8,a1a56d,N205JQ,E75L,EMBRAER ERJ-170-200 (long wing),0
landing,JFK,13L,1728086659.7,2024-10-05T00:04:19Z,40.651369,-73.776096,120.9,a1b2a8,N2084J,A21N,AIRBUS A-321neo,0
takeoff,LGA,04,1728086673.48,2024-10-05T00:04:33Z,40.7761,-73.87674,67.5,a1a56d,N205JQ,E75L,EMBRAER ERJ-170-200 (long wing),0
takeoff,JFK,31L,1728086675.33,2024-10-05T00:04:35Z,40.645443,-73.806351,300.9,a0144e,N104HQ,E75L,EMBRAER ERJ-170-200 (long wing),0
landing,LGA,04,1728086739.37,2024-10-05T00:05:39Z,40.773581,-73.881995,30.9,a9737c,N708NK,A21N,AIRBUS A-321neo,0
takeoff,LGA,04,1728086744.0,2024-10-05T00:05:44Z,40.773743,-73.881851,33.8,a9737c,N708NK,A21N,AIRBUS A-321neo,0
landing,JFK,13L,1728086771.12,2024-10-05T00:06:11Z,40.65123,-73.775799,123.8,ab355c,N821JB,A320,AIRBUS A-320,0
landing,LGA,22,1728086774.76,2024-10-05T00:06:14Z,40.774558,-73.879686,210.9,ad9edc,N977NK,A20N,AIRBUS A-320neo,0
landing,LGA,22,1728086873.12,2024-10-05T00:07:53Z,40.773697,-73.879913,185.6,a51b93,N428YX,E75L,EMBRAER ERJ-170-200 (long wing),0
takeoff,JFK,13R,1728086892.91,2024-10-05T00:08:12Z,40.647572,-73.814911,118.1,a1d811,N218JQ,E75L,EMBRAER ERJ-170-200 (long wing),0
landing,JFK,31R,1728086932.38,2024-10-05T00:08:52Z,40.647983,-73.771414,264.4,a790b3,N587JB,A320,AIRBUS A-320,0
landing,LGA,22,1728086933.34,2024-10-05T00:08:53Z,40.773871,-73.879904,185.6,a39089,N329JB,E190,EMBRAER ERJ-190-100,0
takeoff,LGA,13,1728086972.78,2024-10-05T00:09:32Z,40.773834,-73.860962,123.8,a35854,N3142J,BCS3,AIRBUS A220-300,0
takeoff,JFK,31L,1728086983.85,2024-10-05T00:09:43Z,40.649002,-73.816025,286.9,4005bb,G-VIIC,B772,BOEING 777-200,0
landing,LGA,22,1728087023.92,2024-10-05T00:10:23Z,40.773639,-73.879936,180.0,a2af3e,N272PQ,CRJ9,BOMBARDIER Regional Jet CRJ-900,0
takeoff,LGA,04,1728087024.16,2024-10-05T00:10:24Z,40.775443,-73.877283,73.1,a39089,N329JB,E190,EMBRAER ERJ-190-100,0
takeoff,JFK,31L,1728087062.47,2024-10-05T00:11:02Z,40.644802,-73.804977,300.9,a4ddca,N412YX,E75L,EMBRAER ERJ-170-200 (long wing),0
takeoff,JFK,31L,1728087085.9,2024-10-05T00:11:25Z,40.649542,-73.815531,289.7,ab6fbf,N836MH,B764,BOEING 767-400,0
landing,LGA,22,1728087096.11,2024-10-05T00:11:36Z,40.773766,-73.879913,185.6,a1dd2d,N219YX,E75L,EMBRAER ERJ-170-200 (long wing),0
takeoff,LGA,31,1728087105.34,2024-10-05T00:11:45Z,40.778957,-73.875472,300.9,ab00ce,N808NN,B738,BOEING 737-800,0
takeoff,LGA,13,1728087150.03,2024-10-05T00:12:30Z,40.773926,-73.860901,120.9,aaed17,N803AW,A319,AIRBUS A-319,0
landing,JFK,13L,1728087157.67,2024-10-05T00:12:37Z,40.650547,-73.774246,118.1,a6eacf,N545DE,A21N,AIRBUS A-321neo,0
takeoff,LGA,04,1728087162.92,2024-10-05T00:12:42Z,40.77594,-73.877014,42.2,a1dd2d,N219YX,E75L,EMBRAER ERJ-170-200 (long wing),0
landing,JFK,22R,1728087168.01,2024-10-05T00:12:48Z,40.645889,-73.769852,180.0,3c64f9,D-AIGY,A343,AIRBUS A-340-300,0
landing,LGA,22,1728087193.73,2024-10-05T00:13:13Z,40.773778,-73.879904,188.4,ac159a,N878RW,E170,EMBRAER ERJ-170-100,0
takeoff,LGA,31,1728087234.04,2024-10-05T00:13:54Z,40.780389,-73.876877,300.9,a23fb2,N244JQ,E75L,EMBRAER ERJ-170-200 (long wing),0
takeoff,LGA,13,1728087243.8,2024-10-05T00:14:03Z,40.775606,-73.868185,120.9,a2af3e,N272PQ,CRJ9,BOMBARDIER Regional Jet CRJ-900,0
landing,LGA,22,1728087269.34,2024-10-05T00:14:29Z,40.773511,-73.879936,182.8,a45f64,N381DZ,A321,AIRBUS A-321,0
landing,JFK,13L,1728087272.46,2024-10-05T00:14:32Z,40.650962,-73.775222,120.9,789241,B-LQD,A359,AIRBUS A-350-900,0
takeoff,LGA,31,1728087275.45,2024-10-05T00:14:35Z,40.779076,-73.875717,303.8,a2c93f,N279PQ,CRJ9,BOMBARDIER Regional Jet CRJ-900,0
takeoff,JFK,31L,1728087277.33,2024-10-05T00:14:37Z,40.649554,-73.815578,286.9,a1a3a9,N2043J,A21N,AIRBUS A-321neo,0
takeoff,LGA,31,1728087344.19,2024-10-05T00:15:44Z,40.7799,-73.877439,300.9,a01b56,N106DN,A321,AIRBUS A-321,0
landing,LGA,22,1728087403.84,2024-10-05T00:16:43Z,40.773823,-73.879913,182.8,a54cd9,N440YX,E75L,EMBRAER ERJ-170-200 (long wing),0
landing,JFK,13L,1728087422.28,2024-10-05T00:17:02Z,40.651381,-73.776143,120.9,a11d3c,N171DN,B763,BOEING 767-300,0
landing,JFK,22L,1728087425.22,2024-10-05T00:17:05Z,40.635315,-73.762604,210.9,a00d5b,N102NN,A321,AIRBUS A-321,0
takeoff,JFK,31L,1728087425.61,2024-10-05T00:17:05Z,40.649554,-73.815453,298.1,a15ebc,N188DN,B763,BOEING 767-300,0
takeoff,JFK,31L,1728087477.8,2024-10-05T00:17:57Z,40.64953,-73.8155,286.9,a335f4,N306DN,A321,AIRBUS A-321,0
takeoff,LGA,22,1728087484.2,2024-10-05T00:18:04Z,40.776839,-73.877095,241.9,a537ed,N435YX,E75L,EMBRAER ERJ-170-200 (long wing),0
takeoff,LGA,13,1728087492.35,2024-10-05T00:18:12Z,40.774453,-73.862083,123.8,c067ae,C-GNGV,BCS3,AIRBUS A220-300,0
landing,JFK,13L,1728087539.04,2024-10-05T00:18:59Z,40.647342,-73.767248,120.9,448446,OO-ABF,A339,AIRBUS A-330-900,0
landing,JFK,22L,1728087628.34,2024-10-05T00:20:28Z,40.630657,-73.766251,210.9,34520c,EC-MLP,A332,AIRBUS A-330-200,0
landing,LGA,22,1728087637.3,2024-10-05T00:20:37Z,40.777095,-73.877595,210.9,acd68a,N926XJ,CRJ9,BOMBARDIER Regional Jet CRJ-900,0
takeoff,LGA,04,1728087652.37,2024-10-05T00:20:52Z,40.779306,-73.878235,33.8,a1ecfd,N223JQ,E75L,EMBRAER ERJ-170-200 (long wing),0
takeoff,JFK,31L,1728087673.22,2024-10-05T00:21:13Z,40.649507,-73.815594,272.8,ab5365,N829MH,B764,BOEING 767-400,0
takeoff,LGA,13,1728087714.43,2024-10-05T00:21:54Z,40.78125,-73.876312,123.8,a31216,N29717,B737,BOEING 737-700,0
landing,JFK,31R,1728087726.86,2024-10-05T00:22:06Z,40.647331,-73.77001,284.1,a1dab3,N2188J,A21N,,0
takeoff,JFK,31L,1728087753.77,2024-10-05T00:22:33Z,40.649551,-73.815536,289.7,ab0a9d,N810NW,A333,AIRBUS A-330-300,0
takeoff,LGA,04,1728087755.03,2024-10-05T00:22:35Z,40.776066,-73.876648,73.1,acd68a,N926XJ,CRJ9,BOMBARDIER Regional Jet CRJ-900,0
landing,LGA,22,1728087758.72,2024-10-05T00:22:38Z,40.778378,-73.876511,210.9,a097ce,N13718,B737,BOEING 737-700,0
landing,JFK,13L,1728087780.16,2024-10-05T00:23:00Z,40.648911,-73.771042,132.2,aa600a,N768JB,A320,AIRBUS A-320,0
landing,JFK,22L,1728087812.27,2024-10-05T00:23:32Z,40.63596,-73.762113,212.3,406c3b,G-VZIG,B789,BOEING 787-9 Dreamliner,0
landing,JFK,13L,1728087843.94,2024-10-05T00:24:03Z,40.651323,-73.776002,120.9,a96ba2,N706JB,A320,AIRBUS A-320,0
landing,LGA,22,1728087864.28,2024-10-05T00:24:24Z,40.777537,-73.877251,210.9,a07b8f,N130DU,BCS1,AIRBUS A220-100,0
takeoff,LGA,13,1728087875.93,2024-10-05T00:24:35Z,40.780289,-73.874329,123.8,a99744,N717NK,A21N,AIRBUS A-321neo,0
landing,JFK,13L,1728087934.17,2024-10-05T00:25:34Z,40.648682,-73.770248,118.1,71be38,HL7638,B748,BOEING 747-8,0
