type,airport,runway,timestamp,timestamp_iso,lat,lon,track_deg,icao,registration,aircraft_type,description,db_flags
takeoff,JFK,31L,1693872008.89,2023-09-05T00:00:08Z,40.64114,-73.795013,343.1,a96171,N703TW,B752,BOEING 757-200,0
landing,LGA,13,1693872100.74,2023-09-05T00:01:40Z,40.782154,-73.872299,118.1,a5e3e4,N479PX,CRJ9,BOMBARDIER Regional Jet CRJ-900,0
takeoff,LGA,22,1693872120.62,2023-09-05T00:02:00Z,40.780952,-73.87291,202.5,a5e3e4,N479PX,CRJ9,BOMBARDIER Regional Jet CRJ-900,0
landing,JFK,22L,1693872251.92,2023-09-05T00:04:11Z,40.629604,-73.768021,233.4,aca22e,N913DU,B739,BOEING 737-900,0
takeoff,JFK,31L,1693872274.03,2023-09-05T00:04:34Z,40.629547,-73.770081,323.4,aca22e,N913DU,B739,BOEING 737-900,0
takeoff,JFK,31L,1693872435.6,2023-09-05T00:07:15Z,40.635099,-73.782604,300.9,ad846f,N970JB,A321,AIRBUS A-321,0
takeoff,JFK,31L,1693872446.24,2023-09-05T00:07:26Z,40.640569,-73.794651,302.3,e8027b,CC-BBG,B788,BOEING 787-8 Dreamliner,0
takeoff,JFK,31L,1693872659.68,2023-09-05T00:10:59Z,40.634525,-73.786194,300.9,aab2bf,N789JB,A320,AIRBUS A-320,0
landing,JFK,22L,1693873021.93,2023-09-05T00:17:01Z,40.629284,-73.768982,250.3,ab4bf7,N827MH,B764,BOEING 767-400,0
landing,JFK,31L,1693873133.08,2023-09-05T00:18:53Z,40.629593,-73.770142,317.8,adc238,N986JB,A321,AIRBUS A-321,0
takeoff,JFK,04R,1693873144.07,2023-09-05T00:19:04Z,40.630257,-73.770233,11.2,adc238,N986JB,A321,AIRBUS A-321,0
takeoff,JFK,31L,1693873229.27,2023-09-05T00:20:29Z,40.634708,-73.78656,300.9,a01c37,N106NN,A321,AIRBUS A-321,0
landing,JFK,31L,1693873327.92,2023-09-05T00:22:07Z,40.629398,-73.769913,295.3,aa3b85,N759AN,B772,BOEING 777-200,0
takeoff,JFK,31L,1693873342.29,2023-09-05T00:22:22Z,40.641186,-73.795072,340.3,ab5d52,N831NW,A333,AIRBUS A-330-300,0
