type,airport,runway,timestamp,timestamp_iso,lat,lon,track_deg,icao,registration,aircraft_type,description,db_flags
landing,LGA,22,1700784642.32,2023-11-24T00:10:42Z,40.777933,-73.871446,180.0,c00b9c,C-FEKH,E75S,EMBRAER ERJ-170-200 (short wing),0
landing,LGA,22,1700785139.2,2023-11-24T00:18:59Z,40.777945,-73.871399,188.4,c00b7c,C-FEJB,E75S,EMBRAER ERJ-170-200 (short wing),0
takeoff,LGA,22,1700785140.14,2023-11-24T00:19:00Z,40.776581,-73.875656,210.9,acaf0b,N916XJ,CRJ9,BOMBARDIER Regional Jet CRJ-900,0
landing,LGA,31,1700785242.08,2023-11-24T00:20:42Z,40.778069,-73.8703,284.1,a01b5c,N106DU,BCS1,AIRBUS A220-100,0
takeoff,LGA,13,1700785316.59,2023-11-24T00:21:56Z,40.775908,-73.867482,120.9,a01b5c,N106DU,BCS1,AIRBUS A220-100,0
landing,LGA,31,1700785386.48,2023-11-24T00:23:06Z,40.779155,-73.872507,270.0,ac0aac,N875UA,A319,AIRBUS A-319,0
takeoff,LGA,13,1700785504.56,2023-11-24T00:25:04Z,40.776009,-73.869476,165.9,ac0aac,N875UA,A319,AIRBUS A-319,0
landing,LGA,22,1700785650.17,2023-11-24T00:27:30Z,40.777908,-73.871445,171.6,c00b78,C-FEIX,E75S,EMBRAER ERJ-170-200 (short wing),0
landing,LGA,31,1700786461.68,2023-11-24T00:41:01Z,40.780621,-73.875,298.1,a7e276,N607NK,A320,AIRBUS A-320,0
takeoff,LGA,31,1700786461.68,2023-11-24T00:41:01Z,40.780621,-73.875,298.1,a7e276,N607NK,A320,AIRBUS A-320,0
landing,LGA,31,1700787059.07,2023-11-24T00:50:59Z,40.778771,-73.871134,300.9,a01037,N103DU,BCS1,AIRBUS A220-100,0
takeoff,LGA,13,1700787147.55,2023-11-24T00:52:27Z,40.776512,-73.868759,123.8,a01037,N103DU,BCS1,AIRBUS A220-100,0
takeoff,LGA,31,1700787325.86,2023-11-24T00:55:25Z,40.776758,-73.870635,300.9,c00b9c,C-FEKH,E75S,EMBRAER ERJ-170-200 (short wing),0
landing,LGA,31,1700787978.66,2023-11-24T01:06:18Z,40.779167,-73.872452,272.8,ab5dd4,N831UA,A319,AIRBUS A-319,0
takeoff,LGA,31,1700788296.18,2023-11-24T01:11:36Z,40.77308,-73.867513,312.2,ab5dd4,N831UA,A319,AIRBUS A-319,0
landing,LGA,31,1700788622.2,2023-11-24T01:17:02Z,40.778527,-73.870619,300.9,a84660,N632NK,A320,AIRBUS A-320,0
takeoff,LGA,31,1700788663.12,2023-11-24T01:17:43Z,40.776804,-73.870728,303.8,c00b78,C-FEIX,E75S,EMBRAER ERJ-170-200 (short wing),0
landing,LGA,31,1700788765.69,2023-11-24T01:19:25Z,40.778194,-73.869934,300.9,a4795a,N388DN,A321,AIRBUS A-321,0
takeoff,LGA,13,1700788847.01,2023-11-24T01:20:47Z,40.778011,-73.871918,120.9,a4795a,N388DN,A321,AIRBUS A-321,0
landing,JFK,13R,1700788953.1,2023-11-24T01:22:33Z,40.634855,-73.784086,120.9,a68d02,N521DT,A21N,AIRBUS A-321neo,0
takeoff,JFK,13R,1700788953.1,2023-11-24T01:22:33Z,40.634855,-73.784086,120.9,a68d02,N521DT,A21N,AIRBUS A-321neo,0
landing,LGA,22,1700789196.37,2023-11-24T01:26:36Z,40.777956,-73.871462,199.7,c00b7e,C-FEJD,E75S,EMBRAER ERJ-170-200 (short wing),0
takeoff,LGA,31,1700789539.79,2023-11-24T01:32:19Z,40.776804,-73.870728,303.8,c00b7c,C-FEJB,E75S,EMBRAER ERJ-170-200 (short wing),0
landing,JFK,13L,1700789613.81,2023-11-24T01:33:33Z,40.652767,-73.784332,115.3,ad444d,N954JB,A321,AIRBUS A-321,0
takeoff,JFK,13L,1700789616.88,2023-11-24T01:33:36Z,40.652676,-73.784134,120.9,ad444d,N954JB,A321,AIRBUS A-321,0
