type,airport,runway,timestamp,timestamp_iso,lat,lon,track_deg,icao,registration,aircraft_type,description,db_flags
landing,JFK,22R,1748649654.02,2025-05-31T00:00:54Z,40.630002,-73.779373,210.9,ad8ed7,N973AN,B738,BOEING 737-800,0
landing,LGA,22,1748649680.7,2025-05-31T00:01:20Z,40.777004,-73.877655,205.3,a7e24a,N607LR,CRJ9,BOMBARDIER Regional Jet CRJ-900,0
landing,JFK,22L,1748649701.38,2025-05-31T00:01:41Z,40.632783,-73.764579,210.9,495278,CS-TSX,B772,BOEING 777-200,0
takeoff,JFK,22R,1748649738.35,2025-05-31T00:02:18Z,40.642769,-73.76937,210.9,a96ba2,N706JB,A320,AIRBUS A-320,0
takeoff,JFK,22R,1748649787.88,2025-05-31T00:03:07Z,40.647796,-73.765469,208.1,a130cb,N176PQ,CRJ9,BOMBARDIER Regional Jet CRJ-900,0
takeoff,LGA,13,1748649803.5,2025-05-31T00:03:23Z,40.779714,-73.873116,123.8,c06800,C-GNJZ,CRJ9,BOMBARDIER Regional Jet CRJ-900,0
landing,LGA,04,1748649838.56,2025-05-31T00:03:58Z,40.77095,-73.88118,30.9,ac1f61,N880RW,E170,EMBRAER ERJ-170-100,0
landing,LGA,22,1748649887.46,2025-05-31T00:04:47Z,40.774475,-73.879639,202.5,ada699,N979RP,E170,EMBRAER ERJ-170-100,0
takeoff,JFK,22R,1748649925.94,2025-05-31T00:05:25Z,40.641477,-73.7704,210.9,a06f83,N127UP,A306,AIRBUS A-300-600,0
landing,JFK,22L,1748649963.37,2025-05-31T00:06:03Z,40.634331,-73.763412,208.1,a2c93f,N279PQ,CRJ9,BOMBARDIER Regional Jet CRJ-900,0
landing,LGA,22,1748649976.0,2025-05-31T00:06:16Z,40.773767,-73.87992,185.6,a1d811,N218JQ,E75L,EMBRAER ERJ-170-200 (long wing),0
takeoff,JFK,22R,1748649980.48,2025-05-31T00:06:20Z,40.646214,-73.766701,210.9,a690a8,N522DA,A21N,AIRBUS A-321neo,0
landing,LGA,22,1748650036.81,2025-05-31T00:07:16Z,40.777631,-73.877173,210.9,a0103b,N103DY,A321,AIRBUS A-321,0
landing,JFK,22L,1748650036.81,2025-05-31T00:07:16Z,40.63345,-73.764114,210.9,a3373a,N306SP,B38M,BOEING 737 MAX 8,0
takeoff,JFK,22R,1748650044.93,2025-05-31T00:07:24Z,40.646016,-73.766873,210.9,a384f2,N326DN,A321,AIRBUS A-321,0
takeoff,LGA,13,1748650057.98,2025-05-31T00:07:37Z,40.780191,-73.874083,120.9,acd68a,N926XJ,CRJ9,BOMBARDIER Regional Jet CRJ-900,0
takeoff,JFK,22R,1748650120.61,2025-05-31T00:08:40Z,40.646202,-73.766717,210.9,a4dbef,N412DX,A339,AIRBUS A-330-900,0
landing,LGA,22,1748650134.87,2025-05-31T00:08:54Z,40.776638,-73.87796,213.8,acb2c2,N917XJ,CRJ9,BOMBARDIER Regional Jet CRJ-900,0
landing,JFK,22L,1748650140.76,2025-05-31T00:09:00Z,40.635452,-73.762543,210.9,ac878c,N906XJ,CRJ9,BOMBARDIER Regional Jet CRJ-900,0
takeoff,LGA,13,1748650144.11,2025-05-31T00:09:04Z,40.78157,-73.877014,120.9,abc2e5,N857RW,E170,EMBRAER ERJ-170-100,0
landing,JFK,22L,1748650229.57,2025-05-31T00:10:29Z,40.633484,-73.764084,210.9,a44291,N3739P,B738,BOEING 737-800,0
landing,LGA,22,1748650249.35,2025-05-31T00:10:49Z,40.773674,-73.879944,182.8,a099a7,N138HQ,E75L,EMBRAER ERJ-170-200 (long wing),0
takeoff,JFK,22R,1748650294.23,2025-05-31T00:11:34Z,40.646342,-73.766592,210.9,781f00,B-223F,B77L,BOEING 777-200LR,0
landing,JFK,22L,1748650336.1,2025-05-31T00:12:16Z,40.635285,-73.76266,210.9,a19910,N2017J,A21N,AIRBUS A-321neo,0
landing,LGA,22,1748650340.47,2025-05-31T00:12:20Z,40.776798,-73.877853,213.8,adab31,N980AN,B738,BOEING 737-800,0
takeoff,JFK,22R,1748650400.43,2025-05-31T00:13:20Z,40.64583,-73.766998,210.9,a4c5d8,N4064J,A21N,AIRBUS A-321neo,0
takeoff,LGA,13,1748650401.42,2025-05-31T00:13:21Z,40.781548,-73.876968,123.8,a1f822,N226JQ,E75L,EMBRAER ERJ-170-200 (long wing),0
landing,JFK,22L,1748650429.92,2025-05-31T00:13:49Z,40.634692,-73.763112,210.9,add734,N991JT,A321,AIRBUS A-321,0
landing,LGA,22,1748650459.39,2025-05-31T00:14:19Z,40.778893,-73.876129,210.9,a2615e,N25201,B738,BOEING 737-800,0
takeoff,LGA,13,1748650476.98,2025-05-31T00:14:36Z,40.780203,-73.874146,120.9,accf1c,N924XJ,CRJ9,BOMBARDIER Regional Jet CRJ-900,0
takeoff,JFK,22R,1748650514.98,2025-05-31T00:15:14Z,40.646609,-73.766389,212.4,7c8065,VH-ZNB,B789,BOEING 787-9 Dreamliner,0
landing,JFK,22L,1748650555.6,2025-05-31T00:15:55Z,40.633507,-73.764236,222.2,a35e6f,N316PQ,CRJ9,BOMBARDIER Regional Jet CRJ-900,0
takeoff,LGA,13,1748650567.23,2025-05-31T00:16:07Z,40.781669,-73.877205,123.8,a23fb2,N244JQ,E75L,EMBRAER ERJ-170-200 (long wing),0
landing,LGA,04,1748650609.3,2025-05-31T00:16:49Z,40.773537,-73.879028,33.8,a1d45a,N217JQ,E75L,EMBRAER ERJ-170-200 (long wing),0
landing,JFK,22L,1748650651.55,2025-05-31T00:17:31Z,40.636263,-73.761895,208.1,a2000d,N228PQ,CRJ9,BOMBARDIER Regional Jet CRJ-900,0
