type,airport,runway,timestamp,timestamp_iso,lat,lon,track_deg,icao,registration,aircraft_type,description,db_flags
takeoff,JFK,04L,1726704087.29,2024-09-19T00:01:27Z,40.625313,-73.78302,30.9,a4c703,N407DX,A339,AIRBUS A-330-900,0
landing,LGA,13,1726704094.75,2024-09-19T00:01:34Z,40.778961,-73.875488,118.1,abc4d8,N8578Q,B738,BOEING 737-800,0
takeoff,LGA,13,1726704105.94,2024-09-19T00:01:45Z,40.781355,-73.876549,120.9,a44591,N3744F,B738,BOEING 737-800,0
takeoff,LGA,31,1726704158.79,2024-09-19T00:02:38Z,40.7803,-73.878204,323.4,ac98c1,N910XJ,CRJ9,BOMBARDIER Regional Jet CRJ-900,0
landing,LGA,04,1726704162.47,2024-09-19T00:02:42Z,40.776684,-73.87793,33.8,a854d0,N636JB,A320,AIRBUS A-320,0
takeoff,LGA,22,1726704167.18,2024-09-19T00:02:47Z,40.776118,-73.876143,241.9,abd063,N860RW,E170,EMBRAER ERJ-170-100,0
landing,LGA,04,1726704251.55,2024-09-19T00:04:11Z,40.777508,-73.877167,42.2,a1239d,N17245,B738,BOEING 737-800,0
takeoff,JFK,22R,1726704263.8,2024-09-19T00:04:23Z,40.623182,-73.786599,210.9,a04aa9,N118HQ,E75L,EMBRAER ERJ-170-200 (long wing),0
takeoff,JFK,04L,1726704335.73,2024-09-19T00:05:35Z,40.625141,-73.783157,30.9,a11d47,N171DZ,B763,BOEING 767-300,0
takeoff,LGA,13,1726704342.73,2024-09-19T00:05:42Z,40.778178,-73.872351,109.7,a1239d,N17245,B738,BOEING 737-800,0
landing,LGA,04,1726704356.9,2024-09-19T00:05:56Z,40.77734,-73.877314,36.6,a3b09a,N337JB,E190,EMBRAER ERJ-190-100,0
takeoff,JFK,31L,1726704407.82,2024-09-19T00:06:47Z,40.633167,-73.78329,275.6,a6709b,N514DE,A21N,AIRBUS A-321neo,0
takeoff,LGA,22,1726704410.54,2024-09-19T00:06:50Z,40.776112,-73.87619,239.1,a19357,N200PQ,CRJ9,BOMBARDIER Regional Jet CRJ-900,0
landing,JFK,04R,1726704411.09,2024-09-19T00:06:51Z,40.635541,-73.762441,30.9,394a06,F-GSQG,B77W,BOEING 777-300ER,0
landing,JFK,04R,1726704518.31,2024-09-19T00:08:38Z,40.63282,-73.764587,30.9,789243,B-LQC,A359,AIRBUS A-350-900,0
takeoff,LGA,22,1726704521.7,2024-09-19T00:08:41Z,40.776234,-73.875956,241.9,a145b7,N181PQ,CRJ9,BOMBARDIER Regional Jet CRJ-900,0
takeoff,JFK,31L,1726704535.51,2024-09-19T00:08:55Z,40.634193,-73.78064,289.7,a39d95,N332DN,A321,AIRBUS A-321,0
