type,airport,runway,timestamp,timestamp_iso,lat,lon,track_deg,icao,registration,aircraft_type,description,db_flags
takeoff,JFK,22L,1690934403.91,2023-08-02T00:00:03Z,40.629433,-73.768539,241.9,44003f,OE-LAZ,B763,BOEING 767-300,0
takeoff,JFK,04L,1690934466.9,2023-08-02T00:01:06Z,40.627018,-73.783478,11.2,adc9b6,N988JT,A321,AIRBUS A-321,0
landing,JFK,13R,1690935718.35,2023-08-02T00:21:58Z,40.641712,-73.792984,106.9,4952a7,CS-TUG,A339,AIRBUS A-330-900,0
landing,JFK,31L,1690936614.89,2023-08-02T00:36:54Z,40.640522,-73.794556,300.9,a96412,N704GT,B77L,BOEING 777-200LR,0
landing,JFK,31L,1690936853.97,2023-08-02T00:40:53Z,40.635064,-73.782525,300.9,71be44,HL7644,B748,BOEING 747-8,0
landing,JFK,31L,1690937916.79,2023-08-02T00:58:36Z,40.634983,-73.782379,300.9,780aa4,B-LRD,A359,AIRBUS A-350-900,0
takeoff,JFK,31L,1690939442.15,2023-08-02T01:24:02Z,40.640568,-73.794617,306.6,4b187e,HB-JHE,A333,AIRBUS A-330-300,0
landing,JFK,31L,1690940662.67,2023-08-02T01:44:22Z,40.640592,-73.794682,303.8,400610,G-VIIJ,B772,BOEING 777-200,0
takeoff,JFK,31L,1690940665.55,2023-08-02T01:44:25Z,40.64072,-73.794838,315.0,400610,G-VIIJ,B772,BOEING 777-200,0
landing,JFK,04L,1690941622.64,2023-08-02T02:00:22Z,40.627029,-73.783539,2.8,ada5ee,N979JT,A321,AIRBUS A-321,0
takeoff,JFK,04L,1690941698.07,2023-08-02T02:01:38Z,40.630037,-73.781215,30.9,ada5ee,N979JT,A321,AIRBUS A-321,0
landing,JFK,04L,1690941988.81,2023-08-02T02:06:28Z,40.63512,-73.777054,30.9,aac7ab,N794JB,A320,AIRBUS A-320,0
takeoff,JFK,04L,1690941990.75,2023-08-02T02:06:30Z,40.635235,-73.776962,30.9,aac7ab,N794JB,A320,AIRBUS A-320,0
landing,JFK,31L,1690942024.9,2023-08-02T02:07:04Z,40.640659,-73.794739,309.4,3463da,EC-NHM,A333,AIRBUS A-330-300,0
takeoff,JFK,31L,1690942025.76,2023-08-02T02:07:05Z,40.640697,-73.794776,312.2,3463da,EC-NHM,A333,AIRBUS A-330-300,0
landing,JFK,04L,1690942244.83,2023-08-02T02:10:44Z,40.636253,-73.769196,0.0,a85ff5,N639JB,A320,AIRBUS A-320,0
takeoff,JFK,04L,1690942244.83,2023-08-02T02:10:44Z,40.636253,-73.769196,0.0,a85ff5,N639JB,A320,AIRBUS A-320,0
takeoff,JFK,13R,1690942536.28,2023-08-02T02:15:36Z,40.633644,-73.781433,118.1,a17ecd,N196DN,B763,BOEING 767-300,0
landing,JFK,31L,1690943071.09,2023-08-02T02:24:31Z,40.634936,-73.78226,300.9,06a129,A7-ANM,A35K,AIRBUS A-350-1000,0
takeoff,JFK,31L,1690943199.6,2023-08-02T02:26:39Z,40.640671,-73.794815,306.6,06a129,A7-ANM,A35K,AIRBUS A-350-1000,0
landing,JFK,31L,1690943750.12,2023-08-02T02:35:50Z,40.640534,-73.794589,300.9,a0b169,N1439A,B763,BOEING 767-300,0
takeoff,JFK,31L,1690943765.96,2023-08-02T02:36:05Z,40.641197,-73.795959,303.8,a0b169,N1439A,B763,BOEING 767-300,0
landing,JFK,13R,1690944900.94,2023-08-02T02:55:00Z,40.63472,-73.783783,120.9,a7b832,N597JB,A320,AIRBUS A-320,0
takeoff,JFK,13R,1690944903.51,2023-08-02T02:55:03Z,40.634692,-73.783727,120.9,a7b832,N597JB,A320,AIRBUS A-320,0
takeoff,JFK,13R,1690945373.72,2023-08-02T03:02:53Z,40.634762,-73.783883,120.9,aaae4b,N788AN,B772,BOEING 777-200,0
takeoff,JFK,13R,1690945409.23,2023-08-02T03:03:29Z,40.634743,-73.783829,120.9,a76535,N576FE,MD11,MCDONNELL-DOUGLAS MD-11,0
takeoff,JFK,13R,1690945679.92,2023-08-02T03:07:59Z,40.63468,-73.783696,120.9,461f0c,OH-LTS,A333,AIRBUS A-330-300,0
landing,LGA,31,1690945825.93,2023-08-02T03:10:25Z,40.780214,-73.874146,303.8,a47597,N387DA,B738,BOEING 737-800,0
takeoff,LGA,31,1690945825.93,2023-08-02T03:10:25Z,40.780214,-73.874146,303.8,a47597,N387DA,B738,BOEING 737-800,0
landing,JFK,13R,1690946189.73,2023-08-02T03:16:29Z,40.640499,-73.795821,157.5,394a15,F-GSQV,B77W,BOEING 777-300ER,0
takeoff,JFK,13R,1690946191.77,2023-08-02T03:16:31Z,40.640406,-73.795759,154.7,394a15,F-GSQV,B77W,BOEING 777-300ER,0
landing,JFK,04L,1690946613.87,2023-08-02T03:23:33Z,40.644802,-73.769867,11.2,ac7b1b,N903JB,A321,AIRBUS A-321,0
takeoff,JFK,04L,1690946614.87,2023-08-02T03:23:34Z,40.644848,-73.769852,11.2,ac7b1b,N903JB,A321,AIRBUS A-321,0
landing,JFK,13R,1690946861.08,2023-08-02T03:27:41Z,40.639229,-73.793732,120.9,aa2184,N752AN,B772,BOEING 777-200,0
takeoff,JFK,13R,1690947026.55,2023-08-02T03:30:26Z,40.634762,-73.783868,120.9,aa2184,N752AN,B772,BOEING 777-200,0
takeoff,JFK,13R,1690947454.6,2023-08-02T03:37:34Z,40.634743,-73.783859,120.9,a96412,N704GT,B77L,BOEING 777-200LR,0
takeoff,JFK,13R,1690950288.23,2023-08-02T04:24:48Z,40.634708,-73.783783,120.9,4952a7,CS-TUG,A339,AIRBUS A-330-900,0
takeoff,JFK,13R,1690952868.32,2023-08-02T05:07:48Z,40.634832,-73.784039,120.9,71be44,HL7644,B748,BOEING 747-8,0
landing,JFK,13R,1690954047.47,2023-08-02T05:27:27Z,40.641407,-73.79398,160.3,0d0b44,XA-VRH,A20N,AIRBUS A-320neo,0
takeoff,JFK,13R,1690954776.19,2023-08-02T05:39:36Z,40.63475,-73.783852,120.9,0d0b44,XA-VRH,A20N,AIRBUS A-320neo,0
takeoff,JFK,13R,1690955810.3,2023-08-02T05:56:50Z,40.634731,-73.783844,120.9,780aa4,B-LRD,A359,AIRBUS A-350-900,0
landing,JFK,13R,1690956381.06,2023-08-02T06:06:21Z,40.634777,-73.783905,120.9,758525,RP-C3501,A359,AIRBUS A-350-900,0
takeoff,JFK,13R,1690956382.04,2023-08-02T06:06:22Z,40.634731,-73.783798,120.9,758525,RP-C3501,A359,AIRBUS A-350-900,0
landing,JFK,13R,1690956958.11,2023-08-02T06:15:58Z,40.634843,-73.784008,120.9,a646fb,N503VL,A319,AIRBUS A-319,0
takeoff,JFK,13R,1690956961.61,2023-08-02T06:16:01Z,40.634738,-73.78379,120.9,a646fb,N503VL,A319,AIRBUS A-319,0
landing,JFK,31L,1690957689.6,2023-08-02T06:28:09Z,40.634901,-73.782182,300.9,a40654,N359AZ,B763,BOEING 767-300,0
takeoff,JFK,31L,1690957828.43,2023-08-02T06:30:28Z,40.641151,-73.795883,303.8,a40654,N359AZ,B763,BOEING 767-300,0
landing,JFK,04R,1690958310.42,2023-08-02T06:38:30Z,40.636929,-73.761414,28.1,06a1e9,A7-BFL,B77L,BOEING 777-200LR,0
takeoff,JFK,04R,1690958311.43,2023-08-02T06:38:31Z,40.637272,-73.761154,28.1,06a1e9,A7-BFL,B77L,BOEING 777-200LR,0
landing,JFK,13R,1690969684.29,2023-08-02T09:48:04Z,40.640602,-73.795853,160.3,a97c49,N710CK,B744,BOEING 747-400,0
takeoff,JFK,13R,1690969780.15,2023-08-02T09:49:40Z,40.634754,-73.783829,120.9,a97c49,N710CK,B744,BOEING 747-400,0
landing,JFK,31R,1690971105.95,2023-08-02T10:11:45Z,40.647675,-73.762482,298.1,a1412e,N180FE,B763,BOEING 767-300,0
takeoff,JFK,31R,1690971105.95,2023-08-02T10:11:45Z,40.647675,-73.762482,298.1,a1412e,N180FE,B763,BOEING 767-300,0
landing,JFK,04R,1690971120.05,2023-08-02T10:12:00Z,40.641449,-73.758652,354.4,71c226,HL8226,B77L,BOEING 777-200LR,0
takeoff,JFK,04R,1690971121.96,2023-08-02T10:12:01Z,40.641621,-73.758606,2.8,71c226,HL8226,B77L,BOEING 777-200LR,0
landing,JFK,13R,1690971390.16,2023-08-02T10:16:30Z,40.640406,-73.795743,151.9,a01112,N103NN,A321,AIRBUS A-321,0
takeoff,JFK,13R,1690971390.16,2023-08-02T10:16:30Z,40.640406,-73.795743,151.9,a01112,N103NN,A321,AIRBUS A-321,0
landing,JFK,13L,1690972043.95,2023-08-02T10:27:23Z,40.652847,-73.784637,157.5,a2f584,N290AK,B739,BOEING 737-900,0
takeoff,JFK,13L,1690972050.88,2023-08-02T10:27:30Z,40.65263,-73.784088,109.7,a2f584,N290AK,B739,BOEING 737-900,0
landing,JFK,04R,1690972053.87,2023-08-02T10:27:33Z,40.641518,-73.758575,2.8,a3ca1a,N343SY,B38M,BOEING 737 MAX 8,0
takeoff,JFK,04R,1690972056.95,2023-08-02T10:27:36Z,40.641781,-73.758621,351.6,a3ca1a,N343SY,B38M,BOEING 737 MAX 8,0
landing,JFK,04R,1690975897.85,2023-08-02T11:31:37Z,40.636494,-73.761688,28.1,a91ea7,N687QS,C68A,CESSNA 680 Citation Latitude,0
takeoff,JFK,31L,1690976262.86,2023-08-02T11:37:42Z,40.63448,-73.781326,298.1,a91ea7,N687QS,C68A,CESSNA 680 Citation Latitude,0
landing,JFK,04L,1690976382.92,2023-08-02T11:39:42Z,40.623531,-73.784273,28.1,a2925a,N265JB,E190,EMBRAER ERJ-190-100,0
takeoff,JFK,04L,1690976382.92,2023-08-02T11:39:42Z,40.623539,-73.784271,28.1,a2925a,N265JB,E190,EMBRAER ERJ-190-100,0
landing,LGA,13,1690976899.68,2023-08-02T11:48:19Z,40.77777,-73.871415,120.9,a0540a,N120DN,A321,AIRBUS A-321,0
landing,JFK,04R,1690977108.89,2023-08-02T11:51:48Z,40.641586,-73.758621,2.8,a1a832,N2059J,A21N,AIRBUS A-321neo,0
takeoff,JFK,04R,1690977117.9,2023-08-02T11:51:57Z,40.642204,-73.758652,351.6,a1a832,N2059J,A21N,AIRBUS A-321neo,0
landing,LGA,31,1690977782.85,2023-08-02T12:03:02Z,40.77689,-73.871216,337.5,a4c170,N405YX,E75L,EMBRAER ERJ-170-200 (long wing),0
takeoff,LGA,31,1690977782.85,2023-08-02T12:03:02Z,40.77689,-73.871216,337.5,a4c170,N405YX,E75L,EMBRAER ERJ-170-200 (long wing),0
landing,JFK,04R,1690977838.92,2023-08-02T12:03:58Z,40.639606,-73.760712,354.4,a35e6f,N316PQ,CRJ9,BOMBARDIER Regional Jet CRJ-900,0
landing,JFK,31R,1690977966.99,2023-08-02T12:06:06Z,40.642811,-73.759872,270.0,ad4804,N955JB,A321,AIRBUS A-321,0
takeoff,JFK,31R,1690977972.91,2023-08-02T12:06:12Z,40.642788,-73.760529,261.6,ad4804,N955JB,A321,AIRBUS A-321,0
landing,JFK,31R,1690978179.92,2023-08-02T12:09:39Z,40.64748,-73.762085,300.9,a9cb18,N730AN,B77W,BOEING 777-300ER,0
takeoff,JFK,31R,1690978179.92,2023-08-02T12:09:39Z,40.64748,-73.762085,300.9,a9cb18,N730AN,B77W,BOEING 777-300ER,0
landing,JFK,22R,1690979039.83,2023-08-02T12:23:59Z,40.639549,-73.774689,194.1,a1ff90,N228JQ,E75L,EMBRAER ERJ-170-200 (long wing),0
takeoff,JFK,22R,1690979041.88,2023-08-02T12:24:01Z,40.639481,-73.774796,210.9,a1ff90,N228JQ,E75L,EMBRAER ERJ-170-200 (long wing),0
landing,JFK,04R,1690979699.92,2023-08-02T12:34:59Z,40.641129,-73.758652,8.4,e80212,CC-CXC,B763,BOEING 767-300,0
takeoff,JFK,04R,1690979706.93,2023-08-02T12:35:06Z,40.641758,-73.758606,2.8,e80212,CC-CXC,B763,BOEING 767-300,0
landing,JFK,04L,1690980128.87,2023-08-02T12:42:08Z,40.623104,-73.784653,25.3,a1a924,N206JQ,E75L,EMBRAER ERJ-170-200 (long wing),0
takeoff,JFK,04L,1690980130.95,2023-08-02T12:42:10Z,40.623493,-73.784348,25.3,a1a924,N206JQ,E75L,EMBRAER ERJ-170-200 (long wing),0
landing,JFK,04R,1690980445.4,2023-08-02T12:47:25Z,40.645729,-73.755615,351.6,8964b5,A6-EVG,A388,AIRBUS A-380-800,0
takeoff,JFK,04R,1690980470.36,2023-08-02T12:47:50Z,40.646885,-73.756866,351.6,8964b5,A6-EVG,A388,AIRBUS A-380-800,0
landing,JFK,31R,1690980475.86,2023-08-02T12:47:55Z,40.644653,-73.769913,340.3,a7bbe9,N598JB,A320,AIRBUS A-320,0
takeoff,JFK,31R,1690980475.86,2023-08-02T12:47:55Z,40.644653,-73.769913,340.3,a7bbe9,N598JB,A320,AIRBUS A-320,0
landing,JFK,04R,1690980957.89,2023-08-02T12:55:57Z,40.639435,-73.760574,0.0,a7cfb7,N602LR,CRJ9,BOMBARDIER Regional Jet CRJ-900,0
takeoff,JFK,22R,1690981029.03,2023-08-02T12:57:09Z,40.641666,-73.766907,216.6,a7cfb7,N602LR,CRJ9,BOMBARDIER Regional Jet CRJ-900,0
landing,JFK,04R,1690981203.87,2023-08-02T13:00:03Z,40.634949,-73.762909,28.1,a2fe3c,N292PQ,CRJ9,BOMBARDIER Regional Jet CRJ-900,0
takeoff,JFK,04R,1690981205.37,2023-08-02T13:00:05Z,40.635441,-73.762527,28.1,a2fe3c,N292PQ,CRJ9,BOMBARDIER Regional Jet CRJ-900,0
landing,JFK,04R,1690981220.92,2023-08-02T13:00:20Z,40.639309,-73.759399,30.9,a2fe3c,N292PQ,CRJ9,BOMBARDIER Regional Jet CRJ-900,0
takeoff,JFK,31R,1690981258.93,2023-08-02T13:00:58Z,40.642788,-73.760162,261.6,a2fe3c,N292PQ,CRJ9,BOMBARDIER Regional Jet CRJ-900,0
landing,JFK,31L,1690981281.86,2023-08-02T13:01:21Z,40.634133,-73.78059,286.9,acddf8,N928XJ,CRJ9,BOMBARDIER Regional Jet CRJ-900,0
takeoff,JFK,31L,1690981281.86,2023-08-02T13:01:21Z,40.634136,-73.780594,286.9,acddf8,N928XJ,CRJ9,BOMBARDIER Regional Jet CRJ-900,0
landing,JFK,22R,1690981483.98,2023-08-02T13:04:43Z,40.645935,-73.762268,217.9,e8026c,CC-BBE,B788,BOEING 787-8 Dreamliner,0
landing,JFK,04R,1690981783.91,2023-08-02T13:09:43Z,40.636242,-73.761902,28.1,a1741a,N193JB,E190,EMBRAER ERJ-190-100,0
takeoff,JFK,04R,1690981806.05,2023-08-02T13:10:06Z,40.639927,-73.760788,348.8,a1741a,N193JB,E190,EMBRAER ERJ-190-100,0
landing,LGA,22,1690982030.85,2023-08-02T13:13:50Z,40.780197,-73.873535,219.4,a67c3a,N517JB,A320,AIRBUS A-320,0
takeoff,LGA,22,1690982060.98,2023-08-02T13:14:20Z,40.778973,-73.873978,219.4,a67c3a,N517JB,A320,AIRBUS A-320,0
landing,JFK,04R,1690982175.56,2023-08-02T13:16:15Z,40.634926,-73.762939,28.1,a883bd,N648JB,A320,AIRBUS A-320,0
takeoff,JFK,04R,1690982176.55,2023-08-02T13:16:16Z,40.635269,-73.76268,28.1,a883bd,N648JB,A320,AIRBUS A-320,0
landing,JFK,04R,1690982469.88,2023-08-02T13:21:09Z,40.638988,-73.760666,354.4,a6492f,N504DZ,A21N,AIRBUS A-321neo,0
takeoff,JFK,04R,1690982471.89,2023-08-02T13:21:11Z,40.63916,-73.760605,2.8,a6492f,N504DZ,A21N,AIRBUS A-321neo,0
landing,JFK,31R,1690983002.88,2023-08-02T13:30:02Z,40.642822,-73.759369,300.9,a44988,N3756,B738,BOEING 737-800,0
landing,JFK,04R,1690983078.37,2023-08-02T13:31:18Z,40.637318,-73.761139,22.5,a44728,N375JB,E190,EMBRAER ERJ-190-100,0
takeoff,JFK,04R,1690983096.92,2023-08-02T13:31:36Z,40.639996,-73.760727,345.9,a44728,N375JB,E190,EMBRAER ERJ-190-100,0
takeoff,JFK,22R,1690983116.88,2023-08-02T13:31:56Z,40.643646,-73.771561,208.1,a44988,N3756,B738,BOEING 737-800,0
landing,JFK,04R,1690983160.47,2023-08-02T13:32:40Z,40.633884,-73.763794,30.9,a8a3ce,N656JB,A320,AIRBUS A-320,0
takeoff,JFK,04R,1690983162.82,2023-08-02T13:32:42Z,40.63472,-73.763107,30.9,a8a3ce,N656JB,A320,AIRBUS A-320,0
takeoff,LGA,13,1690983224.88,2023-08-02T13:33:44Z,40.770355,-73.858902,135.0,a0540a,N120DN,A321,AIRBUS A-321,0
landing,JFK,04R,1690983337.71,2023-08-02T13:35:37Z,40.635944,-73.762146,28.1,ac3477,N886DN,B739,BOEING 737-900,0
