type,airport,runway,timestamp,timestamp_iso,lat,lon,track_deg,icao,registration,aircraft_type,description,db_flags
landing,JFK,22R,1686009873.36,2023-06-06T00:04:33Z,40.634262,-73.776031,208.1,ada227,N978JB,A321,AIRBUS A-321,0
takeoff,JFK,22R,1686009875.54,2023-06-06T00:04:35Z,40.633553,-73.776581,205.3,ada227,N978JB,A321,AIRBUS A-321,0
landing,LGA,13,1686010395.33,2023-06-06T00:13:15Z,40.771786,-73.859283,126.6,a2348d,N241JQ,E75L,EMBRAER ERJ-170-200 (long wing),0
takeoff,LGA,13,1686010404.87,2023-06-06T00:13:24Z,40.77142,-73.861649,126.6,ac1f61,N880RW,E170,EMBRAER ERJ-170-100,0
takeoff,LGA,13,1686010405.34,2023-06-06T00:13:25Z,40.771248,-73.859299,126.6,a2348d,N241JQ,E75L,EMBRAER ERJ-170-200 (long wing),0
landing,JFK,22R,1686010624.27,2023-06-06T00:17:04Z,40.632889,-73.777115,208.1,c00b7d,C-FEJC,E75S,EMBRAER ERJ-170-200 (short wing),0
takeoff,JFK,22R,1686010625.11,2023-06-06T00:17:05Z,40.632694,-73.777298,208.1,c00b7d,C-FEJC,E75S,EMBRAER ERJ-170-200 (short wing),0
landing,JFK,31L,1686010898.02,2023-06-06T00:21:38Z,40.639847,-73.793076,300.9,3949ed,F-GSPN,B772,BOEING 777-200,0
takeoff,JFK,31L,1686010898.4,2023-06-06T00:21:38Z,40.63987,-73.793106,300.9,3949ed,F-GSPN,B772,BOEING 777-200,0
landing,LGA,13,1686010933.91,2023-06-06T00:22:13Z,40.779316,-73.876297,123.8,a3cc82,N344DN,A321,AIRBUS A-321,0
takeoff,LGA,13,1686010936.98,2023-06-06T00:22:16Z,40.779236,-73.876038,120.9,a3cc82,N344DN,A321,AIRBUS A-321,0
takeoff,JFK,13R,1686013541.16,2023-06-06T01:05:41Z,40.633587,-73.781281,120.9,4b187e,HB-JHE,A333,AIRBUS A-330-300,0
landing,LGA,31,1686013891.85,2023-06-06T01:11:31Z,40.772026,-73.862671,300.9,acb2c2,N917XJ,CRJ9,BOMBARDIER Regional Jet CRJ-900,0
takeoff,LGA,31,1686013891.85,2023-06-06T01:11:31Z,40.772026,-73.862671,300.9,acb2c2,N917XJ,CRJ9,BOMBARDIER Regional Jet CRJ-900,0
takeoff,JFK,13R,1686014106.97,2023-06-06T01:15:06Z,40.641686,-73.792903,109.7,4cad46,EI-IFC,A359,AIRBUS A-350-900,0
landing,JFK,22L,1686014111.91,2023-06-06T01:15:11Z,40.637295,-73.761108,210.9,a19cc7,N2027J,A21N,AIRBUS A-321neo,0
takeoff,JFK,22L,1686014111.91,2023-06-06T01:15:11Z,40.637295,-73.761108,210.9,a19cc7,N2027J,A21N,AIRBUS A-321neo,0
landing,JFK,22L,1686014237.03,2023-06-06T01:17:17Z,40.629269,-73.768964,244.7,addadb,N992JB,A321,AIRBUS A-321,0
takeoff,JFK,31L,1686014246.93,2023-06-06T01:17:26Z,40.629478,-73.770197,303.8,addadb,N992JB,A321,AIRBUS A-321,0
takeoff,JFK,13R,1686014404.71,2023-06-06T01:20:04Z,40.635761,-73.781754,112.5,a48e46,N393DN,A321,AIRBUS A-321,0
landing,JFK,04L,1686015110.95,2023-06-06T01:31:50Z,40.630828,-73.780341,348.8,ace063,N929JB,A321,AIRBUS A-321,0
