type,airport,runway,timestamp,timestamp_iso,lat,lon,track_deg,icao,registration,aircraft_type,description,db_flags
takeoff,LGA,31,1679184081.67,2023-03-19T00:01:21Z,40.772255,-73.857422,309.4,a3f120,N353NB,A319,AIRBUS A-319,0
landing,JFK,22L,1679184357.86,2023-03-19T00:05:57Z,40.632465,-73.766052,241.9,a64996,N504JB,A320,AIRBUS A-320,0
takeoff,JFK,22L,1679184357.86,2023-03-19T00:05:57Z,40.632457,-73.766046,241.9,a64996,N504JB,A320,AIRBUS A-320,0
landing,LGA,13,1679184523.17,2023-03-19T00:08:43Z,40.77159,-73.858571,135.0,a3cd6b,N344NW,A320,AIRBUS A-320,0
landing,JFK,22L,1679184740.88,2023-03-19T00:12:20Z,40.632527,-73.765874,239.1,a24aca,N247JB,E190,EMBRAER ERJ-190-100,0
takeoff,JFK,22L,1679184740.88,2023-03-19T00:12:20Z,40.632527,-73.765874,239.1,a24aca,N247JB,E190,EMBRAER ERJ-190-100,0
landing,LGA,04,1679184794.05,2023-03-19T00:13:14Z,40.773891,-73.878723,30.9,a44f0d,N377NW,A320,AIRBUS A-320,0
takeoff,LGA,13,1679184894.54,2023-03-19T00:14:54Z,40.771881,-73.859071,120.9,a7faad,N613JB,A320,AIRBUS A-320,0
landing,LGA,04,1679185144.89,2023-03-19T00:19:04Z,40.773869,-73.878738,30.9,aca309,N913NN,B738,BOEING 737-800,0
landing,LGA,04,1679186885.37,2023-03-19T00:48:05Z,40.770741,-73.881356,45.0,a8712a,N643JB,A320,AIRBUS A-320,0
takeoff,LGA,04,1679186940.15,2023-03-19T00:49:00Z,40.773709,-73.878921,30.9,a8712a,N643JB,A320,AIRBUS A-320,0
takeoff,JFK,13R,1679187123.8,2023-03-19T00:52:03Z,40.648518,-73.811255,120.9,a645a8,N503FX,CL30,BOMBARDIER BD-100 Challenger 300,0
takeoff,LGA,31,1679187492.95,2023-03-19T00:58:12Z,40.772196,-73.857385,326.2,ab284d,N818NN,B738,BOEING 737-800,0
landing,LGA,04,1679187762.26,2023-03-19T01:02:42Z,40.770741,-73.881324,42.2,ab050f,N809UA,A319,AIRBUS A-319,0
takeoff,LGA,04,1679187769.65,2023-03-19T01:02:49Z,40.771137,-73.880981,30.9,ab050f,N809UA,A319,AIRBUS A-319,0
landing,LGA,04,1679187882.83,2023-03-19T01:04:42Z,40.770676,-73.881393,53.4,a65104,N506JB,A320,AIRBUS A-320,0
takeoff,LGA,31,1679188476.81,2023-03-19T01:14:36Z,40.772278,-73.857483,329.1,a8bcdd,N662NK,A321,AIRBUS A-321,0
landing,JFK,04L,1679189368.87,2023-03-19T01:29:28Z,40.639309,-73.76886,16.9,aa5b9f,N767AX,B762,BOEING 767-200,0
takeoff,JFK,04L,1679189368.87,2023-03-19T01:29:28Z,40.639309,-73.76886,16.9,aa5b9f,N767AX,B762,BOEING 767-200,0
landing,JFK,13L,1679190523.92,2023-03-19T01:48:43Z,40.648579,-73.774719,120.9,a1a917,N206JB,E190,EMBRAER ERJ-190-100,0
takeoff,JFK,13L,1679190523.92,2023-03-19T01:48:43Z,40.648576,-73.774723,120.9,a1a917,N206JB,E190,EMBRAER ERJ-190-100,0
landing,LGA,31,1679191830.08,2023-03-19T02:10:30Z,40.772219,-73.857417,343.1,ac0fdc,N8766T,B38M,BOEING 737 MAX 8,0
takeoff,LGA,31,1679191833.15,2023-03-19T02:10:33Z,40.7723,-73.857542,315.0,ac0fdc,N8766T,B38M,BOEING 737 MAX 8,0
landing,LGA,13,1679192213.03,2023-03-19T02:16:53Z,40.776141,-73.869527,143.4,a7456c,N568JB,A320,AIRBUS A-320,0
landing,LGA,04,1679192913.62,2023-03-19T02:28:33Z,40.773848,-73.878765,30.9,ac3053,N8849Q,B38M,BOEING 737 MAX 8,0
landing,LGA,04,1679193012.79,2023-03-19T02:30:12Z,40.777212,-73.876003,30.9,a7bbe9,N598JB,A320,AIRBUS A-320,0
landing,LGA,22,1679193093.97,2023-03-19T02:31:33Z,40.770811,-73.882464,174.4,a3612a,N317DN,A321,AIRBUS A-321,0
landing,LGA,22,1679193154.78,2023-03-19T02:32:34Z,40.774544,-73.879684,213.8,a32437,N301NB,A319,AIRBUS A-319,0
landing,LGA,22,1679193295.04,2023-03-19T02:34:55Z,40.774488,-73.879686,208.1,a359bc,N315DN,A321,AIRBUS A-321,0
landing,JFK,22R,1679193731.89,2023-03-19T02:42:11Z,40.640255,-73.774145,253.1,ad56e0,N959JB,A321,AIRBUS A-321,0
takeoff,JFK,22R,1679193737.88,2023-03-19T02:42:17Z,40.640041,-73.774414,225.0,ad56e0,N959JB,A321,AIRBUS A-321,0
landing,JFK,13R,1679194183.21,2023-03-19T02:49:43Z,40.641733,-73.793044,106.9,3949e3,F-GSPD,B772,BOEING 777-200,0
takeoff,JFK,13R,1679194193.06,2023-03-19T02:49:53Z,40.641712,-73.792999,106.9,3949e3,F-GSPD,B772,BOEING 777-200,0
landing,LGA,13,1679195519.3,2023-03-19T03:11:59Z,40.772452,-73.861849,120.9,a0540a,N120DN,A321,AIRBUS A-321,0
takeoff,LGA,31,1679196272.95,2023-03-19T03:24:32Z,40.772598,-73.858368,300.9,ab5f43,N8316H,B738,BOEING 737-800,0
landing,LGA,13,1679197296.74,2023-03-19T03:41:36Z,40.779423,-73.876409,112.5,a967ae,N705FR,A321,AIRBUS A-321,0
takeoff,LGA,31,1679197507.78,2023-03-19T03:45:07Z,40.772335,-73.857513,326.2,a967ae,N705FR,A321,AIRBUS A-321,0
takeoff,LGA,13,1679201349.2,2023-03-19T04:49:09Z,40.776094,-73.874068,132.2,a9d807,N733UW,A319,AIRBUS A-319,0
landing,JFK,31L,1679219378.2,2023-03-19T09:49:38Z,40.640627,-73.79966,300.9,a05614,N1200K,B763,BOEING 767-300,0
takeoff,JFK,31L,1679219378.2,2023-03-19T09:49:38Z,40.640627,-73.79966,300.9,a05614,N1200K,B763,BOEING 767-300,0
takeoff,LGA,13,1679219781.1,2023-03-19T09:56:21Z,40.775436,-73.869354,112.5,abdcfd,N86344,E75L,EMBRAER ERJ-170-200 (long wing),0
landing,LGA,31,1679220329.87,2023-03-19T10:05:29Z,40.772254,-73.857385,334.7,ab3d39,N823NN,B738,BOEING 737-800,0
takeoff,LGA,31,1679220383.38,2023-03-19T10:06:23Z,40.772719,-73.858447,300.9,ab3d39,N823NN,B738,BOEING 737-800,0
landing,LGA,31,1679220426.2,2023-03-19T10:07:06Z,40.772243,-73.857422,345.9,acdfa6,N929AN,B738,BOEING 737-800,0
takeoff,LGA,31,1679220434.06,2023-03-19T10:07:14Z,40.772289,-73.857559,306.6,acdfa6,N929AN,B738,BOEING 737-800,0
