type,airport,runway,timestamp,timestamp_iso,lat,lon,track_deg,icao,registration,aircraft_type,description,db_flags
takeoff,JFK,22R,1750377647.6,2025-06-20T00:00:47Z,40.646908,-73.766159,210.9,a12861,N174DN,B763,BOEING 767-300,0
landing,JFK,22L,1750377703.46,2025-06-20T00:01:43Z,40.63797,-73.760559,210.9,ab398a,N822NW,A333,AIRBUS A-330-300,0
takeoff,LGA,13,1750377748.23,2025-06-20T00:02:28Z,40.781529,-73.876924,123.8,ac26cf,N882RW,E170,EMBRAER ERJ-170-100,0
takeoff,JFK,22R,1750377803.0,2025-06-20T00:03:23Z,40.646542,-73.766418,209.6,34615a,EC-NBM,B789,BOEING 787-9 Dreamliner,0
landing,JFK,22L,1750377843.57,2025-06-20T00:04:03Z,40.632841,-73.764579,212.4,44012f,OE-LPL,B789,BOEING 787-9 Dreamliner,0
takeoff,JFK,22R,1750377885.26,2025-06-20T00:04:45Z,40.646919,-73.766144,210.9,782144,B-226C,B77L,BOEING 777-200LR,0
takeoff,LGA,13,1750377900.73,2025-06-20T00:05:00Z,40.781541,-73.876955,120.9,a1e946,N222JQ,E75L,EMBRAER ERJ-170-200 (long wing),0
takeoff,JFK,22R,1750378016.42,2025-06-20T00:06:56Z,40.647102,-73.765991,210.9,a2e09a,N285AM,B38M,BOEING 737 MAX 8,0
takeoff,JFK,22R,1750378086.74,2025-06-20T00:08:06Z,40.649632,-73.764008,210.9,a1c935,N214JQ,E75L,EMBRAER ERJ-170-200 (long wing),0
landing,JFK,22L,1750378091.09,2025-06-20T00:08:11Z,40.635807,-73.762238,210.9,ad4eca,N957BJ,C56X,CESSNA 560XL Citation XLS,0
takeoff,JFK,22R,1750378157.79,2025-06-20T00:09:17Z,40.646828,-73.76622,208.1,a07f60,N131EV,CRJ9,BOMBARDIER Regional Jet CRJ-900,0
landing,JFK,22L,1750378176.96,2025-06-20T00:09:36Z,40.636356,-73.761817,210.9,a6c781,N536JB,A320,AIRBUS A-320,0
takeoff,JFK,22R,1750378207.4,2025-06-20T00:10:07Z,40.64732,-73.765823,210.9,4075b4,G-VPOP,A35K,AIRBUS A-350-1000,0
takeoff,LGA,13,1750378218.39,2025-06-20T00:10:18Z,40.780307,-73.874349,123.8,a5fc87,N485PX,CRJ9,BOMBARDIER Regional Jet CRJ-900,0
landing,JFK,22L,1750378279.19,2025-06-20T00:11:19Z,40.636449,-73.761754,210.9,acc76b,N922US,A321,AIRBUS A-321,0
takeoff,LGA,13,1750378319.33,2025-06-20T00:11:59Z,40.77976,-73.87321,123.8,abbce5,N8554X,B738,BOEING 737-800,0
takeoff,JFK,22R,1750378325.99,2025-06-20T00:12:05Z,40.647878,-73.765406,210.9,394a0c,F-GSQM,B77W,BOEING 777-300ER,0
takeoff,LGA,13,1750378390.19,2025-06-20T00:13:10Z,40.780586,-73.874954,123.8,a1d93b,N218WN,B737,BOEING 737-700,0
landing,JFK,22L,1750378419.66,2025-06-20T00:13:39Z,40.635926,-73.762145,210.9,a6e4e4,N543US,B752,BOEING 757-200,0
takeoff,JFK,22R,1750378454.34,2025-06-20T00:14:14Z,40.647251,-73.765884,210.9,a1804c,N196UW,A321,AIRBUS A-321,0
takeoff,LGA,13,1750378482.24,2025-06-20T00:14:42Z,40.779935,-73.8736,123.8,a1515b,N184US,A321,AIRBUS A-321,0
landing,JFK,22L,1750378643.7,2025-06-20T00:17:23Z,40.634971,-73.762894,210.9,49526b,CS-TSK,A20N,AIRBUS A-320neo,0
landing,LGA,04,1750378673.52,2025-06-20T00:17:53Z,40.77635,-73.881746,11.2,a459a6,N38HF,S76,,0
takeoff,JFK,22R,1750378730.82,2025-06-20T00:18:50Z,40.647156,-73.765968,210.9,ad3581,N950JT,A321,AIRBUS A-321,0
landing,JFK,22L,1750378759.45,2025-06-20T00:19:19Z,40.635899,-73.762161,210.9,aa589c,N766JB,A320,AIRBUS A-320,0
takeoff,JFK,22R,1750378814.1,2025-06-20T00:20:14Z,40.647514,-73.765671,210.9,ab120b,N812NW,A333,AIRBUS A-330-300,0
takeoff,LGA,13,1750378818.9,2025-06-20T00:20:18Z,40.780447,-73.87463,123.8,ab8880,N842NN,B738,BOEING 737-800,0
landing,LGA,22,1750378888.81,2025-06-20T00:21:28Z,40.778114,-73.87674,210.9,a8a3ce,N656JB,A320,AIRBUS A-320,0
takeoff,JFK,22R,1750378908.09,2025-06-20T00:21:48Z,40.647703,-73.765531,210.9,406948,G-STBH,B77W,BOEING 777-300ER,0
takeoff,LGA,13,1750378914.16,2025-06-20T00:21:54Z,40.779562,-73.872788,123.8,a495b4,N395DN,B738,BOEING 737-800,0
landing,JFK,22L,1750378939.71,2025-06-20T00:22:19Z,40.634273,-73.76344,210.9,407993,G-STBN,B77W,BOEING 777-300ER,0
takeoff,LGA,22,1750378949.97,2025-06-20T00:22:29Z,40.77635,-73.881652,188.4,a459a6,N38HF,S76,,0
takeoff,LGA,13,1750379057.71,2025-06-20T00:24:17Z,40.779365,-73.872398,120.9,a03038,N111DC,A321,AIRBUS A-321,0
