type,airport,runway,timestamp,timestamp_iso,lat,lon,track_deg,icao,registration,aircraft_type,description,db_flags
takeoff,JFK,31L,1782000014.51,2026-06-21T00:00:14Z,40.630712,-73.777766,300.9,ab35d3,N821NW,A333,AIRBUS A-330-300,0
landing,LGA,31,1782000066.01,2026-06-21T00:01:06Z,40.776653,-73.866718,300.9,a384f8,N326DU,BCS3,AIRBUS A220-300,0
takeoff,JFK,31L,1782000085.26,2026-06-21T00:01:25Z,40.630002,-73.776205,300.9,781e8a,B-222N,B77L,BOEING 777-200LR,0
landing,JFK,31R,1782000092.22,2026-06-21T00:01:32Z,40.650558,-73.774338,300.9,a198ed,N2016J,A21N,AIRBUS A-321neo,0
takeoff,LGA,13,1782000096.54,2026-06-21T00:01:36Z,40.77656,-73.870229,120.9,a2b060,N27205,B738,BOEING 737-800,0
takeoff,LGA,31,1782000119.82,2026-06-21T00:01:59Z,40.77251,-73.858025,306.6,a38237,N325PQ,CRJ9,BOMBARDIER Regional Jet CRJ-900,0
takeoff,LGA,31,1782000177.98,2026-06-21T00:02:57Z,40.772301,-73.85759,303.8,ab40ce,N824MD,E170,EMBRAER ERJ-170-100,0
landing,JFK,31R,1782000181.45,2026-06-21T00:03:01Z,40.649975,-73.773041,300.9,400773,G-VIIV,B772,BOEING 777-200,0
takeoff,LGA,13,1782000238.99,2026-06-21T00:03:58Z,40.777084,-73.871323,123.8,0c414f,HI1025,GLF4,GULFSTREAM 4,8
takeoff,JFK,31L,1782000276.99,2026-06-21T00:04:36Z,40.628652,-73.773193,300.9,a20957,N230JQ,E75L,EMBRAER ERJ-170-200 (long wing),0
landing,LGA,31,1782000294.05,2026-06-21T00:04:54Z,40.776816,-73.86703,300.9,a38db4,N328TC,B38M,BOEING 737 MAX 8,0
landing,JFK,31R,1782000331.64,2026-06-21T00:05:31Z,40.650892,-73.775066,300.9,a38367,N3251J,BCS3,,0
takeoff,JFK,31L,1782000347.92,2026-06-21T00:05:47Z,40.629959,-73.776108,300.9,a5e3e4,N479PX,CRJ9,BOMBARDIER Regional Jet CRJ-900,0
takeoff,LGA,13,1782000379.48,2026-06-21T00:06:19Z,40.772079,-73.861068,120.9,a384f8,N326DU,BCS3,AIRBUS A220-300,0
takeoff,JFK,31L,1782000403.35,2026-06-21T00:06:43Z,40.630199,-73.776627,300.9,a4cd23,N4083J,A21N,AIRBUS A-321neo,0
