type,airport,runway,timestamp,timestamp_iso,lat,lon,track_deg,icao,registration,aircraft_type,description,db_flags
landing,LGA,04,1692576205.87,2023-08-21T00:03:25Z,40.775288,-73.877579,28.1,a48e46,N393DN,A321,AIRBUS A-321,0
takeoff,LGA,04,1692576212.03,2023-08-21T00:03:32Z,40.775711,-73.877243,28.1,a48e46,N393DN,A321,AIRBUS A-321,0
landing,LGA,22,1692576299.89,2023-08-21T00:04:59Z,40.772243,-73.881622,210.9,ab7b02,N839NN,B738,BOEING 737-800,0
takeoff,LGA,04,1692576354.58,2023-08-21T00:05:54Z,40.771557,-73.880676,36.6,ab7b02,N839NN,B738,BOEING 737-800,0
takeoff,LGA,13,1692576647.9,2023-08-21T00:10:47Z,40.773823,-73.863205,120.9,a24720,N246JQ,E75L,EMBRAER ERJ-170-200 (long wing),0
landing,JFK,31L,1692576743.9,2023-08-21T00:12:23Z,40.629433,-73.770065,298.1,a0428a,N116AN,A321,AIRBUS A-321,0
landing,JFK,22L,1692576804.88,2023-08-21T00:13:24Z,40.629261,-73.76918,250.3,789233,B-LQA,A359,AIRBUS A-350-900,0
landing,LGA,22,1692576862.43,2023-08-21T00:14:22Z,40.775459,-73.878937,210.9,c035bf,C-FUJE,E75S,EMBRAER ERJ-170-200 (short wing),0
takeoff,LGA,22,1692576862.43,2023-08-21T00:14:22Z,40.775459,-73.878937,210.9,c035bf,C-FUJE,E75S,EMBRAER ERJ-170-200 (short wing),0
takeoff,JFK,31L,1692577060.23,2023-08-21T00:17:40Z,40.641254,-73.795074,345.9,a0428a,N116AN,A321,AIRBUS A-321,0
landing,JFK,22R,1692577084.02,2023-08-21T00:18:04Z,40.632832,-73.777145,205.3,a310cf,N297PQ,CRJ9,BOMBARDIER Regional Jet CRJ-900,0
takeoff,JFK,22R,1692577084.02,2023-08-21T00:18:04Z,40.632832,-73.777145,205.3,a310cf,N297PQ,CRJ9,BOMBARDIER Regional Jet CRJ-900,0
landing,JFK,22L,1692577102.03,2023-08-21T00:18:22Z,40.635098,-73.762772,208.1,ad7701,N967JT,A321,AIRBUS A-321,0
takeoff,JFK,22L,1692577104.04,2023-08-21T00:18:24Z,40.634399,-73.763306,205.3,ad7701,N967JT,A321,AIRBUS A-321,0
takeoff,JFK,13R,1692577154.73,2023-08-21T00:19:14Z,40.634731,-73.783829,120.9,ace81d,N93003,A319,AIRBUS A-319,0
takeoff,JFK,31L,1692577394.84,2023-08-21T00:23:14Z,40.641302,-73.795104,345.9,789233,B-LQA,A359,AIRBUS A-350-900,0
landing,JFK,22R,1692577396.89,2023-08-21T00:23:16Z,40.62648,-73.782181,216.6,a13af4,N179DN,B763,BOEING 767-300,0
landing,JFK,22L,1692577400.17,2023-08-21T00:23:20Z,40.636299,-73.761856,208.1,a091f3,N136EV,CRJ9,BOMBARDIER Regional Jet CRJ-900,0
takeoff,JFK,22L,1692577400.17,2023-08-21T00:23:20Z,40.636299,-73.761856,208.1,a091f3,N136EV,CRJ9,BOMBARDIER Regional Jet CRJ-900,0
landing,JFK,22L,1692577492.34,2023-08-21T00:24:52Z,40.634399,-73.763367,208.1,a517dc,N427YX,E75L,EMBRAER ERJ-170-200 (long wing),0
takeoff,JFK,22L,1692577492.34,2023-08-21T00:24:52Z,40.634399,-73.763367,208.1,a517dc,N427YX,E75L,EMBRAER ERJ-170-200 (long wing),0
takeoff,JFK,31L,1692577595.39,2023-08-21T00:26:35Z,40.634901,-73.782182,300.9,a13af4,N179DN,B763,BOEING 767-300,0
landing,LGA,04,1692577624.95,2023-08-21T00:27:04Z,40.776684,-73.876419,33.8,a4c527,N406YX,E75L,EMBRAER ERJ-170-200 (long wing),0
landing,JFK,22L,1692577648.8,2023-08-21T00:27:28Z,40.633553,-73.763992,208.1,71be42,HL7642,B748,BOEING 747-8,0
takeoff,LGA,04,1692577656.68,2023-08-21T00:27:36Z,40.778481,-73.874908,33.8,a4c527,N406YX,E75L,EMBRAER ERJ-170-200 (long wing),0
landing,LGA,22,1692577720.91,2023-08-21T00:28:40Z,40.775368,-73.878983,208.1,a56323,N446YX,E75L,EMBRAER ERJ-170-200 (long wing),0
landing,LGA,13,1692577737.07,2023-08-21T00:28:57Z,40.772083,-73.861099,115.3,a1d0a3,N216JQ,E75L,EMBRAER ERJ-170-200 (long wing),0
takeoff,LGA,13,1692577753.81,2023-08-21T00:29:13Z,40.771763,-73.860825,115.3,a1d0a3,N216JQ,E75L,EMBRAER ERJ-170-200 (long wing),0
landing,LGA,13,1692577754.8,2023-08-21T00:29:14Z,40.773079,-73.863159,115.3,a41f37,N365DN,A321,AIRBUS A-321,0
takeoff,LGA,13,1692577756.8,2023-08-21T00:29:16Z,40.77301,-73.863037,126.6,a41f37,N365DN,A321,AIRBUS A-321,0
takeoff,LGA,22,1692577757.62,2023-08-21T00:29:17Z,40.773136,-73.879349,182.8,a56323,N446YX,E75L,EMBRAER ERJ-170-200 (long wing),0
landing,LGA,22,1692577905.89,2023-08-21T00:31:45Z,40.774235,-73.879745,202.5,a4fddb,N420YX,E75L,EMBRAER ERJ-170-200 (long wing),0
takeoff,LGA,22,1692577909.33,2023-08-21T00:31:49Z,40.773891,-73.879883,202.5,a4fddb,N420YX,E75L,EMBRAER ERJ-170-200 (long wing),0
landing,JFK,22L,1692577974.53,2023-08-21T00:32:54Z,40.636391,-73.76178,208.1,a33339,N305PQ,CRJ9,BOMBARDIER Regional Jet CRJ-900,0
takeoff,JFK,22L,1692577976.39,2023-08-21T00:32:56Z,40.635784,-73.762253,208.1,a33339,N305PQ,CRJ9,BOMBARDIER Regional Jet CRJ-900,0
takeoff,LGA,13,1692578391.87,2023-08-21T00:39:51Z,40.770115,-73.859344,115.3,a6152a,N491PX,CRJ9,BOMBARDIER Regional Jet CRJ-900,0
landing,LGA,22,1692578743.67,2023-08-21T00:45:43Z,40.776615,-73.877991,208.1,a385ee,N326PQ,CRJ9,BOMBARDIER Regional Jet CRJ-900,0
