type,airport,runway,timestamp,timestamp_iso,lat,lon,track_deg,icao,registration,aircraft_type,description,db_flags
takeoff,LGA,22,1713398464.71,2024-04-18T00:01:04Z,40.776059,-73.87619,233.4,a3d10f,N345NB,A319,AIRBUS A-319,0
takeoff,JFK,22R,1713398489.64,2024-04-18T00:01:29Z,40.622972,-73.786723,208.1,ab6851,N834MH,B764,BOEING 767-400,0
landing,JFK,04R,1713398509.26,2024-04-18T00:01:49Z,40.636298,-73.761864,33.8,a51b93,N428YX,E75L,EMBRAER ERJ-170-200 (long wing),0
landing,LGA,04,1713398512.05,2024-04-18T00:01:52Z,40.777348,-73.877335,36.6,c00b8a,C-FEJP,E75S,EMBRAER ERJ-170-200 (short wing),0
takeoff,LGA,04,1713398524.09,2024-04-18T00:02:04Z,40.778131,-73.876128,56.2,c00b8a,C-FEJP,E75S,EMBRAER ERJ-170-200 (short wing),0
takeoff,JFK,22R,1713398534.76,2024-04-18T00:02:14Z,40.629982,-73.781265,208.1,a2000d,N228PQ,CRJ9,BOMBARDIER Regional Jet CRJ-900,0
takeoff,JFK,22R,1713398563.43,2024-04-18T00:02:43Z,40.622879,-73.78677,202.5,aa8a83,N779AN,B772,BOEING 777-200,0
takeoff,JFK,22R,1713398564.85,2024-04-18T00:02:44Z,40.628431,-73.782479,210.9,acf54f,N934JB,A321,AIRBUS A-321,0
takeoff,JFK,22R,1713398614.7,2024-04-18T00:03:34Z,40.622937,-73.786755,205.3,a968df,N705TW,B752,BOEING 757-200,0
takeoff,JFK,22R,1713398620.12,2024-04-18T00:03:40Z,40.628989,-73.782042,210.9,4005bd,G-VIIE,B772,BOEING 777-200,0
landing,LGA,04,1713398633.31,2024-04-18T00:03:53Z,40.778922,-73.876003,42.2,a35c97,N3156J,BCS3,,0
landing,JFK,04R,1713398633.81,2024-04-18T00:03:53Z,40.638602,-73.760678,8.4,a06aba,N126HQ,E75L,EMBRAER ERJ-170-200 (long wing),0
takeoff,LGA,13,1713398657.37,2024-04-18T00:04:17Z,40.781078,-73.875946,120.9,a35605,N314DN,A321,AIRBUS A-321,0
landing,LGA,04,1713398713.46,2024-04-18T00:05:13Z,40.778984,-73.876007,39.4,aacd96,N79541,B738,BOEING 737-800,0
takeoff,LGA,13,1713398751.95,2024-04-18T00:05:51Z,40.77834,-73.873756,90.0,aacd96,N79541,B738,BOEING 737-800,0
takeoff,JFK,22R,1713398783.69,2024-04-18T00:06:23Z,40.63155,-73.780185,182.8,ac8efa,N908XJ,CRJ9,BOMBARDIER Regional Jet CRJ-900,0
takeoff,JFK,22R,1713398811.25,2024-04-18T00:06:51Z,40.628895,-73.78212,212.3,7c806e,VH-ZNK,B789,BOEING 787-9 Dreamliner,0
landing,LGA,04,1713398814.39,2024-04-18T00:06:54Z,40.778011,-73.876343,56.2,c00b98,C-FEKD,E75S,EMBRAER ERJ-170-200 (short wing),0
landing,JFK,04R,1713398843.27,2024-04-18T00:07:23Z,40.632772,-73.76461,30.9,a3280a,N302PE,CL30,BOMBARDIER BD-100 Challenger 300,0
takeoff,JFK,22R,1713398863.64,2024-04-18T00:07:43Z,40.622852,-73.786758,196.9,4a91af,SE-DMO,A21N,AIRBUS A-321neo,0
