type,airport,runway,timestamp,timestamp_iso,lat,lon,track_deg,icao,registration,aircraft_type,description,db_flags
takeoff,JFK,31L,1696377666.38,2023-10-04T00:01:06Z,40.648157,-73.812363,300.9,a98539,N712TW,B752,BOEING 757-200,0
takeoff,LGA,13,1696377726.97,2023-10-04T00:02:06Z,40.776688,-73.870479,120.9,aa600a,N768JB,A320,AIRBUS A-320,0
landing,LGA,13,1696377888.07,2023-10-04T00:04:48Z,40.776793,-73.870713,123.8,a1d811,N218JQ,E75L,EMBRAER ERJ-170-200 (long wing),0
takeoff,LGA,13,1696377890.05,2023-10-04T00:04:50Z,40.776711,-73.870541,123.8,a1d811,N218JQ,E75L,EMBRAER ERJ-170-200 (long wing),0
landing,JFK,13L,1696378007.67,2023-10-04T00:06:47Z,40.648705,-73.770233,120.9,adb35c,N982JB,A321,AIRBUS A-321,0
takeoff,JFK,13L,1696378007.67,2023-10-04T00:06:47Z,40.648705,-73.770233,120.9,adb35c,N982JB,A321,AIRBUS A-321,0
takeoff,JFK,31L,1696378166.9,2023-10-04T00:09:26Z,40.64818,-73.81241,300.9,ab6fbf,N836MH,B764,BOEING 767-400,0
landing,JFK,13L,1696378283.81,2023-10-04T00:11:23Z,40.648796,-73.770432,118.1,abe930,N867DN,B739,BOEING 737-900,0
landing,LGA,13,1696378287.9,2023-10-04T00:11:27Z,40.776723,-73.870541,120.9,a2348d,N241JQ,E75L,EMBRAER ERJ-170-200 (long wing),0
takeoff,LGA,13,1696378302.98,2023-10-04T00:11:42Z,40.776304,-73.869667,123.8,a2348d,N241JQ,E75L,EMBRAER ERJ-170-200 (long wing),0
takeoff,JFK,13L,1696378314.36,2023-10-04T00:11:54Z,40.646793,-73.768539,118.1,abe930,N867DN,B739,BOEING 737-900,0
takeoff,JFK,31L,1696378351.78,2023-10-04T00:12:31Z,40.648338,-73.812759,300.9,a18284,N197DN,B763,BOEING 767-300,0
takeoff,JFK,31L,1696378410.33,2023-10-04T00:13:30Z,40.639824,-73.79248,340.3,4952a4,CS-TUD,A339,AIRBUS A-330-900,0
takeoff,JFK,13R,1696378461.26,2023-10-04T00:14:21Z,40.647599,-73.815032,120.9,800462,VT-ALM,B77W,BOEING 777-300ER,0
landing,LGA,13,1696378461.86,2023-10-04T00:14:21Z,40.776804,-73.870728,123.8,a08acb,N134HQ,E75L,EMBRAER ERJ-170-200 (long wing),0
takeoff,LGA,13,1696378464.52,2023-10-04T00:14:24Z,40.77673,-73.870575,120.9,a08acb,N134HQ,E75L,EMBRAER ERJ-170-200 (long wing),0
takeoff,LGA,31,1696378544.81,2023-10-04T00:15:44Z,40.776176,-73.869542,334.7,ac5378,N89342,E75L,EMBRAER ERJ-170-200 (long wing),0
takeoff,JFK,31L,1696378558.3,2023-10-04T00:15:58Z,40.647796,-73.811583,300.9,a13391,N177DZ,B763,BOEING 767-300,0
