type,airport,runway,timestamp,timestamp_iso,lat,lon,track_deg,icao,registration,aircraft_type,description,db_flags
takeoff,LGA,31,1784246409.58,2026-07-17T00:00:09Z,40.772369,-73.857727,300.9,c01401,C-FHOY,BCS3,AIRBUS A220-300,0
takeoff,JFK,31L,1784246491.03,2026-07-17T00:01:31Z,40.630371,-73.777008,300.9,a3a5d9,N334NB,A319,AIRBUS A-319,0
landing,LGA,22,1784246492.81,2026-07-17T00:01:32Z,40.7772,-73.877501,213.8,acc3f7,N921XJ,CRJ9,BOMBARDIER Regional Jet CRJ-900,0
takeoff,LGA,31,1784246499.47,2026-07-17T00:01:39Z,40.772301,-73.85762,306.6,ac5066,N8929S,B38M,,0
landing,JFK,31R,1784246548.97,2026-07-17T00:02:28Z,40.650352,-73.773834,300.9,a9961b,N717AN,B77W,BOEING 777-300ER,0
takeoff,LGA,31,1784246569.24,2026-07-17T00:02:49Z,40.772324,-73.857635,303.8,a37db9,N324FR,A20N,AIRBUS A-320neo,0
landing,LGA,22,1784246572.88,2026-07-17T00:02:52Z,40.778229,-73.876678,213.8,a34215,N309PQ,CRJ9,BOMBARDIER Regional Jet CRJ-900,0
landing,JFK,31L,1784246602.84,2026-07-17T00:03:22Z,40.63932,-73.796722,300.9,a4008e,N357TY,B38M,,0
takeoff,LGA,31,1784246647.69,2026-07-17T00:04:07Z,40.772289,-73.857574,303.8,a210c5,N232JQ,E75L,EMBRAER ERJ-170-200 (long wing),0
landing,LGA,22,1784246658.49,2026-07-17T00:04:18Z,40.775597,-73.87883,210.9,add793,N991NN,B738,BOEING 737-800,0
takeoff,JFK,31L,1784246661.47,2026-07-17T00:04:21Z,40.630508,-73.777313,300.9,ac8289,N905JB,A321,AIRBUS A-321,0
landing,JFK,31R,1784246694.91,2026-07-17T00:04:54Z,40.649643,-73.772308,300.9,a1a435,N2047J,A21N,AIRBUS A-321neo,0
takeoff,JFK,31L,1784246725.79,2026-07-17T00:05:25Z,40.630497,-73.777267,300.9,a4bef6,N4048J,A21N,AIRBUS A-321neo,0
takeoff,LGA,31,1784246731.44,2026-07-17T00:05:31Z,40.772289,-73.857573,303.8,ac1f61,N880RW,E170,EMBRAER ERJ-170-100,0
landing,LGA,22,1784246743.24,2026-07-17T00:05:43Z,40.774232,-73.879873,205.3,a20957,N230JQ,E75L,EMBRAER ERJ-170-200 (long wing),0
landing,JFK,31R,1784246784.94,2026-07-17T00:06:24Z,40.650799,-73.774887,300.9,a04641,N117AN,A321,AIRBUS A-321,0
takeoff,LGA,31,1784246805.96,2026-07-17T00:06:45Z,40.772603,-73.858259,298.1,a7e24a,N607LR,CRJ9,BOMBARDIER Regional Jet CRJ-900,0
takeoff,JFK,31L,1784246846.19,2026-07-17T00:07:26Z,40.63044,-73.77713,300.9,a4421d,N3736C,B738,BOEING 737-800,0
landing,JFK,31R,1784246891.09,2026-07-17T00:08:11Z,40.651348,-73.776093,300.9,ab6519,N833SK,CRJ9,BOMBARDIER Regional Jet CRJ-900,0
takeoff,LGA,31,1784246906.04,2026-07-17T00:08:26Z,40.772254,-73.857495,300.9,a4f7cb,N419YX,E75L,EMBRAER ERJ-170-200 (long wing),0
takeoff,JFK,31L,1784246909.65,2026-07-17T00:08:29Z,40.630619,-73.777547,300.9,accf1c,N924XJ,CRJ9,BOMBARDIER Regional Jet CRJ-900,0
landing,LGA,22,1784246918.33,2026-07-17T00:08:38Z,40.773883,-73.880232,213.8,a4f414,N418YX,E75L,EMBRAER ERJ-170-200 (long wing),0
landing,JFK,31R,1784246959.5,2026-07-17T00:09:19Z,40.650066,-73.773225,300.9,a8c796,N665JB,A320,AIRBUS A-320,0
takeoff,JFK,31L,1784246966.93,2026-07-17T00:09:26Z,40.630258,-73.776751,300.9,aca79d,N914XJ,CRJ9,BOMBARDIER Regional Jet CRJ-900,0
takeoff,LGA,31,1784246967.65,2026-07-17T00:09:27Z,40.772347,-73.857651,343.1,a02c94,N110DX,A321,AIRBUS A-321,0
takeoff,LGA,31,1784247007.3,2026-07-17T00:10:07Z,40.772149,-73.85737,345.9,a233ed,N241CE,GLF6,,8
takeoff,JFK,31L,1784247027.16,2026-07-17T00:10:27Z,40.63056,-73.777391,300.9,4080a2,G-VELJ,A35K,AIRBUS A-350-1000,0
landing,JFK,31R,1784247045.3,2026-07-17T00:10:45Z,40.650799,-73.774879,300.9,a02c40,N110AN,A321,AIRBUS A-321,0
landing,LGA,22,1784247075.51,2026-07-17T00:11:15Z,40.774361,-73.879807,213.8,a08acb,N134HQ,E75L,EMBRAER ERJ-170-200 (long wing),0
takeoff,JFK,31L,1784247106.65,2026-07-17T00:11:46Z,40.630258,-73.776767,300.9,400774,G-VIIW,B772,BOEING 777-200,0
landing,JFK,31R,1784247144.95,2026-07-17T00:12:24Z,40.651943,-73.777344,300.9,a17ecd,N196DN,B763,BOEING 767-300,0
landing,LGA,22,1784247182.91,2026-07-17T00:13:02Z,40.777096,-73.877594,210.9,a6f98e,N549CA,CRJ9,BOMBARDIER Regional Jet CRJ-900,0
takeoff,LGA,31,1784247186.1,2026-07-17T00:13:06Z,40.772289,-73.857559,303.8,a8ce4f,N667AW,A320,AIRBUS A-320,0
takeoff,JFK,31L,1784247199.39,2026-07-17T00:13:19Z,40.631069,-73.778549,300.9,4b187d,HB-JHD,A333,AIRBUS A-330-300,0
landing,JFK,31R,1784247224.37,2026-07-17T00:13:44Z,40.65194,-73.777344,300.9,394a0a,F-GSQK,B77W,BOEING 777-300ER,0
landing,LGA,22,1784247290.09,2026-07-17T00:14:50Z,40.771717,-73.882019,210.9,a1e1d8,N220JQ,E75L,EMBRAER ERJ-170-200 (long wing),0
takeoff,LGA,31,1784247290.58,2026-07-17T00:14:50Z,40.772335,-73.857682,303.8,ab83e8,N841DN,B739,BOEING 737-900,0
landing,JFK,31L,1784247347.91,2026-07-17T00:15:47Z,40.638498,-73.794885,298.1,a5e9f4,N480PX,CRJ9,BOMBARDIER Regional Jet CRJ-900,0
landing,JFK,31R,1784247350.99,2026-07-17T00:15:50Z,40.650318,-73.773804,300.9,ad734a,N966JT,A321,AIRBUS A-321,0
takeoff,LGA,31,1784247366.19,2026-07-17T00:16:06Z,40.772301,-73.857605,300.9,abdf3f,N864RW,E170,EMBRAER ERJ-170-100,0
landing,LGA,22,1784247373.5,2026-07-17T00:16:13Z,40.774139,-73.880029,213.8,a35388,N313SB,B38M,BOEING 737 MAX 8,0
takeoff,JFK,31L,1784247414.32,2026-07-17T00:16:54Z,40.630245,-73.776703,300.9,ad5fe7,N961AK,B39M,BOEING 737 MAX 9,0
landing,LGA,22,1784247458.59,2026-07-17T00:17:38Z,40.776546,-73.878036,210.9,a46a7e,N384DN,A321,AIRBUS A-321,0
takeoff,JFK,31L,1784247472.39,2026-07-17T00:17:52Z,40.630013,-73.776205,300.9,a64578,N503DZ,A21N,AIRBUS A-321neo,0
landing,JFK,31R,1784247479.46,2026-07-17T00:17:59Z,40.651314,-73.775986,300.9,a773c8,N58CG,F900,DASSAULT Falcon 900,8
takeoff,LGA,31,1784247485.95,2026-07-17T00:18:05Z,40.774189,-73.861557,298.1,a18380,N197PQ,CRJ9,BOMBARDIER Regional Jet CRJ-900,0
takeoff,JFK,31L,1784247517.92,2026-07-17T00:18:37Z,40.628617,-73.773162,300.9,a1acdb,N207JQ,E75L,EMBRAER ERJ-170-200 (long wing),0
landing,JFK,31R,1784247569.39,2026-07-17T00:19:29Z,40.651726,-73.776901,300.9,a1c935,N214JQ,E75L,EMBRAER ERJ-170-200 (long wing),0
landing,LGA,22,1784247580.49,2026-07-17T00:19:40Z,40.771431,-73.882217,210.9,a2270f,N238JQ,E75L,EMBRAER ERJ-170-200 (long wing),0
takeoff,JFK,31L,1784247582.57,2026-07-17T00:19:42Z,40.630646,-73.777603,300.9,4c0221,YU-ARB,A332,AIRBUS A-330-200,0
takeoff,LGA,31,1784247630.92,2026-07-17T00:20:30Z,40.772232,-73.857452,300.9,a5106e,N425YX,E75L,EMBRAER ERJ-170-200 (long wing),0
landing,LGA,22,1784247634.35,2026-07-17T00:20:34Z,40.778829,-73.876175,210.9,ad4cf2,N956WN,B737,BOEING 737-700,0
