type,airport,runway,timestamp,timestamp_iso,lat,lon,track_deg,icao,registration,aircraft_type,description,db_flags
takeoff,JFK,22R,1740700820.9,2025-02-28T00:00:20Z,40.646187,-73.766724,212.4,e8026c,CC-BBE,B788,BOEING 787-8 Dreamliner,0
landing,LGA,22,1740700837.9,2025-02-28T00:00:37Z,40.778847,-73.876144,213.8,a06a5a,N126DU,BCS1,AIRBUS A220-100,0
landing,JFK,22L,1740700855.42,2025-02-28T00:00:55Z,40.635738,-73.762283,210.9,a36b50,N3195J,BCS3,,0
takeoff,JFK,31L,1740700893.83,2025-02-28T00:01:33Z,40.635809,-73.789017,300.9,a37e80,N324PQ,CRJ9,BOMBARDIER Regional Jet CRJ-900,0
takeoff,JFK,22R,1740700902.0,2025-02-28T00:01:42Z,40.646976,-73.766098,210.9,3965a3,F-GZND,B77W,BOEING 777-300ER,0
landing,LGA,22,1740700930.12,2025-02-28T00:02:10Z,40.777176,-73.877487,213.8,a2270f,N238JQ,E75L,EMBRAER ERJ-170-200 (long wing),0
landing,JFK,22L,1740700952.04,2025-02-28T00:02:32Z,40.633877,-73.763768,210.9,ad63a1,N962AN,B738,BOEING 737-800,0
landing,LGA,22,1740701009.54,2025-02-28T00:03:29Z,40.775093,-73.879202,213.8,a4fddb,N420YX,E75L,EMBRAER ERJ-170-200 (long wing),0
takeoff,LGA,13,1740701023.85,2025-02-28T00:03:43Z,40.778309,-73.873978,81.6,a2270f,N238JQ,E75L,EMBRAER ERJ-170-200 (long wing),0
takeoff,LGA,13,1740701031.96,2025-02-28T00:03:51Z,40.776833,-73.870804,123.8,a06a5a,N126DU,BCS1,AIRBUS A220-100,0
takeoff,JFK,22R,1740701032.78,2025-02-28T00:03:52Z,40.64629,-73.766647,210.9,aaf8f1,N806JB,A320,AIRBUS A-320,0
landing,JFK,22L,1740701041.46,2025-02-28T00:04:01Z,40.634354,-73.763362,210.9,8963f4,A6-EOW,A388,AIRBUS A-380-800,0
takeoff,LGA,13,1740701081.35,2025-02-28T00:04:41Z,40.771523,-73.857971,87.2,a3ac7a,N336DX,A321,AIRBUS A-321,0
landing,LGA,22,1740701110.79,2025-02-28T00:05:10Z,40.77706,-73.877595,210.9,a8996b,N653RW,E170,EMBRAER ERJ-170-100,0
landing,JFK,22R,1740701125.7,2025-02-28T00:05:25Z,40.632362,-73.777527,210.9,a03b67,N114DN,A321,AIRBUS A-321,0
landing,LGA,22,1740701190.08,2025-02-28T00:06:30Z,40.777531,-73.877228,210.9,a88429,N648NK,A320,AIRBUS A-320,0
takeoff,JFK,22R,1740701193.49,2025-02-28T00:06:33Z,40.646342,-73.766608,212.4,ab4e94,N828AA,B789,BOEING 787-9 Dreamliner,0
landing,JFK,22L,1740701238.87,2025-02-28T00:07:18Z,40.635452,-73.762512,210.9,a0835d,N132HQ,E75L,EMBRAER ERJ-170-200 (long wing),0
landing,JFK,22R,1740701267.33,2025-02-28T00:07:47Z,40.633369,-73.776733,209.6,408092,G-ZBLH,B78X,BOEING 787-10 Dreamliner,0
takeoff,LGA,13,1740701289.51,2025-02-28T00:08:09Z,40.774558,-73.866234,120.9,ab20df,N816NN,B738,BOEING 737-800,0
