type,airport,runway,timestamp,timestamp_iso,lat,lon,track_deg,icao,registration,aircraft_type,description,db_flags
landing,JFK,13R,1684024363.93,2023-05-14T00:32:43Z,40.640499,-73.795837,157.5,71c250,HL8250,B77W,BOEING 777-300ER,0
takeoff,JFK,13R,1684024381.14,2023-05-14T00:33:01Z,40.639673,-73.794729,123.8,71c250,HL8250,B77W,BOEING 777-300ER,0
takeoff,JFK,13R,1684024787.57,2023-05-14T00:39:47Z,40.634743,-73.783813,120.9,aabbc9,N791AN,B772,BOEING 777-200,0
landing,JFK,04R,1684024889.34,2023-05-14T00:41:29Z,40.637276,-73.761239,25.3,a73dfe,N566JB,A320,AIRBUS A-320,0
takeoff,JFK,04R,1684024889.34,2023-05-14T00:41:29Z,40.637276,-73.761239,25.3,a73dfe,N566JB,A320,AIRBUS A-320,0
takeoff,JFK,13R,1684025482.47,2023-05-14T00:51:22Z,40.640396,-73.795715,154.7,a9961b,N717AN,B77W,BOEING 777-300ER,0
landing,JFK,04R,1684026250.83,2023-05-14T01:04:10Z,40.638323,-73.760771,11.2,a33666,N306JB,E190,EMBRAER ERJ-190-100,0
takeoff,JFK,04R,1684026251.9,2023-05-14T01:04:11Z,40.638532,-73.760756,8.4,a33666,N306JB,E190,EMBRAER ERJ-190-100,0
takeoff,JFK,13R,1684026257.94,2023-05-14T01:04:17Z,40.634704,-73.783774,120.9,4b1880,HB-JHG,A333,AIRBUS A-330-300,0
landing,JFK,31R,1684026606.95,2023-05-14T01:10:06Z,40.642696,-73.75914,309.4,ab4f5d,N828JB,A320,AIRBUS A-320,0
takeoff,JFK,31R,1684026610.83,2023-05-14T01:10:10Z,40.642873,-73.75957,292.5,ab4f5d,N828JB,A320,AIRBUS A-320,0
takeoff,JFK,13R,1684026835.83,2023-05-14T01:13:55Z,40.638405,-73.791931,120.9,a4b6b6,N4022J,A21N,AIRBUS A-321neo,0
takeoff,JFK,13R,1684026896.1,2023-05-14T01:14:56Z,40.634727,-73.783821,120.9,347387,EC-NXD,A359,AIRBUS A-350-900,0
takeoff,JFK,13R,1684026922.47,2023-05-14T01:15:22Z,40.638393,-73.791885,120.9,ad4bcb,N956JT,A321,AIRBUS A-321,0
takeoff,JFK,13R,1684027409.34,2023-05-14T01:23:29Z,40.634715,-73.783774,120.9,495269,CS-TSI,A21N,AIRBUS A-321neo,0
takeoff,JFK,13R,1684027937.24,2023-05-14T01:32:17Z,40.634754,-73.78389,120.9,a36f7e,N320NB,A319,AIRBUS A-319,0
landing,JFK,04R,1684028249.83,2023-05-14T01:37:29Z,40.640339,-73.759003,19.7,a44a61,N376DA,B738,BOEING 737-800,0
takeoff,JFK,04R,1684028252.86,2023-05-14T01:37:32Z,40.640837,-73.758789,16.9,a44a61,N376DA,B738,BOEING 737-800,0
takeoff,JFK,22R,1684028510.76,2023-05-14T01:41:50Z,40.624786,-73.785324,210.9,4ca9bb,EI-LRB,A21N,AIRBUS A-321neo,0
takeoff,JFK,13R,1684028549.14,2023-05-14T01:42:29Z,40.634743,-73.783844,120.9,4ca9df,EI-EJL,A332,AIRBUS A-330-200,0
landing,JFK,22R,1684028796.81,2023-05-14T01:46:36Z,40.642078,-73.766632,210.9,acfc00,N936AN,B738,BOEING 737-800,0
takeoff,JFK,22R,1684028796.81,2023-05-14T01:46:36Z,40.642078,-73.766632,210.9,acfc00,N936AN,B738,BOEING 737-800,0
landing,JFK,13R,1684029159.11,2023-05-14T01:52:39Z,40.634715,-73.78379,120.9,a79821,N589JB,A320,AIRBUS A-320,0
takeoff,JFK,13R,1684029159.11,2023-05-14T01:52:39Z,40.634715,-73.78379,120.9,a79821,N589JB,A320,AIRBUS A-320,0
landing,JFK,04L,1684029279.93,2023-05-14T01:54:39Z,40.637146,-73.7742,14.1,a4ddca,N412YX,E75L,EMBRAER ERJ-170-200 (long wing),0
takeoff,JFK,04L,1684029282.96,2023-05-14T01:54:42Z,40.637485,-73.774223,357.2,a4ddca,N412YX,E75L,EMBRAER ERJ-170-200 (long wing),0
landing,JFK,04R,1684029456.81,2023-05-14T01:57:36Z,40.641151,-73.758759,0.0,a3d3f0,N346DN,A321,AIRBUS A-321,0
takeoff,JFK,04R,1684029456.81,2023-05-14T01:57:36Z,40.641151,-73.758759,0.0,a3d3f0,N346DN,A321,AIRBUS A-321,0
landing,LGA,31,1684029457.26,2023-05-14T01:57:37Z,40.780226,-73.874193,300.9,a499a0,N396FR,A20N,AIRBUS A-320neo,0
takeoff,LGA,31,1684029457.26,2023-05-14T01:57:37Z,40.780226,-73.874193,300.9,a499a0,N396FR,A20N,AIRBUS A-320neo,0
takeoff,JFK,13R,1684029516.67,2023-05-14T01:58:36Z,40.641721,-73.792966,109.7,3c64f9,D-AIGY,A343,AIRBUS A-340-300,0
landing,JFK,04R,1684029864.88,2023-05-14T02:04:24Z,40.642033,-73.758713,357.2,a3861f,N326RP,B38M,BOEING 737 MAX 8,0
takeoff,JFK,04R,1684029864.88,2023-05-14T02:04:24Z,40.642033,-73.758713,357.2,a3861f,N326RP,B38M,BOEING 737 MAX 8,0
landing,JFK,04R,1684029969.86,2023-05-14T02:06:09Z,40.638897,-73.760681,8.4,c00b78,C-FEIX,E75S,EMBRAER ERJ-170-200 (short wing),0
takeoff,JFK,04R,1684029973.88,2023-05-14T02:06:13Z,40.639412,-73.760666,2.8,c00b78,C-FEIX,E75S,EMBRAER ERJ-170-200 (short wing),0
takeoff,JFK,13R,1684030351.86,2023-05-14T02:12:31Z,40.634708,-73.783798,120.9,ab4ba6,N827JB,A320,AIRBUS A-320,0
landing,JFK,04R,1684031561.83,2023-05-14T02:32:41Z,40.638474,-73.760727,8.4,a854d0,N636JB,A320,AIRBUS A-320,0
landing,JFK,31R,1684031740.95,2023-05-14T02:35:40Z,40.64851,-73.764328,295.3,3c71a4,D-ALMD,A332,AIRBUS A-330-200,0
takeoff,JFK,31R,1684031742.78,2023-05-14T02:35:42Z,40.64853,-73.764439,286.9,3c71a4,D-ALMD,A332,AIRBUS A-330-200,0
landing,JFK,22R,1684031809.9,2023-05-14T02:36:49Z,40.635338,-73.778061,202.5,a613e7,N491AZ,B763,BOEING 767-300,0
takeoff,JFK,22R,1684031809.9,2023-05-14T02:36:49Z,40.635344,-73.778062,202.5,a613e7,N491AZ,B763,BOEING 767-300,0
landing,JFK,31R,1684032084.82,2023-05-14T02:41:24Z,40.642822,-73.759796,272.8,acd0ca,N925AN,B738,BOEING 737-800,0
takeoff,JFK,31R,1684032180.91,2023-05-14T02:43:00Z,40.64843,-73.773026,258.8,a854d0,N636JB,A320,AIRBUS A-320,0
landing,JFK,04L,1684032231.9,2023-05-14T02:43:51Z,40.623104,-73.784805,25.3,a3b124,N337PQ,CRJ9,BOMBARDIER Regional Jet CRJ-900,0
takeoff,JFK,04L,1684032233.88,2023-05-14T02:43:53Z,40.623426,-73.784476,33.8,a3b124,N337PQ,CRJ9,BOMBARDIER Regional Jet CRJ-900,0
landing,JFK,04R,1684032250.92,2023-05-14T02:44:10Z,40.637695,-73.760956,22.5,a4c8de,N407YX,E75L,EMBRAER ERJ-170-200 (long wing),0
takeoff,JFK,04R,1684032250.92,2023-05-14T02:44:10Z,40.637695,-73.760959,22.5,a4c8de,N407YX,E75L,EMBRAER ERJ-170-200 (long wing),0
landing,JFK,04R,1684032420.85,2023-05-14T02:47:00Z,40.637997,-73.760553,30.9,ac5488,N894DN,B739,BOEING 737-900,0
takeoff,JFK,04R,1684032420.85,2023-05-14T02:47:00Z,40.637997,-73.760553,30.9,ac5488,N894DN,B739,BOEING 737-900,0
