type,airport,runway,timestamp,timestamp_iso,lat,lon,track_deg,icao,registration,aircraft_type,description,db_flags
takeoff,JFK,04L,1725235225.25,2024-09-02T00:00:25Z,40.650485,-73.765671,30.9,acd2d3,N925XJ,CRJ9,BOMBARDIER Regional Jet CRJ-900,0
takeoff,JFK,22R,1725235259.91,2024-09-02T00:00:59Z,40.645992,-73.766861,210.9,a95dba,N702TW,B752,BOEING 757-200,0
landing,JFK,22L,1725235305.11,2024-09-02T00:01:45Z,40.635181,-73.762738,210.9,a1574e,N186DN,B763,BOEING 767-300,0
takeoff,JFK,22R,1725235342.94,2024-09-02T00:02:22Z,40.646109,-73.766779,210.9,ab5d2c,N831MH,B764,BOEING 767-400,0
landing,JFK,22L,1725235478.38,2024-09-02T00:04:38Z,40.630417,-73.766769,225.0,ace7bf,N930XJ,CRJ9,BOMBARDIER Regional Jet CRJ-900,0
takeoff,JFK,31L,1725235488.43,2024-09-02T00:04:48Z,40.633461,-73.783813,300.9,a65bbc,N509DT,A21N,AIRBUS A-321neo,0
landing,LGA,22,1725235561.81,2024-09-02T00:06:01Z,40.773324,-73.879951,182.8,a4c527,N406YX,E75L,EMBRAER ERJ-170-200 (long wing),0
takeoff,JFK,22R,1725235576.59,2024-09-02T00:06:16Z,40.645992,-73.766873,210.9,a0f4a2,N1604R,B763,BOEING 767-300,0
landing,LGA,22,1725235611.87,2024-09-02T00:06:51Z,40.779293,-73.875778,210.9,acf972,N935NK,A20N,AIRBUS A-320neo,0
takeoff,LGA,04,1725235638.88,2024-09-02T00:07:18Z,40.775448,-73.877304,70.3,a4c527,N406YX,E75L,EMBRAER ERJ-170-200 (long wing),0
takeoff,JFK,22R,1725235664.13,2024-09-02T00:07:44Z,40.645923,-73.76692,210.9,a967eb,N705JB,A320,AIRBUS A-320,0
landing,LGA,22,1725235701.09,2024-09-02T00:08:21Z,40.776944,-73.87772,210.9,a22539,N23721,B737,BOEING 737-700,0
takeoff,LGA,31,1725235709.02,2024-09-02T00:08:29Z,40.77277,-73.858551,300.9,c03da9,C-FXJC,E75S,EMBRAER ERJ-170-200 (short wing),0
takeoff,JFK,31L,1725235736.59,2024-09-02T00:08:56Z,40.633505,-73.783914,300.9,acca19,N923JB,A321,AIRBUS A-321,0
takeoff,JFK,22R,1725235737.64,2024-09-02T00:08:57Z,40.646336,-73.766602,210.9,ab84ab,N841MH,B764,BOEING 767-400,0
landing,LGA,22,1725235792.96,2024-09-02T00:09:52Z,40.773479,-73.879944,185.6,a471ec,N386DN,A321,AIRBUS A-321,0
landing,JFK,22L,1725235858.61,2024-09-02T00:10:58Z,40.630795,-73.766327,219.4,ac89f7,N907JB,A321,AIRBUS A-321,0
landing,LGA,22,1725235892.84,2024-09-02T00:11:32Z,40.773825,-73.879904,185.6,a55f6c,N445YX,E75L,EMBRAER ERJ-170-200 (long wing),0
takeoff,LGA,22,1725235909.59,2024-09-02T00:11:49Z,40.776558,-73.875687,213.8,a22539,N23721,B737,BOEING 737-700,0
takeoff,JFK,22R,1725235933.26,2024-09-02T00:12:13Z,40.645946,-73.766904,210.9,aaed0c,N803AK,B38M,,0
landing,JFK,22L,1725235944.79,2024-09-02T00:12:24Z,40.632027,-73.765235,210.9,aca29a,N913JB,A321,AIRBUS A-321,0
landing,LGA,22,1725235974.44,2024-09-02T00:12:54Z,40.77443,-73.879717,208.1,a5e02d,N478PX,CRJ9,BOMBARDIER Regional Jet CRJ-900,0
takeoff,JFK,13R,1725235976.52,2024-09-02T00:12:56Z,40.634068,-73.782379,137.8,a4ba02,N403YX,E75L,EMBRAER ERJ-170-200 (long wing),0
takeoff,JFK,22R,1725236014.75,2024-09-02T00:13:34Z,40.649984,-73.763721,210.9,a53ba4,N436YX,E75L,EMBRAER ERJ-170-200 (long wing),0
takeoff,LGA,31,1725236077.83,2024-09-02T00:14:37Z,40.772907,-73.858826,300.9,ac7c67,N903XJ,CRJ9,BOMBARDIER Regional Jet CRJ-900,0
landing,LGA,22,1725236078.08,2024-09-02T00:14:38Z,40.773092,-73.880903,213.8,a35e9c,N316RK,B38M,BOEING 737 MAX 8,0
