type,airport,runway,timestamp,timestamp_iso,lat,lon,track_deg,icao,registration,aircraft_type,description,db_flags
landing,JFK,31L,1689468395.39,2023-07-16T00:46:35Z,40.634948,-73.782276,300.9,a8e1cc,N6710E,B752,BOEING 757-200,0
takeoff,JFK,31L,1689468395.39,2023-07-16T00:46:35Z,40.634948,-73.782276,300.9,a8e1cc,N6710E,B752,BOEING 757-200,0
takeoff,JFK,13R,1689470317.0,2023-07-16T01:18:37Z,40.641721,-73.793012,106.9,4b187d,HB-JHD,A333,AIRBUS A-330-300,0
landing,JFK,31L,1689472638.49,2023-07-16T01:57:18Z,40.635098,-73.782608,300.9,06a123,A7-ANG,A35K,AIRBUS A-350-1000,0
takeoff,JFK,31L,1689473151.38,2023-07-16T02:05:51Z,40.641198,-73.795135,340.3,06a123,A7-ANG,A35K,AIRBUS A-350-1000,0
landing,JFK,31L,1689473953.93,2023-07-16T02:19:13Z,40.629284,-73.769775,272.8,acf975,N935NN,B738,BOEING 737-800,0
takeoff,JFK,31L,1689473969.44,2023-07-16T02:19:29Z,40.630085,-73.771439,284.1,acf975,N935NN,B738,BOEING 737-800,0
landing,JFK,13R,1689489180.15,2023-07-16T06:33:00Z,40.634727,-73.783774,120.9,a6f78a,N548VL,A20N,AIRBUS A-320neo,0
takeoff,JFK,13R,1689489180.15,2023-07-16T06:33:00Z,40.634727,-73.783774,120.9,a6f78a,N548VL,A20N,AIRBUS A-320neo,0
landing,JFK,31L,1689498421.2,2023-07-16T09:07:01Z,40.640953,-73.792139,306.6,75855b,RP-C3508,A359,AIRBUS A-350-900,0
takeoff,JFK,13R,1689498944.91,2023-07-16T09:15:44Z,40.634855,-73.784133,120.9,75855b,RP-C3508,A359,AIRBUS A-350-900,0
landing,JFK,31L,1689502153.48,2023-07-16T10:09:13Z,40.635075,-73.782562,300.9,a8df2c,N6708D,B752,BOEING 757-200,0
landing,JFK,31L,1689503698.04,2023-07-16T10:34:58Z,40.635425,-73.783321,300.9,789232,B-LXL,A35K,AIRBUS A-350-1000,0
takeoff,JFK,31L,1689503900.86,2023-07-16T10:38:20Z,40.641279,-73.795119,340.3,789232,B-LXL,A35K,AIRBUS A-350-1000,0
landing,JFK,13R,1689506234.38,2023-07-16T11:17:14Z,40.634811,-73.783997,135.0,a67bc8,N517DN,A21N,AIRBUS A-321neo,0
takeoff,JFK,13R,1689506235.47,2023-07-16T11:17:15Z,40.6348,-73.783966,129.4,a67bc8,N517DN,A21N,AIRBUS A-321neo,0
landing,JFK,13R,1689512298.6,2023-07-16T12:58:18Z,40.642113,-73.802933,120.9,ab34a6,N821AV,A320,AIRBUS A-320,0
takeoff,JFK,13R,1689513148.45,2023-07-16T13:12:28Z,40.642117,-73.802922,120.9,ab34a6,N821AV,A320,AIRBUS A-320,0
landing,JFK,13R,1689513440.4,2023-07-16T13:17:20Z,40.64214,-73.802984,120.9,a9f29e,N740AV,A320,AIRBUS A-320,0
landing,JFK,31L,1689520224.88,2023-07-16T15:10:24Z,40.635086,-73.782578,300.9,71be28,HL7628,A388,AIRBUS A-380-800,0
landing,LGA,04,1689523280.88,2023-07-16T16:01:20Z,40.770493,-73.884506,8.4,a7cc2c,N601NK,A320,AIRBUS A-320,0
takeoff,LGA,04,1689523284.82,2023-07-16T16:01:24Z,40.770573,-73.884476,14.1,a7cc2c,N601NK,A320,AIRBUS A-320,0
landing,JFK,31L,1689524116.84,2023-07-16T16:15:16Z,40.640694,-73.794952,300.9,71c362,HL8362,A359,AIRBUS A-350-900,0
takeoff,JFK,31L,1689524116.84,2023-07-16T16:15:16Z,40.640694,-73.794952,300.9,71c362,HL8362,A359,AIRBUS A-350-900,0
landing,JFK,13R,1689525952.85,2023-07-16T16:45:52Z,40.634708,-73.783768,120.9,a50370,N422DZ,,,0
takeoff,JFK,13R,1689525952.85,2023-07-16T16:45:52Z,40.634708,-73.783768,120.9,a50370,N422DZ,,,0
landing,JFK,13R,1689526280.9,2023-07-16T16:51:20Z,40.640007,-73.798203,123.8,a6a3c2,N527JL,A320,AIRBUS A-320,0
takeoff,JFK,13R,1689526401.6,2023-07-16T16:53:21Z,40.634651,-73.786438,120.9,a6a3c2,N527JL,A320,AIRBUS A-320,0
landing,JFK,13R,1689526517.26,2023-07-16T16:55:17Z,40.640144,-73.798553,129.4,a40694,N359DN,A321,AIRBUS A-321,0
takeoff,JFK,13R,1689526523.09,2023-07-16T16:55:23Z,40.640022,-73.798272,123.8,a40694,N359DN,A321,AIRBUS A-321,0
landing,JFK,13R,1689527518.83,2023-07-16T17:11:58Z,40.64171,-73.793012,109.7,4b187b,HB-JHB,A333,AIRBUS A-330-300,0
landing,JFK,22L,1689527719.46,2023-07-16T17:15:19Z,40.634331,-73.763382,208.1,a11380,N169DZ,B763,BOEING 767-300,0
takeoff,JFK,22L,1689527750.46,2023-07-16T17:15:50Z,40.629673,-73.768066,208.1,a11380,N169DZ,B763,BOEING 767-300,0
landing,JFK,22L,1689529343.39,2023-07-16T17:42:23Z,40.633278,-73.764221,208.1,aa305f,N756AM,B772,BOEING 777-200,0
landing,JFK,13R,1689529344.2,2023-07-16T17:42:24Z,40.640156,-73.79866,123.8,a3c5ea,N342NB,A319,AIRBUS A-319,0
takeoff,JFK,13R,1689529370.83,2023-07-16T17:42:50Z,40.639389,-73.796997,123.8,a3c5ea,N342NB,A319,AIRBUS A-319,0
takeoff,JFK,22L,1689529374.8,2023-07-16T17:42:54Z,40.629398,-73.768723,208.1,aa305f,N756AM,B772,BOEING 777-200,0
landing,JFK,22L,1689529557.12,2023-07-16T17:45:57Z,40.634331,-73.763412,208.1,adb723,N983JT,A321,AIRBUS A-321,0
landing,JFK,22L,1689530044.15,2023-07-16T17:54:04Z,40.633896,-73.763733,208.1,ab599b,N830NW,A333,AIRBUS A-330-300,0
landing,JFK,22L,1689530327.9,2023-07-16T17:58:47Z,40.633369,-73.764175,208.1,ac7e60,N904DN,B739,BOEING 737-900,0
takeoff,JFK,22L,1689530361.1,2023-07-16T17:59:21Z,40.62933,-73.768921,208.1,ac7e60,N904DN,B739,BOEING 737-900,0
landing,JFK,31L,1689530856.7,2023-07-16T18:07:36Z,40.640522,-73.794586,300.9,a61c53,N493MC,B744,BOEING 747-400,0
landing,JFK,22L,1689531243.94,2023-07-16T18:14:03Z,40.629604,-73.768188,244.7,aa86cc,N778AN,B772,BOEING 777-200,0
takeoff,JFK,31L,1689531263.9,2023-07-16T18:14:23Z,40.629456,-73.770294,281.2,aa86cc,N778AN,B772,BOEING 777-200,0
takeoff,JFK,31L,1689532908.99,2023-07-16T18:41:48Z,40.640614,-73.794785,303.8,71be28,HL7628,A388,AIRBUS A-380-800,0
landing,JFK,31L,1689533850.01,2023-07-16T18:57:30Z,40.634926,-73.782242,300.9,a033ae,N112AN,A321,AIRBUS A-321,0
landing,JFK,13R,1689535733.91,2023-07-16T19:28:53Z,40.642548,-73.800004,126.6,a7bfa0,N599JB,A320,AIRBUS A-320,0
landing,JFK,22L,1689535857.66,2023-07-16T19:30:57Z,40.632637,-73.764725,208.1,0d0abd,XA-MAG,B38M,BOEING 737 MAX 8,0
takeoff,JFK,22R,1689536940.86,2023-07-16T19:49:00Z,40.636608,-73.777206,250.3,0d0abd,XA-MAG,B38M,BOEING 737 MAX 8,0
landing,JFK,22L,1689536998.99,2023-07-16T19:49:58Z,40.630405,-73.766693,203.8,4ca8fb,EI-NEU,B789,BOEING 787-9 Dreamliner,0
landing,JFK,31L,1689537153.99,2023-07-16T19:52:33Z,40.629456,-73.769958,295.3,a6ee47,N546AS,B738,BOEING 737-800,0
takeoff,JFK,04R,1689537170.93,2023-07-16T19:52:50Z,40.630623,-73.769913,28.1,a6ee47,N546AS,B738,BOEING 737-800,0
