type,airport,runway,timestamp,timestamp_iso,lat,lon,track_deg,icao,registration,aircraft_type,description,db_flags
takeoff,JFK,31L,1767657602.61,2026-01-06T00:00:02Z,40.635763,-73.788893,298.1,acddf8,N928XJ,CRJ9,BOMBARDIER Regional Jet CRJ-900,0
takeoff,LGA,13,1767657612.92,2026-01-06T00:00:12Z,40.780014,-73.873734,123.8,acb679,N918XJ,CRJ9,BOMBARDIER Regional Jet CRJ-900,0
landing,LGA,22,1767657673.78,2026-01-06T00:01:13Z,40.777576,-73.877228,210.9,a733e6,N563UW,A321,AIRBUS A-321,0
landing,JFK,22L,1767657762.36,2026-01-06T00:02:42Z,40.637834,-73.760662,210.9,a3a5d9,N334NB,A319,AIRBUS A-319,0
landing,LGA,22,1767657772.77,2026-01-06T00:02:52Z,40.778641,-73.876312,210.9,a43e60,N37257,B38M,BOEING 737 MAX 8,0
takeoff,LGA,13,1767657793.56,2026-01-06T00:03:13Z,40.781456,-73.87674,123.8,a1f46b,N225JQ,E75L,EMBRAER ERJ-170-200 (long wing),0
takeoff,JFK,22R,1767657855.78,2026-01-06T00:04:15Z,40.647285,-73.765854,210.9,a83839,N629FR,A21N,AIRBUS A-321neo,0
landing,LGA,22,1767657873.67,2026-01-06T00:04:33Z,40.774872,-73.879389,210.9,a1c935,N214JQ,E75L,EMBRAER ERJ-170-200 (long wing),0
landing,JFK,22L,1767657886.22,2026-01-06T00:04:46Z,40.636242,-73.761902,210.9,a4ccba,N4080J,A21N,,0
landing,LGA,22,1767657929.65,2026-01-06T00:05:29Z,40.778435,-73.87648,210.9,a033f9,N112DN,A321,AIRBUS A-321,0
landing,JFK,22L,1767657953.56,2026-01-06T00:05:53Z,40.635464,-73.762512,210.9,ab8c19,N843MH,B764,BOEING 767-400,0
landing,LGA,22,1767658009.24,2026-01-06T00:06:49Z,40.776839,-73.877813,210.9,a3efa2,N35271,B738,BOEING 737-800,0
takeoff,LGA,13,1767658046.5,2026-01-06T00:07:26Z,40.78006,-73.87384,123.8,aa9eb3,N7835A,B737,BOEING 737-700,0
landing,JFK,22R,1767658070.47,2026-01-06T00:07:50Z,40.631363,-73.778281,210.9,a03816,N113HQ,E75L,EMBRAER ERJ-170-200 (long wing),0
landing,LGA,22,1767658111.58,2026-01-06T00:08:31Z,40.777898,-73.876924,210.9,acf69b,N934XJ,CRJ9,BOMBARDIER Regional Jet CRJ-900,0
takeoff,JFK,31L,1767658113.81,2026-01-06T00:08:33Z,40.635507,-73.788346,300.9,aa6735,N77FK,GLF4,GULFSTREAM 4,8
takeoff,LGA,13,1767658128.12,2026-01-06T00:08:48Z,40.781296,-73.876419,123.8,a2270f,N238JQ,E75L,EMBRAER ERJ-170-200 (long wing),0
